Sample_ID	ClientName	SampleNumber	date_sampled	sample_matrix	technology	projectName	SampleName	LocationLat	LocationLon	LocationName	projectLink	AlternateName
3382	FSES Laboratory	A191626	10/3/19 19:18	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Newport, OR Outdoor 3:02	44.6368	-124.0535	Newport, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Newport, OR
3385	FSES Laboratory	A191628	10/10/19 17:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Corvallis, OR Indoor:02	44.5646	-123.262	Corvallis, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Corvallis, OR
3384	FSES Laboratory	A191629	10/10/19 17:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Corvallis, OR Outdoor:02	44.5646	-123.262	Corvallis, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Corvallis, OR
3387	FSES Laboratory	A191631	9/16/19 19:51	PSD-Air	LDPE	Indoor Outdoor Air Quality	Augusta, GA Indoor	33.4735	-82.0105	Augusta, GA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Augusta, GA
3386	FSES Laboratory	A191632	9/16/19 19:20	PSD-Air	LDPE	Indoor Outdoor Air Quality	Augusta, GA Outdoor	33.4735	-82.0105	Augusta, GA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Augusta, GA
3388	FSES Laboratory	A191633	9/7/19 21:30	PSD-Air	LDPE	Indoor Outdoor Air Quality	Anchorage, AK Indoor	61.2181	-149.9003	Anchorage, AK	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Anchorage, AK
3390	FSES Laboratory	A191634	9/7/19 21:45	PSD-Air	LDPE	Indoor Outdoor Air Quality	Anchorage, AK Outdoor	61.2181	-149.9003	Anchorage, AK	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Anchorage, AK
3389	FSES Laboratory	A191635	9/16/19 14:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Chapel Hill, NC Indoor	35.9132	-79.0558	Chapel Hill, NC	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Chapel Hill, NC
3392	FSES Laboratory	A191636	9/16/19 14:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Chapel Hill, NC Outdoor	35.9132	-79.0558	Chapel Hill, NC	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Chapel Hill, NC
3391	FSES Laboratory	A191639	10/6/19 9:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Richland, WA Indoor:02	46.2804	-119.2752	Richland, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Richland, WA
3394	FSES Laboratory	A191640	10/6/19 9:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Richland, WA Outdoor:02	46.2804	-119.2752	Richland, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Richland, WA
3393	FSES Laboratory	A191646	10/15/19 17:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Sandpoint, ID Indoor:02	48.2766	-116.5535	Sandpoint, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Sandpoint, ID
3396	FSES Laboratory	A191647	10/15/19 17:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Sandpoint, ID Outdoor:02	48.2766	-116.5535	Sandpoint, ID	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Sandpoint, ID
3395	FSES Laboratory	A191648	10/25/19 18:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Prineville, OR Outdoor:02	44.2998	-120.8345	Prineville, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Prineville, OR
3398	FSES Laboratory	A191649	10/25/19 18:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Prineville, OR Indoor:02	44.2998	-120.8345	Prineville, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Prineville, OR
3397	FSES Laboratory	A191770	9/22/19 16:30	PSD-Air	LDPE	Indoor Outdoor Air Quality	The Bronx, NY Indoor	40.8448	-73.8648	The Bronx, NY	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	The Bronx, NY
3400	FSES Laboratory	A191771	9/22/19 16:20	PSD-Air	LDPE	Indoor Outdoor Air Quality	The Bronx, NY Outdoor	40.8448	-73.8648	The Bronx, NY	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	The Bronx, NY
3399	FSES Laboratory	A191781	10/31/19 11:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Portland, OR Indoor:02	45.5152	-122.6784	Portland, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Portland, OR
3402	FSES Laboratory	A191782	10/31/19 11:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Portland, OR Outdoor:02	45.5152	-122.6784	Portland, OR	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Portland, OR
3401	FSES Laboratory	A191792	10/14/19 20:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Cudahy, WI Outdoor	42.9597	-87.8615	Cudahy, WI	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cudahy, WI
3404	FSES Laboratory	A191793	10/14/19 20:00	PSD-Air	LDPE	Indoor Outdoor Air Quality	Cudahy, WI Indoor	42.9597	-87.8615	Cudahy, WI	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Cudahy, WI
3403	FSES Laboratory	A191802	11/4/19 15:30	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Alturas, CA Indoor:02	41.4871	-120.5425	Alturas, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Alturas, CA
3405	FSES Laboratory	A191803	11/4/19 15:30	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Alturas, CA Outdoor:02	41.4871	-120.5425	Alturas, CA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Alturas, CA
3407	FSES Laboratory	A201189	9/25/20 14:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Seattle, WA Indoor 1	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
3406	FSES Laboratory	A201190	9/25/20 14:00	PSD-Air	LDPE	Forest Fires Citizen Science 2019-2020	Seattle, WA Outdoor 1	47.6062	-122.3321	Seattle, WA	http://fses.oregonstate.edu/research/indoor-outdoor-air-quality	Seattle, WA
2066-1	NULL	10JUL11-01-007	7/7/10 8:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	LA-LFT-W-SPK	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
719	NULL	10JUL29-01-006	7/29/10 11:30	PSD-Water	LFT - Spiked	NULL	NULL	45.58058	-122.74583	Portland Harbor	NULL	RM 7E
723	NULL	10JUL29-01-007	7/29/10 11:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57387	-122.74574	Portland Harbor	NULL	RM 7W
744	NULL	10JUL29-01-012	7/29/10 10:15	PSD-Water	LFT - Spiked	NULL	NULL	45.57036	-122.74039	Portland Harbor	NULL	RM 8W
177	NULL	10JUL29-01-013	7/29/10 9:25	PSD-Water	LFT - Spiked	NULL	NULL	45.52679	-122.66641	Portland Harbor	NULL	RM 12E
2235-3	NULL	10JUN13-01-005	6/11/10 8:45	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	MS-LFT-W-SPK 2	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
132	NULL	10MAY17-01-001	5/13/10 0:00	PSD-Water	LFT - Spiked	NULL	NULL	30.32082	-87.25599	Gulf Shores, Alabama	NULL	Fort Pickens, FL
1004-3	NULL	10MAY17-01-003	5/13/10 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	AL-LFT-W-SPK 3	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
2235-4	NULL	10MAY17-01-005	5/13/10 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	MS-LFT-W-SPK 3	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
2066-3	NULL	10MAY17-01-007	5/13/10 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-LFT-W-SPK 2	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
135	NULL	10OCT18-03-001	10/14/10 0:00	PSD-Water	LFT - Spiked	NULL	NULL	30.32082	-87.25599	Gulfport, Mississippi	NULL	Fort Pickens, FL
2072-2	NULL	10OCT18-03-004	10/13/10 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-W-S	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
1431-2	NULL	10SEP02-01-001	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	Col-Down-LFT-W-SPK 1	45.06512	-122.77161	Columbia River Downstream	NULL	Col River DS
1431-3	NULL	10SEP02-01-002	9/2/10 0:00	PSD-Air	LFT - Spiked	Portland Harbor Cleanup	Col-Up-LFT-W-SPK 1	45.62108	-122.68788	Columbia River Upstream	NULL	Col River US
2798-2	NULL	10SEP02-01-003	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3E-LFT-W-SPK 1	45.61403	-122.7855	Portland Harbor: Sauvie East	NULL	RM 3E
2796-2	NULL	10SEP02-01-004	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3.5W-LFT-W-SPK 1	45.59791	-122.78128	Portland Harbor: Sauvie West	NULL	RM 3.5W
2804-2	NULL	10SEP02-01-005	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7E-LFT-W-SPK 1	45.58058	-122.74583	McCormick and Baxter	NULL	RM 7E
2807-2	NULL	10SEP02-01-006	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-LFT-W-SPK 1	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2810-2	NULL	10SEP02-01-013	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM8W-LFT-W-SPK 1	45.57036	-122.74039	Portland Harbor: RM Eight West	NULL	RM 8W
2792-2	NULL	10SEP02-01-014	9/2/10 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM12E-LFT-W-SPK 1	45.52679	-122.66641	Portland Harbor: Steel Pipe	NULL	RM 12E
136	NULL	10SEP11-01-001	9/9/10 8:15	PSD-Water	LFT - Spiked	NULL	NULL	30.32082	-87.25599	Gulfport, Mississippi	NULL	Fort Pickens, FL
2066-4	NULL	10SEP11-01-007	9/8/10 9:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-LFT-W-SPK 3	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
1427	NULL	A090001	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.06512	-122.77161	Portland Harbor	NULL	Col River DS
1429	NULL	A090003	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.62108	-122.68788	Portland Harbor	NULL	Col River US
2797	NULL	A090005	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.61403	-122.7855	Portland Harbor	NULL	RM 3E
2795	NULL	A090007	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
2799	NULL	A090009	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57781	-122.75232	Portland Harbor	NULL	RM 6.5W
2809	NULL	A090011	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57036	-122.74039	Portland Harbor	NULL	RM 8W
2803	NULL	A090013	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.58058	-122.74583	Portland Harbor	NULL	RM 7E
2806-3	NULL	A090017	9/30/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-LFT-W-S FDUP2	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2806-1	NULL	A090018	9/30/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-LFT-W-S FDUP3	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2806-2	NULL	A090019	9/30/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-LFT-W-S FDUP4	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2793	NULL	A090025	9/30/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.52679	-122.66641	St. Helens, OR	NULL	RM 12E
1456	NULL	A090057	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.06512	-122.77161	St. Helens, OR	NULL	Col River DS
1458	NULL	A090059	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.62108	-122.68788	St. Helens, OR	NULL	Col River US
2805-1	NULL	A090061	10/21/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3E-LFT-S	45.61403	-122.7855	Portland Harbor: Sauvie East	NULL	RM 3E
2794	NULL	A090063	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
2800	NULL	A090065	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57781	-122.75232	Portland Harbor	NULL	RM 6.5W
2808	NULL	A090067	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57036	-122.74039	Portland Harbor	NULL	RM 8W
2802	NULL	A090069	10/21/09 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.58058	-122.74583	Portland Harbor	NULL	RM 7E
2805-2	NULL	A090071	10/21/09 0:00	PSD-Water	LFT - Blank	Portland Harbor Cleanup	RM7W-1-LFT-S	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2805-3	NULL	A090072	10/21/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-2-LFT-S	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2805-4	NULL	A090073	10/21/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-3-LFT-S	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2805-5	NULL	A090074	10/21/09 0:00	PSD-Water	LFT - Blank	Portland Harbor Cleanup	RM7W-4-LFT-S	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2805-6	NULL	A090075	10/21/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-5-LFT-S	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2805-7	NULL	A090081	10/21/09 0:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM12E-LFT-S	45.52679	-122.66641	Portland Harbor: Steel Pipe	NULL	RM 12E
2071-1	NULL	A110067	3/15/11 10:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-Water-Spiked	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
1008-1	NULL	A110069	3/16/11 10:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	AL-Water-Spiked	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
1864-1	NULL	A110070	3/16/11 10:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	FL-Water-Spiked	30.32082	-87.25599	Pensacola, Florida	NULL	Fort Pickens, FL
2071-2	NULL	A110286	6/7/11 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-Water-Spiked 1	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
2236	NULL	A110287	6/7/11 0:00	PSD-Water	LFT - Spiked	NULL	NULL	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
1008-2	NULL	A110288	6/8/11 0:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	AL-Water-Spiked 1	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
1864-2	NULL	A110289	6/8/11 0:01	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	FL-Water-Spiked 1	30.32082	-87.25599	Pensacola, Florida	NULL	Fort Pickens, FL
792	NULL	A130475	10/17/13 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.43695	-122.6466833	Portland Harbor	NULL	RM 18.5
793	NULL	A130485	10/17/13 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.52679	-122.66641	Portland Harbor	NULL	RM 12E
794	NULL	A130502	10/17/13 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.57781	-122.75232	Portland Harbor	NULL	RM 6.5W
795	NULL	A130512	10/17/13 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.6419	-122.7796667	Portland Harbor	NULL	RM1NW
797	NULL	A140383	9/17/14 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.6419	-122.7796667	Portland Harbor	NULL	RM1NW
798	NULL	A140384	9/17/14 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
799	NULL	A140385	9/17/14 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.536533	-122.67715	Portland Harbor	NULL	RM11E
800	NULL	A140386	9/17/14 0:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.43695	-122.6466833	Portland Harbor	NULL	RM 18.5
839	NULL	A150260	7/10/15 0:00	PSD-Water	Fraction	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
858	NULL	A150396	8/13/15 0:00	PSD-Water	Fraction	NULL	NULL	45.536533	-122.67715	Portland Harbor	NULL	RM11E
127	NULL	10AUG09-01-003	8/5/10 19:30	PSD-Water	LFT - Spiked	NULL	NULL	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
2235-1	NULL	10AUG09-01-005	8/5/10 14:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	MS-LFT-W-SPK	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
130	NULL	10JUL11-01-001	7/8/10 16:00	PSD-Water	LFT - Spiked	NULL	NULL	30.32082	-87.25599	Gulf Shores, Alabama	NULL	Fort Pickens, FL
1004-1	NULL	10JUL11-01-003	7/7/10 18:30	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	AL-LFT-W-SPK 1	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
2235-2	NULL	10JUL11-01-005	7/7/10 14:00	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	MS-LFT-W-SPK 1	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
1426	NULL	10JUL29-01-001	7/29/10 14:10	PSD-Water	LFT - Spiked	NULL	NULL	45.06512	-122.77161	Portland Harbor	NULL	Col River DS
1428	NULL	10JUL29-01-002	7/29/10 14:50	PSD-Water	LFT - Spiked	NULL	NULL	45.62108	-122.68788	Portland Harbor	NULL	Col River US
495	NULL	10JUL29-01-003	7/29/10 13:45	PSD-Water	LFT - Spiked	NULL	NULL	45.61403	-122.7855	Portland Harbor	NULL	RM 3E
452	NULL	10JUL29-01-004	7/29/10 12:50	PSD-Water	LFT - Spiked	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
669	NULL	10JUL29-01-005	7/29/10 12:30	PSD-Water	LFT - Spiked	NULL	NULL	45.57781	-122.75232	Portland Harbor	NULL	RM 6.5W
131	NULL	10JUN13-01-001	6/11/10 14:32	PSD-Water	LFT - Spiked	NULL	NULL	30.32082	-87.25599	Gulf Shores, Alabama	NULL	Fort Pickens, FL
1004-2	NULL	10JUN13-01-003	6/11/10 12:15	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	AL-LFT-W-SPK 2	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
2066-2	NULL	10JUN13-01-007	6/11/10 12:30	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-LFT-W-SPK 1	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
1431-1	NULL	10OCT28-01-001	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	Col-Down-LFT-W-SPK	45.06512	-122.77161	Columbia River Downstream	NULL	Col River DS
1432-5	NULL	10OCT28-01-002	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	Col-Up-LFT-W-SPK	45.62108	-122.68788	Columbia River Upstream	NULL	Col River US
2798-1	NULL	10OCT28-01-003	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3E-LFT-W-SPK	45.61403	-122.7855	Portland Harbor: Sauvie East	NULL	RM 3E
2796-1	NULL	10OCT28-01-004	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3.5W-LFT-W-SPK	45.59791	-122.78128	Portland Harbor: Sauvie West	NULL	RM 3.5W
2804-1	NULL	10OCT28-01-005	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7E-LFT-W-SPK	45.58058	-122.74583	McCormick and Baxter	NULL	RM 7E
2807-1	NULL	10OCT28-01-006	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7W-LFT-W-SPK	45.57387	-122.74574	Portland Harbor: Railroad Bridge	NULL	RM 7W
2810-1	NULL	10OCT28-01-013	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM8W-LFT-W-SPK	45.57036	-122.74039	Portland Harbor: RM Eight West	NULL	RM 8W
2792-1	NULL	10OCT28-01-014	11/29/10 15:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM12E-LFT-W-SPK	45.52679	-122.66641	Portland Harbor: Steel Pipe	NULL	RM 12E
1004-4	NULL	10SEP11-01-003	9/8/10 19:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	AL-LFT-W-SPK 4	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
2235-5	NULL	10SEP11-01-005	9/8/10 14:45	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	MS-LFT-W-SPK 4	30.35931	-89.08617	Gulfport, Mississippi	NULL	Gulfport, MS
1431-4	NULL	10SEP30-01-001	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	Col-Down-LFT-W-SPK 2	45.06512	-122.77161	Columbia River Downstream	NULL	Col River DS
1432-6	NULL	10SEP30-01-002	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM6.5-LFT-W-SPK 2	45.57781	-122.75232	Portland Harbor: St. John's Bridge	NULL	RM 6.5W
2798-3	NULL	10SEP30-01-003	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3E-LFT-W-SPK 2	45.61403	-122.7855	Portland Harbor: Sauvie East	NULL	RM 3E
2796-3	NULL	10SEP30-01-004	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM3.5W-LFT-W-SPK 2	45.59791	-122.78128	Portland Harbor: Sauvie West	NULL	RM 3.5W
2804-3	NULL	10SEP30-01-005	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM7E-LFT-W-SPK 2	45.58058	-122.74583	McCormick and Baxter	NULL	RM 7E
2810-3	NULL	10SEP30-01-013	9/30/10 16:16	PSD-Water	LFT - Spiked	Portland Harbor Cleanup	RM8W-LFT-W-SPK 2	45.57036	-122.74039	Portland Harbor: RM Eight West	NULL	RM 8W
2072-1	NULL	A110141	4/29/11 14:00	PSD-Water	LFT - Spiked	Deepwater Horizon Cleanup	LA-W-S 1	29.2611	-89.2611	Grand Isle, Louisiana	NULL	Grand Isle, LA
1009	NULL	A110143	4/28/11 14:00	PSD-Water	LFT - Spiked	NULL	NULL	30.25469	-87.81307	Gulf Shores, Alabama	NULL	Bon Secour, AL
796	NULL	A130527	11/7/13 12:00	PSD-Water	LFT - Unfortified	NULL	NULL	45.536533	-122.67715	Portland Harbor	NULL	RM11E
2801	NULL	10SEP30-01-039	7/7/11 0:00	PSD-Water	LFT - Spiked	NULL	NULL	45.57781	-122.75232	Portland Harbor	NULL	RM 6.5W
889	FSES Laboratory	A160139	NULL	NULL	NULL	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
890	FSES Laboratory	A160140	NULL	NULL	NULL	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
891	FSES Laboratory	A160141	NULL	NULL	NULL	NULL	NULL	45.59791	-122.78128	Portland Harbor	NULL	RM 3.5W
3324	NULL	C106563	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
3325	NULL	C189231	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
3326	NULL	C20559	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
3330	NULL	C302146	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
3322	NULL	C415033	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
3331	NULL	C564451	NULL	NULL	NULL	NULL	NULL	47.617601	-122.500357	Portland Harbor	NULL	NULL
