chemical.id,plate.id,well,chemical_plate_well,conc,AXIS,BRAI,CFIN,CIRC,DNC_,DP24,EYE_,JAW_,MO24,MORT,NC24,NC__,OTIC,PE__,PFIN,PIG_,SM24,SNOU,SOMI,SWIM,TRUN,TR__,YSE_
1807,2,F12,1807_2_F12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,G01,1807_2_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,G02,1807_2_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,G04,1807_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,G09,1807_2_G09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,G12,1807_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1807,2,H10,1807_2_H10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,A07,1808_1_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,B06,1808_1_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,B09,1808_1_B09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,C01,1808_1_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,D09,1808_1_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,D10,1808_1_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,D12,1808_1_D12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,F09,1808_1_F09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,G11,1808_1_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,H03,1808_1_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,H05,1808_1_H05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,H06,1808_1_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,1,H07,1808_1_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,B02,1808_2_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,C02,1808_2_C02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,C06,1808_2_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,D09,1808_2_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,D10,1808_2_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1808,2,E08,1808_2_E08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,A06,1809_1_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,A08,1809_1_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,B10,1809_1_B10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,B11,1809_1_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,C07,1809_1_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,E10,1809_1_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,G02,1809_1_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,H04,1809_1_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,1,H08,1809_1_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,B02,1809_2_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,C04,1809_2_C04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,D08,1809_2_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,D10,1809_2_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,E04,1809_2_E04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,G12,1809_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1809,2,H11,1809_2_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,A07,1816_1_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,C12,1816_1_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,D02,1816_1_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,D10,1816_1_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,E01,1816_1_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,F03,1816_1_F03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,F08,1816_1_F08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,G10,1816_1_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,H01,1816_1_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,1,H05,1816_1_H05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,A09,1816_2_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,A10,1816_2_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,C07,1816_2_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,E02,1816_2_E02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,E07,1816_2_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,F01,1816_2_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,F06,1816_2_F06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,F07,1816_2_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,F09,1816_2_F09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,G04,1816_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,G07,1816_2_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,G12,1816_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1816,2,H04,1816_2_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,A03,1827_1_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,A05,1827_1_A05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,C04,1827_1_C04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,D04,1827_1_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,D08,1827_1_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,F02,1827_1_F02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,F08,1827_1_F08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,F10,1827_1_F10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,G05,1827_1_G05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,1,H08,1827_1_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,B10,1827_2_B10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,C01,1827_2_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,C11,1827_2_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,D10,1827_2_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,E08,1827_2_E08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,E10,1827_2_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,F07,1827_2_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,G04,1827_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1827,2,H04,1827_2_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,A03,1845_1_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,A06,1845_1_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,A09,1845_1_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,A11,1845_1_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,B06,1845_1_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,C05,1845_1_C05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,C06,1845_1_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,C07,1845_1_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,C09,1845_1_C09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,C10,1845_1_C10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,D04,1845_1_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,D05,1845_1_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,D06,1845_1_D06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,D09,1845_1_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E01,1845_1_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E02,1845_1_E02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E04,1845_1_E04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E05,1845_1_E05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E07,1845_1_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E10,1845_1_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,E11,1845_1_E11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F01,1845_1_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F02,1845_1_F02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F05,1845_1_F05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F07,1845_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F10,1845_1_F10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,F11,1845_1_F11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,G06,1845_1_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,G08,1845_1_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,G12,1845_1_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,1,H03,1845_1_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,A04,1845_2_A04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,B02,1845_2_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,B07,1845_2_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,B08,1845_2_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,C02,1845_2_C02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,C03,1845_2_C03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,C07,1845_2_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,C11,1845_2_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D02,1845_2_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D03,1845_2_D03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D04,1845_2_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D05,1845_2_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D08,1845_2_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D09,1845_2_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,D10,1845_2_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,E02,1845_2_E02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,E09,1845_2_E09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,E10,1845_2_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,F05,1845_2_F05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,F08,1845_2_F08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,F12,1845_2_F12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G02,1845_2_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G03,1845_2_G03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G06,1845_2_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G07,1845_2_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G08,1845_2_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,G10,1845_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,H02,1845_2_H02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,H05,1845_2_H05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1845,2,H06,1845_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,B02,1846_1_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,C03,1846_1_C03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,C09,1846_1_C09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,D02,1846_1_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,D04,1846_1_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,D09,1846_1_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,E11,1846_1_E11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,F05,1846_1_F05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,F07,1846_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,F10,1846_1_F10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,G03,1846_1_G03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,H07,1846_1_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,1,H08,1846_1_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,A07,1846_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,A11,1846_2_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,B12,1846_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,D07,1846_2_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,E03,1846_2_E03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,E04,1846_2_E04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,E12,1846_2_E12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,F03,1846_2_F03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,F04,1846_2_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,F07,1846_2_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,G12,1846_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1846,2,H05,1846_2_H05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,1,B03,1853_1_B03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,1,E01,1853_1_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,1,E10,1853_1_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,1,H06,1853_1_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,A03,1853_2_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,A06,1853_2_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,B06,1853_2_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,C01,1853_2_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,C08,1853_2_C08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,D03,1853_2_D03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,D11,1853_2_D11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,D12,1853_2_D12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,E05,1853_2_E05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,F11,1853_2_F11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,G06,1853_2_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,G07,1853_2_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1853,2,H04,1853_2_H04,0.064,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0
1853,2,H06,1853_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,1,A01,1890_1_A01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,1,B07,1890_1_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,1,G02,1890_1_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,1,H10,1890_1_H10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,A08,1890_2_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,A10,1890_2_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,C11,1890_2_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,D09,1890_2_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,D10,1890_2_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,E12,1890_2_E12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,G04,1890_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1890,2,G06,1890_2_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,A02,1906_1_A02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,A10,1906_1_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,C06,1906_1_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,D06,1906_1_D06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,D08,1906_1_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,D10,1906_1_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,E02,1906_1_E02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,E12,1906_1_E12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,G08,1906_1_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,1,G11,1906_1_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,2,B09,1906_2_B09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,2,C12,1906_2_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,2,D08,1906_2_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1906,2,E11,1906_2_E11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,A11,1912_1_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,B04,1912_1_B04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,B07,1912_1_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,C09,1912_1_C09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,C11,1912_1_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,E09,1912_1_E09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,F03,1912_1_F03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,F11,1912_1_F11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,1,H06,1912_1_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,A12,1912_2_A12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,B07,1912_2_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,C11,1912_2_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,C12,1912_2_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,F04,1912_2_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,G06,1912_2_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,G08,1912_2_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,G09,1912_2_G09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,G10,1912_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,H04,1912_2_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,H06,1912_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1912,2,H08,1912_2_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,1,A12,1929_1_A12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,1,B06,1929_1_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,1,D05,1929_1_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,1,G01,1929_1_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,1,G11,1929_1_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,A05,1929_2_A05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,B07,1929_2_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,B11,1929_2_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,B12,1929_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,C04,1929_2_C04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,C06,1929_2_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,D12,1929_2_D12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,E01,1929_2_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,G12,1929_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,H06,1929_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1929,2,H08,1929_2_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,A06,1944_1_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,A10,1944_1_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,B06,1944_1_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,B08,1944_1_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,B11,1944_1_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,C06,1944_1_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,C12,1944_1_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,D04,1944_1_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,D06,1944_1_D06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,D10,1944_1_D10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,D12,1944_1_D12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,F04,1944_1_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,H03,1944_1_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
1944,1,H05,1944_1_H05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
