chemical.id,endpoint,ids,num.conc,flag,spearman,run.ttest,ttest.pval
295,AUC4,295 AUC4,6,4,0.5768179036829705,True,0.6286221115898255
295,MOV1,295 MOV1,6,4,0.7061878636037996,True,0.8275647196020317
295,MOV2,295 MOV2,6,1,-0.5797710356524485,False,
295,MOV3,295 MOV3,6,4,0.3825184261187248,True,0.670179973318781
295,MOV4,295 MOV4,6,4,0.5976143046671968,True,0.8540797033781717
296,AUC1,296 AUC1,6,1,-0.08696565534786727,False,
296,AUC2,296 AUC2,6,4,0.2571428571428571,True,0.7530691819694908
296,AUC3,296 AUC3,6,1,-0.09107651110783745,False,
296,AUC4,296 AUC4,6,4,0.39466488146729556,True,0.8712193191878357
296,MOV1,296 MOV1,6,4,0.6761234037828133,True,0.47662066727284136
296,MOV2,296 MOV2,6,1,0.1765469659009499,False,
296,MOV3,296 MOV3,6,3,0.7356123579206245,True,0.23549636025944287
296,MOV4,296 MOV4,6,2,0.9121593238215745,False,
297,AUC1,297 AUC1,6,1,-0.3768511731740915,False,
297,AUC2,297 AUC2,6,1,-0.8827348295047495,False,
297,AUC3,297 AUC3,6,1,-0.8406680016960503,False,
297,AUC4,297 AUC4,6,1,-0.8406680016960503,False,
297,MOV1,297 MOV1,6,4,0.49280538030458115,True,0.9061891454139109
297,MOV2,297 MOV2,6,4,0.2732295333235123,True,0.8712193191878357
297,MOV3,297 MOV3,6,4,0.26482044885142486,True,0.8605297156371009
297,MOV4,297 MOV4,6,1,-0.6789347398332045,False,
360,AUC1,360 AUC1,6,4,0.753702346348183,True,0.3317865167034869
360,AUC2,360 AUC2,6,4,0.6377481392176932,True,0.40621641545415643
360,AUC3,360 AUC3,6,4,0.6,True,0.49056148023581625
360,AUC4,360 AUC4,6,3,0.6957252427829381,True,0.29425636802442634
360,MOV1,360 MOV1,6,1,-0.23190841426097938,False,
360,MOV2,360 MOV2,6,4,0.49377071987869414,True,0.5870496397870563
360,MOV3,360 MOV3,6,4,0.5217939320872036,True,0.44561438824861255
360,MOV4,360 MOV4,6,1,0.057977103565244846,False,
365,AUC1,365 AUC1,6,1,-0.37142857142857144,False,
365,AUC2,365 AUC2,6,4,0.6377481392176932,True,0.5542579947169399
365,AUC3,365 AUC3,6,4,0.20291986247835694,True,0.49353349084145026
365,AUC4,365 AUC4,6,4,0.23190841426097938,True,0.9096562371156083
365,MOV1,365 MOV1,6,1,-0.8451542547285166,False,
365,MOV2,365 MOV2,6,1,-0.8451542547285166,False,
365,MOV3,365 MOV3,6,1,-0.8451542547285166,False,
