Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag,ids
2406,MO24,Logistic,44.64454537641131,27.61877141106939,145.31486629604657,10.5189,0.0,64.0,0.1643578125,4.0,0.0,0.0,1.0,2406 MO24
2406,MORT,Quantal Linear,181.20351589611505,29.517459935006194,1192.1041328124104,9.405069293924466,0.0,64.0,0.14695420771756978,4.0,0.0,1.0,1.0,2406 MORT
2406,PFIN,Logistic,95.20171705536507,54.4841565027671,169.5064808713823,1.383613186813187,0.0,64.0,0.021618956043956045,4.0,0.0,1.0,1.0,2406 PFIN
2406,PIG_,Logistic,95.20171705536507,54.4841565027671,169.5064808713823,1.383613186813187,0.0,64.0,0.021618956043956045,4.0,0.0,1.0,1.0,2406 PIG_
2406,SKIN,Logistic,116.13897770072906,63.35808673782007,200.88139679446383,0.9099,0.0,64.0,0.0142171875,4.0,0.0,1.0,1.0,2406 SKIN
2406,SOMI,Logistic,121.83132354779512,54.02398265621589,242.90338785504645,1.384798371998372,0.0,64.0,0.021637474562474564,4.0,0.0,1.0,1.0,2406 SOMI
2406,SWIM,Logistic,95.20171705536507,54.4841565027671,169.5064808713823,1.383613186813187,0.0,64.0,0.021618956043956045,4.0,0.0,1.0,1.0,2406 SWIM
2406,TOT_MORT,Quantal Linear,31.553653807139767,14.174781803504622,207.58560297686708,18.479100000000003,0.0,64.0,0.28873593750000004,4.0,0.0,0.0,1.0,2406 TOT_MORT
2406,TRUN,Logistic,95.20171705536507,54.4841565027671,169.5064808713823,1.383613186813187,0.0,64.0,0.021618956043956045,4.0,0.0,1.0,1.0,2406 TRUN
2411,BRAI,Logistic,296194.3743768665,,511210.6256762361,1.2184615384615385,0.0,64.0,0.01903846153846154,4.0,0.0,1.0,1.0,2411 BRAI
2411,DP24,Quantal Linear,280.97673813637374,56.16147744552309,1848.4935521259542,2.032370189098999,0.0,64.0,0.03175578420467186,4.0,0.0,1.0,1.0,2411 DP24
2411,MORT,Log Logistic,714.5757271294682,,906087212.8090273,4.3227977753058955,0.0,64.0,0.06754371523915462,4.0,0.0,1.0,1.0,2411 MORT
2413,ALL_BUT_MORT,Quantal Linear,224.0741185940963,44.09544513983674,1474.1418316930533,4.8711,0.0,64.0,0.0761109375,4.0,0.0,1.0,1.0,2413 ALL_BUT_MORT
2413,ANY120,Quantal Linear,365.29254074368464,46.29643728886368,2403.191490808311,5.960100000000001,0.0,64.0,0.09312656250000001,4.0,0.0,1.0,1.0,2413 ANY120
2413,JAW_,Logistic,297901.0019886042,,512998.75966544444,1.056,0.0,64.0,0.0165,4.0,0.0,1.0,1.0,2413 JAW_
2413,TCHR,Quantal Linear,136.99347947482448,42.69800125806671,901.2545492986856,2.7920000000000003,0.0,64.0,0.043625000000000004,4.0,0.0,1.0,1.0,2413 TCHR
2413,TR__,Quantal Linear,113.86460026225299,35.94112061164924,749.093966981769,3.1917037037037037,0.0,64.0,0.04987037037037037,4.0,0.0,1.0,1.0,2413 TR__
2414,ANY24,Log Logistic,50.34068023296397,9.762724448988022,14069.54439433838,4.779,0.0,64.0,0.074671875,2.0,0.0,0.0,1.0,2414 ANY24
2414,AXIS,Quantal Linear,147.76895265407072,41.07659411423949,972.1443774924888,3.054490767519466,0.0,64.0,0.04772641824249166,4.0,0.0,1.0,1.0,2414 AXIS
2414,BRN_,Quantal Linear,136.99347947482448,42.69800125806671,901.2545492986856,2.7920000000000003,0.0,64.0,0.043625000000000004,4.0,0.0,1.0,1.0,2414 BRN_
2414,CFIN,Logistic,85.15396601814726,52.55778248679269,164.7119317919632,1.9882714126807564,0.0,64.0,0.031066740823136818,4.0,0.0,1.0,1.0,2414 CFIN
2414,DP24,Quantal Linear,110.99044998375025,41.83040649915529,730.1854683889968,1.9819354838709677,0.0,64.0,0.03096774193548387,2.0,0.0,1.0,1.0,2414 DP24
2414,EYE_,Quantal Linear,148.1720496921504,41.160158762292454,974.7962777199367,3.044374638487208,0.0,64.0,0.047568353726362624,4.0,0.0,1.0,1.0,2414 EYE_
2414,JAW_,Quantal Linear,148.1720496921504,41.160158762292454,974.7962777199367,3.044374638487208,0.0,64.0,0.047568353726362624,4.0,0.0,1.0,1.0,2414 JAW_
2414,LTRK,Logistic,89.48132510378879,54.86861703831978,171.22918450821516,1.802,0.0,64.0,0.02815625,4.0,0.0,1.0,1.0,2414 LTRK
2414,MO24,Log Logistic,211.50712051284015,22.141183475926816,121314.94422875575,2.8890000000000002,0.0,64.0,0.045140625000000004,2.0,0.0,1.0,1.0,2414 MO24
2414,MORT,Logistic,120033.80801575056,,308608.27289323293,2.4017096774193547,0.0,64.0,0.03752671370967742,4.0,0.0,1.0,1.0,2414 MORT
2414,MUSC,Logistic,89.48132510378879,54.86861703831978,171.22918450821516,1.802,0.0,64.0,0.02815625,4.0,0.0,1.0,1.0,2414 MUSC
2414,PE__,Quantal Linear,148.1720496921504,41.160158762292454,974.7962777199367,3.044374638487208,0.0,64.0,0.047568353726362624,4.0,0.0,1.0,1.0,2414 PE__
2414,PFIN,Quantal Linear,121.87241593983182,38.435297460467936,801.7758926984565,3.0442714126807564,0.0,64.0,0.04756674082313682,4.0,0.0,1.0,1.0,2414 PFIN
2414,SNOU,Quantal Linear,148.1720496921504,41.160158762292454,974.7962777199367,3.044374638487208,0.0,64.0,0.047568353726362624,4.0,0.0,1.0,1.0,2414 SNOU
2414,SOMI,Logistic,85.15396601814726,52.55778248679269,164.7119317919632,1.9882714126807564,0.0,64.0,0.031066740823136818,4.0,0.0,1.0,1.0,2414 SOMI
2414,SWIM,Logistic,85.15396601814726,52.55778248679269,164.7119317919632,1.9882714126807564,0.0,64.0,0.031066740823136818,4.0,0.0,1.0,1.0,2414 SWIM
2414,TOT_MORT,Quantal Linear,186.92326923798797,40.31673882038585,1229.7333231942537,5.186,0.0,64.0,0.08103125,4.0,0.0,1.0,1.0,2414 TOT_MORT
2415,ANY120,Quantal Linear,167.0827590120526,45.628563760231145,1099.2063070904148,2.8099000000000003,0.0,64.0,0.043904687500000004,4.0,0.0,1.0,1.0,2415 ANY120
2415,CRAN,Logistic,116.13897770072906,63.35808673782007,200.88139679446383,0.9099,0.0,64.0,0.0142171875,4.0,0.0,1.0,1.0,2415 CRAN
2415,EDEM,Logistic,116.13897770072906,63.35808673782007,200.88139679446383,0.9099,0.0,64.0,0.0142171875,4.0,0.0,1.0,1.0,2415 EDEM
2415,PE__,Logistic,70.27488749559899,62.458714972952336,82.0581554815225,0.96,0.0,64.0,0.015,4.0,0.0,1.0,1.0,2415 PE__
2415,SNOU,Logistic,116.17903479375039,62.05250311894291,204.490323768066,0.9713142857142857,0.0,64.0,0.015176785714285714,4.0,0.0,1.0,1.0,2415 SNOU
2415,YSE_,Logistic,116.17903479375039,62.05250311894291,204.490323768066,0.9713142857142857,0.0,64.0,0.015176785714285714,4.0,0.0,1.0,1.0,2415 YSE_
2417,CFIN,Logistic,118.01454425464007,63.326212601873394,205.9630528893389,1.0056,0.0,64.0,0.0157125,4.0,0.0,1.0,1.0,2417 CFIN
2417,LTRK,Quantal Linear,253.65844305121792,54.480674937444036,1668.7715841975084,1.989,0.0,64.0,0.031078125,2.0,0.0,1.0,1.0,2417 LTRK
2417,TRUN,Logistic,239799.95042724174,,451097.2900677898,1.1275354838709677,0.0,64.0,0.01761774193548387,4.0,0.0,1.0,1.0,2417 TRUN
2432,ALL_BUT_MORT,Quantal Linear,18.079970237085252,10.94608451981932,118.94475189494266,12.8822,0.0,64.0,0.201284375,4.0,0.0,0.0,1.0,2432 ALL_BUT_MORT
2432,ANY120,Quantal Linear,16.05179374155605,9.96418231623057,105.60175702844411,13.792,0.0,64.0,0.2155,4.0,0.0,0.0,1.0,2432 ANY120
2432,BRAI,Quantal Linear,238.2581134176677,50.237211829386894,1567.455688023872,2.161142857142857,0.0,64.0,0.03376785714285714,4.0,0.0,1.0,1.0,2432 BRAI
2432,BRN_,Quantal Linear,136.99347947482448,42.69800125806671,901.2545492986856,2.7920000000000003,0.0,64.0,0.043625000000000004,4.0,0.0,1.0,1.0,2432 BRN_
2432,CRAN,Logistic,38.05843190020724,30.066544480049437,82.17503627032512,10.001900000000001,0.0,64.0,0.15627968750000001,4.0,0.0,0.0,1.0,2432 CRAN
2432,EDEM,Quantal Linear,80.97406504581159,32.42150362571877,532.7132705696164,3.692,0.0,64.0,0.0576875,4.0,0.0,1.0,1.0,2432 EDEM
2432,EYE_,Quantal Linear,49.78638187333824,22.803691373946084,327.5353201369966,5.247999999999999,0.0,64.0,0.08199999999999999,4.0,0.0,0.0,1.0,2432 EYE_
2432,JAW_,Logistic,45.68995683713729,33.94146933962901,102.27784037918428,7.316876190476191,0.0,64.0,0.11432619047619048,4.0,0.0,0.0,1.0,2432 JAW_
2432,MUSC,Logistic,215.87212170553804,65.30102036067998,443.6006862836639,1.8920000000000001,0.0,64.0,0.029562500000000002,4.0,0.0,1.0,1.0,2432 MUSC
2432,PE__,Quantal Linear,70.58866098263547,28.207998407106658,464.3896343343414,4.219428571428571,0.0,64.0,0.06592857142857142,4.0,0.0,1.0,1.0,2432 PE__
2432,SNOU,Logistic,40.37797826693854,31.36280105750406,84.51477680020655,9.362285714285713,0.0,64.0,0.14628571428571427,4.0,0.0,0.0,1.0,2432 SNOU
2432,SWIM,Quantal Linear,397.64590311218456,56.94437867291033,2616.0382272478946,2.162285714285714,0.0,64.0,0.03378571428571428,4.0,0.0,1.0,1.0,2432 SWIM
2432,YSE_,Quantal Linear,120.08874656351672,37.267531244030806,790.0414645635454,3.1908571428571424,0.0,64.0,0.04985714285714285,4.0,0.0,1.0,1.0,2432 YSE_
2467,ANY24,Quantal Linear,145.8069792782017,29.604361089623033,959.23692060196,10.7939,0.0,64.0,0.1686546875,4.0,0.0,1.0,1.0,2467 ANY24
2467,MO24,Quantal Linear,158.78343269107415,31.81822674802857,1044.6065872236695,9.881,0.0,64.0,0.154390625,4.0,0.0,1.0,1.0,2467 MO24
2467,TOT_MORT,Logistic,37.30286182686759,21.170239265427423,149.00680702356965,16.395,0.0,64.0,0.256171875,4.0,0.0,0.0,1.0,2467 TOT_MORT
2496,EDEM,Quantal Linear,290.2356699511951,49.287274444898074,1909.406337550078,3.8821000000000003,0.0,64.0,0.060657812500000005,4.0,0.0,1.0,1.0,2496 EDEM
2496,MORT,Logistic,113.83557601195565,52.57791089010455,255.4596013339447,2.105237594885648,0.0,64.0,0.03289433742008825,4.0,0.0,1.0,1.0,2496 MORT
2496,PE__,Quantal Linear,228.71093320411762,41.08812016558838,1504.646570148903,4.431064521072797,0.0,64.0,0.06923538314176245,4.0,0.0,1.0,1.0,2496 PE__
2496,PIG_,Quantal Linear,136.4288841868204,35.96267552173734,897.5401822078065,4.319559438058748,0.0,64.0,0.06749311621966794,4.0,0.0,1.0,1.0,2496 PIG_
2496,TOT_MORT,Logistic,176.51333439904963,40.99849167717916,610.0797452219322,7.8415,0.0,64.0,0.1225234375,4.0,0.0,1.0,1.0,2496 TOT_MORT
2496,YSE_,Quantal Linear,136.39241390592562,35.95493501467212,897.3002510322746,4.320637956577267,0.0,64.0,0.0675099680715198,4.0,0.0,1.0,1.0,2496 YSE_
2506,TCHR,Logistic,245681.62034760736,,457479.80423254566,1.089,0.0,64.0,0.017015625,4.0,0.0,1.0,1.0,2506 TCHR
2506,TR__,Logistic,237757.7292913549,,448873.54311184894,1.1241290322580646,0.0,64.0,0.01756451612903226,4.0,0.0,1.0,1.0,2506 TR__
2532,ALL_BUT_MORT,Log Logistic,14.377197059300098,13.276859728820188,33.55798202419369,15.88001238617807,0.0,67.0,0.23701511024146374,4.0,0.0,0.0,0.0,2532 ALL_BUT_MORT
2532,ANY120,Log Logistic,17.469283796438976,16.623861730875223,31.807307710329976,26.782667962324815,0.0,67.0,0.3997413128705196,2.0,0.0,0.0,0.0,2532 ANY120
2532,ANY24,Log Probit,17.93777916946163,16.8535228597548,40.421290918848165,19.395895468130714,0.0,67.0,0.2894909771362793,3.0,0.0,0.0,0.0,2532 ANY24
2532,BRN_,Log Logistic,28.448744408720056,27.027435831098124,76.66493798282038,4.728583323688,0.0,67.0,0.07057587050280598,4.0,0.0,0.0,1.0,2532 BRN_
2532,CRAN,Log Logistic,6.96558401784826,5.86035449563151,19.762006979695773,24.332881313870544,0.0,67.0,0.36317733304284394,4.0,0.0,0.0,0.0,2532 CRAN
2532,DP24,Log Logistic,17.580691321369542,16.375633597339892,41.91644516365484,10.382272304679468,0.0,67.0,0.1549592881295443,4.0,0.0,0.0,0.0,2532 DP24
2532,EDEM,Log Logistic,4.742160535123592,3.78386581089707,15.034022422487984,28.810650738614417,0.0,67.0,0.43000971251663306,4.0,0.0,0.0,0.0,2532 EDEM
2532,EYE_,Logistic,24.811650521964335,20.462153344510916,34.49509249556658,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 EYE_
2532,JAW_,Logistic,21.212463325824388,17.5011885380146,30.278059664589364,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 JAW_
2532,LTRK,Gamma,43.09116884144504,38.36087812610261,129.79513202711394,2.735111931106336,0.0,67.0,0.040822566135915464,4.0,0.0,0.0,1.0,2532 LTRK
2532,MO24,Log Logistic,43.562796197050936,40.78185911956997,72.7468611237961,9.563221815986907,0.0,67.0,0.14273465396995383,4.0,0.0,0.0,1.0,2532 MO24
2532,MORT,Logistic,21.209437739554286,20.57877121185939,43.6056709754516,25.5095542207897,0.0,67.0,0.38073961523566713,2.0,0.0,0.0,0.0,2532 MORT
2532,MUSC,Log Logistic,24.845022635478802,23.70730969632774,58.074708316172554,6.47967518242687,0.0,67.0,0.09671156988696822,4.0,0.0,0.0,0.0,2532 MUSC
2532,PE__,Gamma,17.00928492153694,13.761958702645247,26.69932162905064,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 PE__
2532,PFIN,Logistic,21.961196811384685,18.06252810925619,33.344905501256285,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 PFIN
2532,SKIN,Quantal Linear,1285.460566028415,700.8600274826189,8456.80529846004,0.22959793024846567,0.0,67.0,0.0034268347798278457,4.0,0.0,1.0,1.0,2532 SKIN
2532,SM24,Quantal Linear,9642.691688637935,2574.78819177476,63437.47005467245,0.0061403508771929825,0.0,67.0,9.164702801780571e-05,4.0,0.0,1.0,1.0,2532 SM24
2532,SNOU,Logistic,21.75841612088444,17.92891363515554,31.500348769597633,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 SNOU
2532,TCHR,Log Logistic,21.964852142383144,20.900058208417825,48.08165867713098,8.641174727256555,0.0,67.0,0.12897275712323217,4.0,0.0,0.0,0.0,2532 TCHR
2532,TOT_MORT,Gamma,22.52565017135445,21.512011380780002,41.57042980179829,27.21545397158495,0.0,67.0,0.40620080554604404,3.0,0.0,0.0,0.0,2532 TOT_MORT
2532,TRUN,Gamma,16.355340281979288,12.620360145960456,30.928519248767955,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 TRUN
2532,YSE_,Gamma,17.16076238183071,13.499672305512867,29.692098332570232,,0.0,67.0,,2.0,0.0,0.0,0.0,2532 YSE_
2554,MO24,Quantal Linear,214.68912053883872,73.58022774253709,1412.3996799871059,6.05,0.0,80.0,0.075625,4.0,0.0,1.0,1.0,2554 MO24
2573,ANY24,Log Logistic,0.4037120909938828,0.20254290307362927,0.9324192520916871,30.6653328125,0.0,32.64,0.9395016180300245,2.0,0.0,0.0,0.0,2573 ANY24
2573,JAW_,Log Logistic,0.0006144450995348322,,0.46732624661163624,,0.0,32.64,,2.0,0.0,0.0,0.0,2573 JAW_
2573,MO24,Logistic,3.6362647140072575,2.1039633151672086,10.46438758059126,16.820360937500002,0.0,32.64,0.5153296855851717,4.0,0.0,0.0,0.0,2573 MO24
2573,SNOU,Log Logistic,0.0021233823404320073,,0.36765929671409775,,0.0,32.64,,2.0,0.0,0.0,0.0,2573 SNOU
2573,TOT_MORT,Log Logistic,0.71200279883479,0.3916015393591345,0.8870262971922094,31.264321875,0.0,32.64,0.9578529986213236,4.0,0.0,0.0,0.0,2573 TOT_MORT
2585,ALL_BUT_MORT,Logistic,297901.9822774837,,512999.7863541688,1.057142857142857,0.0,100.0,0.01057142857142857,4.0,0.0,1.0,1.0,2585 ALL_BUT_MORT
2585,ANY120,Quantal Linear,117.65799520100357,42.13612590587698,774.0500047358421,6.968428571428571,0.0,100.0,0.06968428571428571,4.0,0.0,1.0,1.0,2585 ANY120
2585,CRAN,Log Logistic,11.043932107184961,2.6853525835329255,748.9710141086331,23.23764652014652,0.0,100.0,0.23237646520146518,4.0,0.0,0.0,1.0,2585 CRAN
2585,DP24,Logistic,293868.42063490435,,508771.21307684435,1.057142857142857,0.0,100.0,0.01057142857142857,4.0,0.0,1.0,1.0,2585 DP24
2585,EDEM,Quantal Linear,90.53045510646554,39.84329096429116,595.5829783108516,7.696153846153846,0.0,100.0,0.07696153846153847,4.0,0.0,0.0,1.0,2585 EDEM
2585,LTRK,Quantal Linear,278.7944581270916,76.4268450458996,1834.1367389860227,2.5653846153846156,0.0,100.0,0.025653846153846156,4.0,0.0,1.0,1.0,2585 LTRK
2585,MORT,Quantal Linear,111.63316627989744,40.08733782828489,734.4137790212376,7.240048534798534,0.0,100.0,0.07240048534798534,4.0,0.0,1.0,1.0,2585 MORT
2585,TCHR,Quantal Linear,136.68850470179706,51.53058182167693,899.2481771511497,3.961217948717948,0.0,100.0,0.03961217948717948,3.0,0.0,1.0,1.0,2585 TCHR
2585,TOT_MORT,Log Probit,180.0134118904438,,4.635512272383815e+19,9.30725,0.0,100.0,0.0930725,4.0,0.0,1.0,1.0,2585 TOT_MORT
2587,ANY24,Quantal Linear,404.3146980793929,55.61177904399511,2659.9109854665894,7.659821428571428,0.0,100.0,0.07659821428571428,4.0,0.0,1.0,1.0,2587 ANY24
2587,CRAN,Quantal Linear,188.7864010515763,48.30968414604729,1241.9905198825688,7.512072344322345,0.0,100.0,0.07512072344322344,4.0,0.0,1.0,1.0,2587 CRAN
2587,LTRK,Logistic,292685.95328572707,,507529.9952184762,1.1384615384615384,0.0,100.0,0.011384615384615384,4.0,0.0,1.0,1.0,2587 LTRK
2587,MO24,Quantal Linear,77.46081575475556,37.55483220370713,509.6002587786683,6.210714285714285,0.0,100.0,0.062107142857142854,4.0,0.0,0.0,1.0,2587 MO24
2587,TCHR,Logistic,292685.95328572707,,507529.9952184762,1.1384615384615384,0.0,100.0,0.011384615384615384,4.0,0.0,1.0,1.0,2587 TCHR
2590,MORT,Quantal Linear,454.91056445316394,88.30967991769474,2992.771753146043,2.508681318681319,0.0,100.0,0.02508681318681319,4.0,0.0,1.0,1.0,2590 MORT
2594,ALL_BUT_MORT,Log Logistic,5.68612759016077,2.929028993083487,15.618169007447849,78.51889285714286,0.0,100.0,0.7851889285714286,2.0,0.0,0.0,0.0,2594 ALL_BUT_MORT
2594,ANY120,Log Logistic,2.06313348964309,1.112453817396755,6.153142124922074,90.50633928571429,0.0,100.0,0.9050633928571429,3.0,0.0,0.0,0.0,2594 ANY120
2594,ANY24,Log Logistic,10.791149910473749,5.935132450760562,12.23886046601147,81.87632142857143,0.0,100.0,0.8187632142857143,2.0,0.0,0.0,0.0,2594 ANY24
2594,DP24,Log Logistic,10.643473688375849,5.853910528606717,12.124948041609732,81.69605952380952,0.0,100.0,0.8169605952380953,2.0,0.0,0.0,0.0,2594 DP24
2594,MO24,Logistic,343.9936294335507,80.73740859768749,802.7757196823273,3.3574285714285708,0.0,100.0,0.03357428571428571,4.0,0.0,1.0,1.0,2594 MO24
2594,MORT,Log Logistic,3.5056726965883676,1.9281199831236022,4.254023396144906,93.68350595238095,0.0,100.0,0.9368350595238095,3.0,0.0,0.0,0.0,2594 MORT
2594,TOT_MORT,Log Logistic,3.5915567425772608,1.9753562084174934,4.360239117706925,93.86376785714286,0.0,100.0,0.9386376785714287,2.0,0.0,0.0,0.0,2594 TOT_MORT
2595,ALL_BUT_MORT,Quantal Linear,19.87118795518783,12.905417243369712,130.72883916254892,28.987625,0.0,100.0,0.28987625,4.0,0.0,0.0,1.0,2595 ALL_BUT_MORT
2595,ANY120,Quantal Linear,20.383908739423674,13.108797902540227,134.10193356882294,28.989267857142863,0.0,100.0,0.28989267857142864,4.0,0.0,0.0,1.0,2595 ANY120
2595,AXIS,Quantal Linear,19.888181784411188,12.912083987418885,130.8406383953027,28.987761294261297,0.0,100.0,0.289877612942613,4.0,0.0,0.0,1.0,2595 AXIS
2595,BRN_,Log Logistic,42.84146551196859,24.0817201447938,95.55264134646364,21.47142857142857,0.0,100.0,0.21471428571428572,4.0,0.0,0.0,0.0,2595 BRN_
2595,CRAN,Log Logistic,15.313078342868339,8.627859768835654,37.52642327133294,57.98061843711844,0.0,100.0,0.5798061843711844,3.0,0.0,0.0,0.0,2595 CRAN
2595,EDEM,Log Logistic,15.313078342868339,8.627859768835654,37.52642327133294,57.98061843711844,0.0,100.0,0.5798061843711844,3.0,0.0,0.0,0.0,2595 EDEM
2596,ALL_BUT_MORT,Quantal Linear,141.29500540172154,56.35048168461877,929.5534860466543,4.927597738095238,0.0,100.0,0.04927597738095238,4.0,0.0,1.0,1.0,2596 ALL_BUT_MORT
2596,CFIN,Quantal Linear,100.10413402662468,36.05862840484197,658.5664262340354,2.3261538461538462,0.0,64.0,0.03634615384615385,2.0,0.0,1.0,1.0,2596 CFIN
2596,JAW_,Quantal Linear,108.6849639389556,33.725573175894,715.0181057219462,3.5513394871794874,0.0,64.0,0.05548967948717949,4.0,0.0,1.0,1.0,2596 JAW_
2596,SNOU,Quantal Linear,210.88448447445143,44.471218144742025,1387.369688964175,2.4434871794871795,0.0,64.0,0.03817948717948718,2.0,0.0,1.0,1.0,2596 SNOU
2596,TRUN,Logistic,69.7460734205595,60.701411644141814,82.10430616232823,1.1076923076923078,0.0,64.0,0.01730769230769231,4.0,0.0,1.0,1.0,2596 TRUN
2597,LTRK,Logistic,101.03840570327891,,107.24555071215597,1.1964285714285714,0.0,100.0,0.011964285714285714,4.0,0.0,1.0,1.0,2597 LTRK
2598,ANY24,Logistic,297901.975017979,,512999.77875105286,1.057142857142857,0.0,50.0,0.02114285714285714,4.0,0.0,1.0,1.0,2598 ANY24
2598,MO24,Logistic,297901.975017979,,512999.77875105286,1.057142857142857,0.0,50.0,0.02114285714285714,4.0,0.0,1.0,1.0,2598 MO24
2599,ALL_BUT_MORT,Quantal Linear,32.77098410410163,17.89982994665624,215.59419194286687,2.9310714285714283,0.0,50.0,0.05862142857142857,3.0,0.0,0.0,1.0,2599 ALL_BUT_MORT
2599,ANY120,Log Logistic,45.318566161917325,38.86131358483486,51.148722534858855,4.918607142857143,0.0,50.0,0.09837214285714285,4.0,0.0,0.0,1.0,2599 ANY120
2599,ANY24,Logistic,37.793311394118064,29.28618324539232,73.62461356537108,3.5291428571428574,0.0,50.0,0.07058285714285714,3.0,0.0,0.0,1.0,2599 ANY24
2599,DP24,Quantal Linear,32.03706647561039,17.498077082334653,210.76588475610188,2.9769505494505495,0.0,50.0,0.05953901098901099,2.0,0.0,0.0,1.0,2599 DP24
2599,EDEM,Quantal Linear,79.50874529805564,29.97640811649289,523.0732052620924,1.6956730769230768,0.0,50.0,0.03391346153846154,4.0,0.0,1.0,1.0,2599 EDEM
2599,MORT,Log Logistic,44.97984350902376,38.15946313954139,51.2430400354167,4.964612637362636,0.0,50.0,0.09929225274725273,4.0,0.0,0.0,1.0,2599 MORT
2599,TOT_MORT,Log Logistic,41.92841859192756,33.323099465482215,52.2055474454083,5.516678571428571,0.0,50.0,0.11033357142857142,4.0,0.0,0.0,1.0,2599 TOT_MORT
2600,ANY120,Logistic,57.553765963828006,43.84856467550556,126.40983454367957,11.231071428571429,0.0,100.0,0.11231071428571429,3.0,0.0,0.0,1.0,2600 ANY120
2600,MORT,Logistic,56.50816618003471,43.88462331312855,107.45555136356298,12.863674825174826,0.0,100.0,0.12863674825174826,3.0,0.0,0.0,1.0,2600 MORT
2600,TOT_MORT,Gamma,59.16339038746469,38.99912463471065,94.45934096962725,16.85610714285714,0.0,100.0,0.1685610714285714,3.0,0.0,0.0,0.0,2600 TOT_MORT
2601,ANY120,Log Logistic,0.4474644547439568,0.10217751411809256,8.804492410634515,36.606249999999996,0.0,50.0,0.7321249999999999,4.0,0.0,0.0,0.0,2601 ANY120
2601,ANY24,Log Logistic,37.70679284847593,27.824121837705558,51.49407862711241,8.90625,0.0,50.0,0.178125,2.0,0.0,0.0,1.0,2601 ANY24
2601,MO24,Log Logistic,37.70679284847593,27.824121837705558,51.49407862711241,8.90625,0.0,50.0,0.178125,2.0,0.0,0.0,1.0,2601 MO24
2601,MORT,Log Logistic,12.012900548168192,6.607095301492506,13.275511214390919,27.144827586206894,0.0,50.0,0.5428965517241379,4.0,0.0,0.0,0.0,2601 MORT
2601,NC__,Quantal Linear,25.05529958870001,9.446355657309496,164.83414265353522,,0.0,50.0,,2.0,0.0,0.0,1.0,2601 NC__
2601,TOT_MORT,Log Logistic,12.278427880190659,10.510293796991938,13.998768756048547,29.36875,0.0,50.0,0.587375,2.0,0.0,0.0,0.0,2601 TOT_MORT
2602,ALL_BUT_MORT,Log Logistic,5.664577471805154,4.025051542297877,15.79542101211116,46.11805555555556,0.0,67.0,0.6883291873963516,2.0,0.0,0.0,0.0,2602 ALL_BUT_MORT
2602,ANY120,Log Logistic,5.181665767202576,3.634519169920676,13.303438166870093,49.52777777777778,0.0,67.0,0.7392205638474295,2.0,0.0,0.0,0.0,2602 ANY120
2602,ANY24,Logistic,114220.67657445959,,300583.52791631,4.486111111111111,0.0,67.0,0.06695688225538972,4.0,0.0,1.0,1.0,2602 ANY24
2602,AXIS,Log Probit,8.892285510677569,6.465577321264632,25.680538199141445,36.36387613513147,0.0,67.0,0.5427444199273354,2.0,0.0,0.0,0.0,2602 AXIS
2602,BRN_,Quantal Linear,16.310956991119273,11.9571291112861,107.30674370792185,13.375,0.0,67.0,0.19962686567164178,3.0,0.0,0.0,1.0,2602 BRN_
2602,CFIN,Log Probit,8.96182698060801,,41.07390473856372,28.46890368684131,0.0,67.0,0.4249090102513628,3.0,0.0,0.0,0.0,2602 CFIN
2602,CRAN,Log Logistic,5.6269820919613,3.9479543788765588,16.482371440098238,44.86805555555556,0.0,67.0,0.6696724709784412,2.0,0.0,0.0,0.0,2602 CRAN
2602,EDEM,Log Probit,15.088043544119355,11.018167198839919,48.011552083362034,22.291666666666668,0.0,67.0,0.3327114427860697,3.0,0.0,0.0,0.0,2602 EDEM
2602,EYE_,Log Logistic,6.529335469674897,4.884757105655481,14.602083014482528,48.939497428370174,0.0,67.0,0.730440260124928,2.0,0.0,0.0,0.0,2602 EYE_
2602,JAW_,Log Logistic,5.958189282732068,4.3853822308306984,13.947493955098968,49.361372428370174,0.0,67.0,0.7367369019159727,2.0,0.0,0.0,0.0,2602 JAW_
2602,LTRK,Log Probit,8.322300209680074,,30.902459195619954,32.361111111111114,0.0,67.0,0.48300165837479275,2.0,0.0,0.0,0.0,2602 LTRK
2602,MO24,Logistic,114220.67657445959,,300583.52791631,4.486111111111111,0.0,67.0,0.06695688225538972,4.0,0.0,1.0,1.0,2602 MO24
2602,MORT,Quantal Linear,304.53526201735804,57.616625477286135,2003.4806865785886,3.5581720567014683,0.0,67.0,0.053107045622409976,4.0,0.0,1.0,1.0,2602 MORT
2602,PE__,Logistic,42.11198683518488,35.23113390811385,80.19021197773128,8.107734142043915,0.0,67.0,0.12101095734393903,3.0,0.0,0.0,1.0,2602 PE__
2602,PFIN,Quantal Linear,15.021520023992585,11.09604312453428,98.82377840831874,14.676786561398753,0.0,67.0,0.21905651584177244,3.0,0.0,0.0,1.0,2602 PFIN
