Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
1211,MO24,NULL,NULL,NULL,0.054208126,NULL,NULL
1211,DP24,NULL,NULL,NULL,0,NULL,NULL
1211,SM24,NULL,NULL,NULL,0,NULL,NULL
1211,MORT,log_logistic,34.762,37.622,0.300142669,0,0
1221,AXIS,NULL,NULL,NULL,0.028438496,NULL,NULL
1221,NC__,NULL,NULL,NULL,0,NULL,NULL
1221,MO24,logistic,71.183,130.633,0.046641791,1,1
1221,DP24,NULL,NULL,NULL,0,NULL,NULL
1221,SM24,NULL,NULL,NULL,0,NULL,NULL
1221,MORT,NULL,NULL,NULL,0.029130607,NULL,NULL
1268,AXIS,NULL,NULL,NULL,0.000260714,NULL,NULL
1268,NC__,NULL,NULL,NULL,0.000235714,NULL,NULL
1268,MO24,NULL,NULL,NULL,0.204010938,NULL,NULL
1268,DP24,NULL,NULL,NULL,0.017326106,NULL,NULL
1268,SM24,NULL,NULL,NULL,0,NULL,NULL
1268,MORT,NULL,NULL,NULL,0.29749375,NULL,NULL
1271,AXIS,NULL,NULL,NULL,0.033017857,NULL,NULL
1271,NC__,NULL,NULL,NULL,0,NULL,NULL
1271,MO24,NULL,NULL,NULL,0.0581875,NULL,NULL
1271,DP24,logistic,57.161,59.454,0.418965517,0,0
1271,SM24,NULL,NULL,NULL,0,NULL,NULL
1271,MORT,logistic,15.334,39.467,0.376778125,0,0
1273,AXIS,NULL,NULL,NULL,2.94E-05,NULL,NULL
1273,NC__,NULL,NULL,NULL,0,NULL,NULL
1273,MO24,NULL,NULL,NULL,0.081834375,NULL,NULL
1273,DP24,NULL,NULL,NULL,0.117535341,NULL,NULL
1273,SM24,NULL,NULL,NULL,0,NULL,NULL
1273,MORT,NULL,NULL,NULL,0.22821875,NULL,NULL
1307,AXIS,NULL,NULL,NULL,0.008798825,NULL,NULL
1307,NC__,NULL,NULL,NULL,0,NULL,NULL
1307,MO24,NULL,NULL,NULL,0.024046434,NULL,NULL
1307,DP24,NULL,NULL,NULL,0,NULL,NULL
1307,SM24,NULL,NULL,NULL,0,NULL,NULL
1307,MORT,NULL,NULL,NULL,0.035467271,NULL,NULL
1310,AXIS,NULL,NULL,NULL,0,NULL,NULL
1310,NC__,NULL,NULL,NULL,0,NULL,NULL
1310,MO24,NULL,NULL,NULL,0.047029688,NULL,NULL
1310,DP24,NULL,NULL,NULL,4.84E-06,NULL,NULL
1310,SM24,NULL,NULL,NULL,0,NULL,NULL
1310,MORT,NULL,NULL,NULL,0.154553125,NULL,NULL
1316,AXIS,logistic,46.13,58.86,0.035703704,0,1
1316,NC__,NULL,NULL,NULL,0,NULL,NULL
1316,MO24,NULL,NULL,NULL,0.083,NULL,NULL
1316,DP24,log_logistic,23.787,49.438,0.192018433,0,0
1316,SM24,NULL,NULL,NULL,0,NULL,NULL
1316,MORT,NULL,NULL,NULL,0.07787404,NULL,NULL
1327,AXIS,NULL,NULL,NULL,0,NULL,NULL
1327,NC__,NULL,NULL,NULL,0,NULL,NULL
1327,MO24,NULL,NULL,NULL,0.09344375,NULL,NULL
1327,DP24,NULL,NULL,NULL,0.031355689,NULL,NULL
1327,SM24,NULL,NULL,NULL,0,NULL,NULL
1327,MORT,NULL,NULL,NULL,0.151428125,NULL,NULL
1354,AXIS,NULL,NULL,NULL,0.014883771,NULL,NULL
1354,NC__,NULL,NULL,NULL,0,NULL,NULL
1354,MO24,NULL,NULL,NULL,0.030283203,NULL,NULL
1354,DP24,logistic,100.944,144.285,0.019319459,1,1
1354,SM24,NULL,NULL,NULL,0,NULL,NULL
1354,MORT,NULL,NULL,NULL,0.044006308,NULL,NULL
1363,AXIS,logistic,61.396,109.067,0.072956514,0,1
1363,NC__,NULL,NULL,NULL,0,NULL,NULL
1363,MO24,logistic,37.679,84.191,0.135071875,0,1
1363,DP24,log_logistic,11.405,78.996,0.226589674,0,1
1363,SM24,NULL,NULL,NULL,0,NULL,NULL
1363,MORT,logistic,21.858,53.213,0.267710937,0,0
1370,AXIS,NULL,NULL,NULL,0.026094624,NULL,NULL
1370,NC__,NULL,NULL,NULL,0,NULL,NULL
1370,MO24,NULL,NULL,NULL,0.0415,NULL,NULL
1370,DP24,NULL,NULL,NULL,0,NULL,NULL
1370,SM24,NULL,NULL,NULL,0,NULL,NULL
1370,MORT,NULL,NULL,NULL,0.01275,NULL,NULL
1371,AXIS,logistic,135.313,227.191,0.025790685,1,1
1371,NC__,NULL,NULL,NULL,0,NULL,NULL
1371,MO24,log_logistic,65.693,68.471,0.072672788,0,1
1371,DP24,NULL,NULL,NULL,0.031089573,NULL,NULL
1371,SM24,NULL,NULL,NULL,0,NULL,NULL
1371,MORT,log_logistic,66.619,69.397,0.034779648,0,1
1383,AXIS,logistic,36.741,56.718,0.225198,0,0
1383,NC__,logistic,62.041,64.58,0.125,0,1
1383,MO24,NULL,NULL,NULL,0.145684375,NULL,NULL
1383,DP24,logistic,24.598,40.666,0.379730208,0,0
1383,SM24,NULL,NULL,NULL,0,NULL,NULL
1383,MORT,probit,22.829,89.34,0.29395,0,1
1391,AXIS,log_logistic,7.362,118.733,0.22776456,0,1
1391,NC__,NULL,NULL,NULL,0,NULL,NULL
1391,MO24,NULL,NULL,NULL,0.048629688,NULL,NULL
1391,DP24,NULL,NULL,NULL,0.001991379,NULL,NULL
1391,SM24,NULL,NULL,NULL,0,NULL,NULL
1391,MORT,NULL,NULL,NULL,0.15034375,NULL,NULL
1449,AXIS,NULL,NULL,NULL,0,NULL,NULL
1449,NC__,NULL,NULL,NULL,0,NULL,NULL
1449,MO24,NULL,NULL,NULL,0.018875,NULL,NULL
1449,DP24,NULL,NULL,NULL,0.000322581,NULL,NULL
1449,SM24,NULL,NULL,NULL,0,NULL,NULL
1449,MORT,NULL,NULL,NULL,0.012125,NULL,NULL
1450,AXIS,NULL,NULL,NULL,0.022667472,NULL,NULL
1450,NC__,NULL,NULL,NULL,0,NULL,NULL
1450,MO24,NULL,NULL,NULL,0.137665625,NULL,NULL
1450,DP24,logistic,64.872,100.309,0.046553448,1,1
1450,SM24,NULL,NULL,NULL,0,NULL,NULL
1450,MORT,NULL,NULL,NULL,0.2114,NULL,NULL
1454,AXIS,NULL,NULL,NULL,0.040336063,NULL,NULL
1454,NC__,NULL,NULL,NULL,0,NULL,NULL
1454,MO24,NULL,NULL,NULL,0.213504687,NULL,NULL
1454,DP24,logistic,106.799,166.728,0.019014589,1,1
1454,SM24,NULL,NULL,NULL,0,NULL,NULL
1454,MORT,NULL,NULL,NULL,0.227909375,NULL,NULL
1455,AXIS,NULL,NULL,NULL,0.027610694,NULL,NULL
1455,NC__,NULL,NULL,NULL,0.025423789,NULL,NULL
1455,MO24,NULL,NULL,NULL,0.22761502,NULL,NULL
1455,DP24,NULL,NULL,NULL,0.041392573,NULL,NULL
1455,SM24,NULL,NULL,NULL,0,NULL,NULL
1455,MORT,NULL,NULL,NULL,0.244003024,NULL,NULL
1532,AXIS,NULL,NULL,NULL,NULL,NULL,NULL
1532,NC__,NULL,NULL,NULL,NULL,NULL,NULL
1532,MO24,NULL,NULL,NULL,NULL,NULL,NULL
1532,DP24,NULL,NULL,NULL,NULL,NULL,NULL
1532,SM24,NULL,NULL,NULL,NULL,NULL,NULL
1532,MORT,NULL,NULL,NULL,NULL,NULL,NULL
1535,AXIS,NULL,NULL,NULL,0.018227273,NULL,NULL
1535,NC__,NULL,NULL,NULL,0,NULL,NULL
1535,MO24,probit,16.954,55.777,0.346565625,0,0
1535,DP24,logistic,1.47,3.103,0.436507143,0,0
1535,SM24,NULL,NULL,NULL,0,NULL,NULL
1535,MORT,log_logistic,1.225,1.551,0.957190625,0,0
1540,AXIS,NULL,NULL,NULL,0.037338054,NULL,NULL
1540,NC__,NULL,NULL,NULL,0.001767857,NULL,NULL
1540,MO24,NULL,NULL,NULL,0.048434375,NULL,NULL
1540,DP24,NULL,NULL,NULL,0.050171304,NULL,NULL
1540,SM24,NULL,NULL,NULL,0,NULL,NULL
1540,MORT,NULL,NULL,NULL,0.079984375,NULL,NULL
1595,AXIS,log_logistic,0,0,0.875182563,-1,-1
1595,NC__,NULL,NULL,NULL,0,NULL,NULL
1595,MO24,NULL,NULL,NULL,0.080534826,NULL,NULL
1595,DP24,NULL,NULL,NULL,0,NULL,NULL
1595,SM24,NULL,NULL,NULL,0,NULL,NULL
1595,MORT,log_probit,0.001,9.10E+20,0.159299028,-1,1
1600,AXIS,NULL,NULL,NULL,0.034048589,NULL,NULL
1600,NC__,NULL,NULL,NULL,0,NULL,NULL
1600,MO24,NULL,NULL,NULL,0.079426563,NULL,NULL
1600,DP24,NULL,NULL,NULL,0.017843571,NULL,NULL
1600,SM24,NULL,NULL,NULL,0,NULL,NULL
1600,MORT,NULL,NULL,NULL,0.079426563,NULL,NULL
1603,AXIS,NULL,NULL,NULL,0.02987387,NULL,NULL
1603,NC__,NULL,NULL,NULL,0,NULL,NULL
1603,MO24,NULL,NULL,NULL,0.078254561,NULL,NULL
1603,DP24,NULL,NULL,NULL,0,NULL,NULL
1603,SM24,NULL,NULL,NULL,0,NULL,NULL
1603,MORT,logistic,48.425,113.02,0.13469748,0,1
1606,AXIS,NULL,NULL,NULL,0,NULL,NULL
1606,NC__,NULL,NULL,NULL,0,NULL,NULL
1606,MO24,weibull,4.592,475.434,0.176078125,0,1
1606,DP24,logistic,45.043,86.234,0.119861182,0,1
1606,SM24,NULL,NULL,NULL,0,NULL,NULL
1606,MORT,probit,9.268,33.747,0.525875,0,0
1608,AXIS,NULL,NULL,NULL,0.015969825,NULL,NULL
1608,NC__,NULL,NULL,NULL,0.015967742,NULL,NULL
1608,MO24,NULL,NULL,NULL,0.080440625,NULL,NULL
1608,DP24,logistic,47.089,72.741,0.112517241,0,1
1608,SM24,NULL,NULL,NULL,0,NULL,NULL
1608,MORT,NULL,NULL,NULL,0.193095313,NULL,NULL
1610,AXIS,NULL,NULL,NULL,0,NULL,NULL
1610,NC__,NULL,NULL,NULL,0,NULL,NULL
1610,MO24,logistic,19.954,45.397,0.1995,0,0
1610,DP24,NULL,NULL,NULL,0.080437143,NULL,NULL
1610,SM24,NULL,NULL,NULL,0,NULL,NULL
1610,MORT,NULL,NULL,NULL,0.083954384,NULL,NULL
1611,AXIS,logistic,52.694,96.914,0.080056023,0,1
1611,NC__,logistic,74.315,102.542,0.019833689,1,1
1611,MO24,log_probit,62.967,74.818,0.064516423,0,1
1611,DP24,NULL,NULL,NULL,0.001888245,NULL,NULL
1611,SM24,NULL,NULL,NULL,0,NULL,NULL
1611,MORT,logistic,76.213,128.443,0.037672789,1,1
1612,AXIS,NULL,NULL,NULL,0.000344828,NULL,NULL
1612,NC__,NULL,NULL,NULL,0.000344828,NULL,NULL
1612,MO24,NULL,NULL,NULL,0.0638125,NULL,NULL
1612,DP24,NULL,NULL,NULL,0.010533333,NULL,NULL
1612,SM24,NULL,NULL,NULL,0.010533333,NULL,NULL
1612,MORT,logistic,13.73,27.195,0.04855469,1,1
1613,AXIS,NULL,NULL,NULL,0.020287403,NULL,NULL
1613,NC__,NULL,NULL,NULL,0,NULL,NULL
1613,MO24,NULL,NULL,NULL,0.003125,NULL,NULL
1613,DP24,NULL,NULL,NULL,0.0031875,NULL,NULL
1613,SM24,NULL,NULL,NULL,0,NULL,NULL
1613,MORT,NULL,NULL,NULL,0.0140625,NULL,NULL
1614,AXIS,weibull,1.57,10.385,0.58814804,0,0
1614,NC__,NULL,NULL,NULL,0,NULL,NULL
1614,MO24,NULL,NULL,NULL,0.02775,NULL,NULL
1614,DP24,logistic,27.257,40.587,0.198258065,0,0
1614,SM24,NULL,NULL,NULL,0,NULL,NULL
1614,MORT,logistic,25.917,41.488,0.19883871,0,0
1615,AXIS,NULL,NULL,NULL,0.017940948,NULL,NULL
1615,NC__,NULL,NULL,NULL,0,NULL,NULL
1615,MO24,NULL,NULL,NULL,0.04071875,NULL,NULL
1615,DP24,NULL,NULL,NULL,0.024980847,NULL,NULL
1615,SM24,NULL,NULL,NULL,0,NULL,NULL
1615,MORT,NULL,NULL,NULL,0.014967742,NULL,NULL
1616,AXIS,weibull,1.57,10.385,0.58814804,0,0
1616,NC__,NULL,NULL,NULL,0,NULL,NULL
1616,MO24,NULL,NULL,NULL,0.02775,NULL,NULL
1616,DP24,logistic,27.257,40.587,0.198258065,0,0
1616,SM24,NULL,NULL,NULL,0,NULL,NULL
1616,MORT,logistic,25.917,41.488,0.19883871,0,0
1617,AXIS,NULL,NULL,NULL,0,NULL,NULL
1617,NC__,NULL,NULL,NULL,0,NULL,NULL
1617,MO24,NULL,NULL,NULL,0.051,NULL,NULL
1617,DP24,NULL,NULL,NULL,0.003290323,NULL,NULL
1617,SM24,NULL,NULL,NULL,0,NULL,NULL
1617,MORT,NULL,NULL,NULL,0.017419355,NULL,NULL
1618,AXIS,NULL,NULL,NULL,0.0034,NULL,NULL
1618,NC__,NULL,NULL,NULL,0.0034,NULL,NULL
1618,MO24,NULL,NULL,NULL,0.046875,NULL,NULL
1618,DP24,NULL,NULL,NULL,0.013270968,NULL,NULL
1618,SM24,NULL,NULL,NULL,0,NULL,NULL
1618,MORT,NULL,NULL,NULL,0.019741935,NULL,NULL
1619,AXIS,NULL,NULL,NULL,0.032793246,NULL,NULL
1619,NC__,NULL,NULL,NULL,0,NULL,NULL
1619,MO24,NULL,NULL,NULL,0.004046875,NULL,NULL
1619,DP24,NULL,NULL,NULL,0.053205998,NULL,NULL
1619,SM24,NULL,NULL,NULL,0,NULL,NULL
1619,MORT,logistic,79.184,127.645,0.073226966,0,1
1620,AXIS,NULL,NULL,NULL,0.003517241,NULL,NULL
1620,NC__,NULL,NULL,NULL,0.013079741,NULL,NULL
1620,MO24,NULL,NULL,NULL,0.02775,NULL,NULL
1620,DP24,NULL,NULL,NULL,0,NULL,NULL
1620,SM24,NULL,NULL,NULL,0,NULL,NULL
1620,MORT,logistic,33.204,58.508,0.096711828,0,1
1627,AXIS,NULL,NULL,NULL,0.037658929,NULL,NULL
1627,NC__,NULL,NULL,NULL,1.79E-06,NULL,NULL
1627,MO24,NULL,NULL,NULL,0.1403125,NULL,NULL
1627,DP24,NULL,NULL,NULL,0.070996874,NULL,NULL
1627,SM24,NULL,NULL,NULL,0,NULL,NULL
1627,MORT,NULL,NULL,NULL,0.171560938,NULL,NULL
1629,AXIS,log_probit,8.329,46.045,0.391017824,0,0
1629,NC__,NULL,NULL,NULL,0,NULL,NULL
1629,MO24,weibull,140.006,395057.632,0.061567164,1,1
1629,DP24,NULL,NULL,NULL,0,NULL,NULL
1629,SM24,NULL,NULL,NULL,0,NULL,NULL
1629,MORT,NULL,NULL,NULL,0.113769652,NULL,NULL
1631,AXIS,NULL,NULL,NULL,0.017104449,NULL,NULL
1631,NC__,NULL,NULL,NULL,0,NULL,NULL
1631,MO24,NULL,NULL,NULL,0.034357813,NULL,NULL
1631,DP24,logistic,66.164,68.98,0.0140625,1,1
1631,SM24,NULL,NULL,NULL,0,NULL,NULL
1631,MORT,NULL,NULL,NULL,0.063889063,NULL,NULL
1651,AXIS,NULL,NULL,NULL,0,NULL,NULL
1651,NC__,NULL,NULL,NULL,0,NULL,NULL
1651,MO24,log_logistic,3.476,16.006,0.659411277,0,0
1651,DP24,NULL,NULL,NULL,0,NULL,NULL
1651,SM24,NULL,NULL,NULL,0,NULL,NULL
1651,MORT,log_logistic,2.395,3.816,0.54265069,0,0
1664,AXIS,NULL,NULL,NULL,0.017065524,NULL,NULL
1664,NC__,NULL,NULL,NULL,0,NULL,NULL
1664,MO24,NULL,NULL,NULL,0.015784375,NULL,NULL
1664,DP24,NULL,NULL,NULL,0.016129032,NULL,NULL
1664,SM24,NULL,NULL,NULL,1.72E-06,NULL,NULL
1664,MORT,NULL,NULL,NULL,0.030017188,NULL,NULL
1666,AXIS,NULL,NULL,NULL,0.022536276,NULL,NULL
1666,NC__,NULL,NULL,NULL,0.022536276,NULL,NULL
1666,MO24,NULL,NULL,NULL,0.187764063,NULL,NULL
1666,DP24,logistic,64.163,121.49,0.07807209,1,1
1666,SM24,NULL,NULL,NULL,0,NULL,NULL
1666,MORT,NULL,NULL,NULL,0.215909375,NULL,NULL
1670,AXIS,NULL,NULL,NULL,0.01822416,NULL,NULL
1670,NC__,NULL,NULL,NULL,0,NULL,NULL
1670,MO24,NULL,NULL,NULL,0.036503906,NULL,NULL
1670,DP24,NULL,NULL,NULL,0.019360752,NULL,NULL
1670,SM24,NULL,NULL,NULL,0,NULL,NULL
1670,MORT,logistic,92.67,115.833,0.010967112,1,1
1677,AXIS,log_logistic,7.284,43.557,0.328300663,0,0
1677,NC__,NULL,NULL,NULL,0,NULL,NULL
1677,MO24,logistic,76.054,176.208,0.104859375,1,1
1677,DP24,logistic,63.813,66.374,0.05,0,1
1677,SM24,NULL,NULL,NULL,0,NULL,NULL
1677,MORT,NULL,NULL,NULL,0.137489063,NULL,NULL
1689,AXIS,log_logistic,9.71,83.275,0.23891087,0,1
1689,NC__,logistic,65.463,68.096,0.019565217,1,1
1689,MO24,NULL,NULL,NULL,0.201523438,NULL,NULL
1689,DP24,NULL,NULL,NULL,0.076371305,NULL,NULL
1689,SM24,NULL,NULL,NULL,0,NULL,NULL
1689,MORT,NULL,NULL,NULL,0.276528125,NULL,NULL
1694,AXIS,NULL,NULL,NULL,0.020849441,NULL,NULL
1694,NC__,NULL,NULL,NULL,0,NULL,NULL
1694,MO24,NULL,NULL,NULL,0.09270625,NULL,NULL
1694,DP24,NULL,NULL,NULL,0.032989661,NULL,NULL
1694,SM24,NULL,NULL,NULL,0,NULL,NULL
1694,MORT,NULL,NULL,NULL,0.193496875,NULL,NULL
1704,AXIS,NULL,NULL,NULL,NULL,NULL,NULL
1704,NC__,NULL,NULL,NULL,NULL,NULL,NULL
1704,MO24,NULL,NULL,NULL,0.376063054,NULL,NULL
1704,DP24,NULL,NULL,NULL,0.030607764,NULL,NULL
1704,SM24,NULL,NULL,NULL,0,NULL,NULL
1704,MORT,NULL,NULL,NULL,0.572444792,NULL,NULL
1706,AXIS,NULL,NULL,NULL,0.017533908,NULL,NULL
1706,NC__,NULL,NULL,NULL,0,NULL,NULL
1706,MO24,NULL,NULL,NULL,0.06109375,NULL,NULL
1706,DP24,NULL,NULL,NULL,0.001598498,NULL,NULL
1706,SM24,NULL,NULL,NULL,0,NULL,NULL
1706,MORT,NULL,NULL,NULL,0.1234375,NULL,NULL
1762,AXIS,NULL,NULL,NULL,0.050934483,NULL,NULL
1762,NC__,NULL,NULL,NULL,0,NULL,NULL
1762,MO24,NULL,NULL,NULL,0.044060938,NULL,NULL
1762,DP24,NULL,NULL,NULL,0.046345371,NULL,NULL
1762,SM24,NULL,NULL,NULL,0,NULL,NULL
1762,MORT,NULL,NULL,NULL,0.104845313,NULL,NULL
1764,AXIS,logistic,26.452,43.647,0.351724754,0,0
1764,NC__,NULL,NULL,NULL,0,NULL,NULL
1764,MO24,weibull,459.613,5.84338E+15,0.075153125,1,1
1764,DP24,log_logistic,159.192,576116.327,0.051410599,1,1
1764,SM24,logistic,64.604,67.247,0.032142857,1,1
1764,MORT,logistic,26.452,58.704,0.232825,0,0
1770,AXIS,logistic,6.512,8.561,0.12084843,0,0
1770,NC__,NULL,NULL,NULL,0,NULL,NULL
1770,MO24,log_probit,19.445,38.632,0.449937811,0,0
1770,DP24,NULL,NULL,NULL,0,NULL,NULL
1770,SM24,NULL,NULL,NULL,0,NULL,NULL
1770,MORT,probit,5.694,12.506,0.331876417,0,0
1771,AXIS,NULL,NULL,NULL,0.016949524,NULL,NULL
1771,NC__,NULL,NULL,NULL,0,NULL,NULL
1771,MO24,NULL,NULL,NULL,0.05121875,NULL,NULL
1771,DP24,NULL,NULL,NULL,0,NULL,NULL
1771,SM24,NULL,NULL,NULL,0,NULL,NULL
1771,MORT,NULL,NULL,NULL,0.065592188,NULL,NULL
1790,AXIS,NULL,NULL,NULL,0.038509698,NULL,NULL
1790,NC__,NULL,NULL,NULL,0,NULL,NULL
1790,MO24,NULL,NULL,NULL,0.168432813,NULL,NULL
1790,DP24,NULL,NULL,NULL,0.035002857,NULL,NULL
1790,SM24,NULL,NULL,NULL,0,NULL,NULL
1790,MORT,NULL,NULL,NULL,0.229367188,NULL,NULL
1796,AXIS,NULL,NULL,NULL,0.016428571,NULL,NULL
1796,NC__,NULL,NULL,NULL,0,NULL,NULL
1796,MO24,NULL,NULL,NULL,0.064041284,NULL,NULL
1796,DP24,logistic,65.825,68.5,0.016071429,1,1
1796,SM24,NULL,NULL,NULL,0,NULL,NULL
1796,MORT,NULL,NULL,NULL,0.064202628,NULL,NULL
1807,AXIS,logistic,76.436,121.357,0.033569048,1,1
1807,NC__,NULL,NULL,NULL,0,NULL,NULL
1807,MO24,NULL,NULL,NULL,0.159370313,NULL,NULL
1807,DP24,logistic,65.314,133.976,0.084135336,1,1
1807,SM24,NULL,NULL,NULL,0,NULL,NULL
1807,MORT,NULL,NULL,NULL,0.208340625,NULL,NULL
1808,AXIS,NULL,NULL,NULL,0.017904762,NULL,NULL
1808,NC__,NULL,NULL,NULL,0,NULL,NULL
1808,MO24,NULL,NULL,NULL,0.096675,NULL,NULL
1808,DP24,NULL,NULL,NULL,0.015535694,NULL,NULL
1808,SM24,NULL,NULL,NULL,0,NULL,NULL
1808,MORT,NULL,NULL,NULL,0.141692188,NULL,NULL
1809,AXIS,NULL,NULL,NULL,0.000254233,NULL,NULL
1809,NC__,NULL,NULL,NULL,1.85E-05,NULL,NULL
1809,MO24,NULL,NULL,NULL,0.09236875,NULL,NULL
1809,DP24,NULL,NULL,NULL,0.054376344,NULL,NULL
1809,SM24,NULL,NULL,NULL,0,NULL,NULL
1809,MORT,NULL,NULL,NULL,0.206649496,NULL,NULL
1816,AXIS,logistic,65.27,67.831,0.021428571,1,1
1816,NC__,logistic,65.27,67.831,0.021428571,1,1
1816,MO24,logistic,42.738,101.828,0.164365575,0,1
1816,DP24,NULL,NULL,NULL,0.097283482,NULL,NULL
1816,SM24,NULL,NULL,NULL,1.61E-05,NULL,NULL
1816,MORT,NULL,NULL,NULL,0.258005242,NULL,NULL
1827,AXIS,NULL,NULL,NULL,3.13E-06,NULL,NULL
1827,NC__,NULL,NULL,NULL,1.56E-06,NULL,NULL
1827,MO24,NULL,NULL,NULL,0.1083,NULL,NULL
1827,DP24,NULL,NULL,NULL,0.015017241,NULL,NULL
1827,SM24,NULL,NULL,NULL,0,NULL,NULL
1827,MORT,NULL,NULL,NULL,0.15189375,NULL,NULL
1845,AXIS,NULL,NULL,NULL,0.024977632,NULL,NULL
1845,NC__,NULL,NULL,NULL,2.63E-06,NULL,NULL
1845,MO24,NULL,NULL,NULL,0.330795313,NULL,NULL
1845,DP24,NULL,NULL,NULL,0.224489918,NULL,NULL
1845,SM24,NULL,NULL,NULL,0,NULL,NULL
1845,MORT,NULL,NULL,NULL,0.482417188,NULL,NULL
1846,AXIS,weibull,8.66,11085.561,0.052021978,1,1
1846,NC__,NULL,NULL,NULL,0.001903846,NULL,NULL
1846,MO24,NULL,NULL,NULL,0.126685938,NULL,NULL
1846,DP24,logistic,8.234,18.248,0.490417265,0,0
1846,SM24,NULL,NULL,NULL,0,NULL,NULL
1846,MORT,log_logistic,15.721,18.248,0.525260938,0,0
1853,AXIS,logistic,67.289,144.04,0.096614627,1,1
1853,NC__,NULL,NULL,NULL,0.016249625,NULL,NULL
1853,MO24,NULL,NULL,NULL,0.0626625,NULL,NULL
1853,DP24,NULL,NULL,NULL,8.62E-05,NULL,NULL
1853,SM24,NULL,NULL,NULL,0,NULL,NULL
1853,MORT,NULL,NULL,NULL,0.078304688,NULL,NULL
1854,AXIS,NULL,NULL,NULL,0.080157737,NULL,NULL
1854,NC__,NULL,NULL,NULL,0.018323077,NULL,NULL
1854,MO24,NULL,NULL,NULL,0.0635,NULL,NULL
1854,DP24,NULL,NULL,NULL,0,NULL,NULL
1854,SM24,NULL,NULL,NULL,0,NULL,NULL
1854,MORT,logistic,35.988,66.626,0.088029463,0,1
1855,AXIS,logistic,50.523,51.243,0.0048,1,1
1855,NC__,logistic,50.523,51.243,0.0048,1,1
1855,MO24,NULL,NULL,NULL,0.0140625,NULL,NULL
1855,DP24,logistic,60.968,81.267,0.016925,1,1
1855,SM24,NULL,NULL,NULL,0,NULL,NULL
1855,MORT,NULL,NULL,NULL,0.012125,NULL,NULL
1861,AXIS,NULL,NULL,NULL,0.010888979,NULL,NULL
1861,NC__,logistic,18.333,18.778,0.008064516,1,1
1861,MO24,logistic,25.139,46.693,0.083537582,0,1
1861,DP24,log_logistic,18.136,19.495,0.267239249,0,0
1861,SM24,NULL,NULL,NULL,0,NULL,NULL
1861,MORT,logistic,18.561,24.596,0.243697479,0,0
1890,AXIS,logistic,70.277,127.662,0.048630286,1,1
1890,NC__,NULL,NULL,NULL,0,NULL,NULL
1890,MO24,NULL,NULL,NULL,0.061246875,NULL,NULL
1890,DP24,probit,46.012,130.231,0.12370881,0,1
1890,SM24,NULL,NULL,NULL,1.61E-05,NULL,NULL
1890,MORT,NULL,NULL,NULL,0.201307813,NULL,NULL
1906,AXIS,logistic,107.79,166.99,0.016831667,1,1
1906,NC__,NULL,NULL,NULL,0,NULL,NULL
1906,MO24,NULL,NULL,NULL,0.0792375,NULL,NULL
1906,DP24,NULL,NULL,NULL,0.000183452,NULL,NULL
1906,SM24,NULL,NULL,NULL,0,NULL,NULL
1906,MORT,NULL,NULL,NULL,0.141730804,NULL,NULL
1912,AXIS,NULL,NULL,NULL,0.016676786,NULL,NULL
1912,NC__,NULL,NULL,NULL,0,NULL,NULL
1912,MO24,NULL,NULL,NULL,0.065939063,NULL,NULL
1912,DP24,NULL,NULL,NULL,0,NULL,NULL
1912,SM24,NULL,NULL,NULL,0,NULL,NULL
1912,MORT,NULL,NULL,NULL,0.065954688,NULL,NULL
1929,AXIS,NULL,NULL,NULL,0.034365238,NULL,NULL
1929,NC__,NULL,NULL,NULL,0,NULL,NULL
1929,MO24,NULL,NULL,NULL,0.057884375,NULL,NULL
1929,DP24,NULL,NULL,NULL,0.035534123,NULL,NULL
1929,SM24,NULL,NULL,NULL,0,NULL,NULL
1929,MORT,NULL,NULL,NULL,0.133396875,NULL,NULL
1930,AXIS,NULL,NULL,NULL,0.032066641,NULL,NULL
1930,NC__,NULL,NULL,NULL,0.030705491,NULL,NULL
1930,MO24,log_logistic,0.298,0.675,0.333020833,0,0
1930,DP24,NULL,NULL,NULL,0,NULL,NULL
1930,SM24,NULL,NULL,NULL,0,NULL,NULL
1930,MORT,gamma,0.421,0.503,0.085512905,0,1
1944,AXIS,NULL,NULL,NULL,NULL,NULL,NULL
1944,NC__,NULL,NULL,NULL,NULL,NULL,NULL
1944,MO24,NULL,NULL,NULL,0.240927917,NULL,NULL
1944,DP24,NULL,NULL,NULL,0.020872727,NULL,NULL
1944,SM24,NULL,NULL,NULL,0,NULL,NULL
1944,MORT,NULL,NULL,NULL,0.09722625,NULL,NULL
1961,AXIS,NULL,NULL,NULL,0.016245344,NULL,NULL
1961,NC__,NULL,NULL,NULL,0,NULL,NULL
1961,MO24,NULL,NULL,NULL,0.1417,NULL,NULL
1961,DP24,NULL,NULL,NULL,0.050245247,NULL,NULL
1961,SM24,NULL,NULL,NULL,0,NULL,NULL
1961,MORT,NULL,NULL,NULL,0.2192,NULL,NULL
1965,AXIS,NULL,NULL,NULL,0.011595106,NULL,NULL
1965,NC__,NULL,NULL,NULL,0,NULL,NULL
1965,MO24,logistic,41.059,87.965,0.089125,0,1
1965,DP24,logistic,69.229,135.798,0.05557366,1,1
1965,SM24,NULL,NULL,NULL,0,NULL,NULL
1965,MORT,NULL,NULL,NULL,0.042011954,NULL,NULL
