Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi
4756,MOV,40.0,4756 MOV,1.0,14,0.01272222,0.31468704
4756,MOV,50.0,4756 MOV,2.0,14,0.04009392,0.39941379
4756,MOV,60.0,4756 MOV,0.0,14,0.0,0.2153108
4756,MOV,80.0,4756 MOV,0.0,14,0.0,0.2153108
4756,MOV,100.0,4756 MOV,1.0,14,0.01272222,0.31468704
4757,AUC,0.0,4757 AUC,5.0,24,0.09244825,0.40470453
4757,AUC,2.5,4757 AUC,4.0,14,0.11721379,0.54649084
4757,AUC,5.0,4757 AUC,5.0,14,0.16344732,0.61235577
4757,AUC,7.5,4757 AUC,7.0,14,0.26799202,0.73200798
4757,AUC,10.0,4757 AUC,6.0,14,0.21380799,0.67409355
4757,AUC,15.0,4757 AUC,7.0,14,0.26799202,0.73200798
4757,AUC,20.0,4757 AUC,2.0,14,0.04009392,0.39941379
4757,AUC,30.0,4757 AUC,3.0,14,0.07571387,0.47589231
4757,AUC,40.0,4757 AUC,4.0,14,0.11721379,0.54649084
4757,AUC,50.0,4757 AUC,7.0,14,0.26799202,0.73200798
4757,AUC,60.0,4757 AUC,4.0,14,0.11721379,0.54649084
4757,AUC,80.0,4757 AUC,8.0,14,0.32590645,0.78619201
4757,AUC,100.0,4757 AUC,4.0,14,0.11721379,0.54649084
4757,MOV,0.0,4757 MOV,2.0,24,0.02315882,0.25848802
4757,MOV,2.5,4757 MOV,2.0,14,0.04009392,0.39941379
4757,MOV,5.0,4757 MOV,1.0,14,0.01272222,0.31468704
4757,MOV,7.5,4757 MOV,1.0,14,0.01272222,0.31468704
4757,MOV,10.0,4757 MOV,1.0,14,0.01272222,0.31468704
4757,MOV,15.0,4757 MOV,3.0,14,0.07571387,0.47589231
4757,MOV,20.0,4757 MOV,0.0,14,0.0,0.2153108
4757,MOV,30.0,4757 MOV,3.0,14,0.07571387,0.47589231
4757,MOV,40.0,4757 MOV,2.0,14,0.04009392,0.39941379
4757,MOV,50.0,4757 MOV,2.0,14,0.04009392,0.39941379
4757,MOV,60.0,4757 MOV,1.0,14,0.01272222,0.31468704
4757,MOV,80.0,4757 MOV,0.0,14,0.0,0.2153108
4757,MOV,100.0,4757 MOV,3.0,14,0.07571387,0.47589231
4758,AUC,0.0,4758 AUC,2.0,24,0.02315882,0.25848802
4758,AUC,2.5,4758 AUC,5.0,14,0.16344732,0.61235577
4758,AUC,5.0,4758 AUC,0.0,14,0.0,0.2153108
4758,AUC,7.5,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,10.0,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,15.0,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,20.0,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,30.0,4758 AUC,3.0,14,0.07571387,0.47589231
4758,AUC,40.0,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,50.0,4758 AUC,2.0,14,0.04009392,0.39941379
4758,AUC,60.0,4758 AUC,4.0,14,0.11721379,0.54649084
4758,AUC,80.0,4758 AUC,3.0,14,0.07571387,0.47589231
4758,AUC,100.0,4758 AUC,5.0,14,0.16344732,0.61235577
4758,MOV,0.0,4758 MOV,3.0,24,0.04344334,0.31003881
4758,MOV,2.5,4758 MOV,3.0,14,0.07571387,0.47589231
4758,MOV,5.0,4758 MOV,7.0,14,0.26799202,0.73200798
4758,MOV,7.5,4758 MOV,7.0,14,0.26799202,0.73200798
4758,MOV,10.0,4758 MOV,4.0,14,0.11721379,0.54649084
4758,MOV,15.0,4758 MOV,5.0,14,0.16344732,0.61235577
4758,MOV,20.0,4758 MOV,4.0,14,0.11721379,0.54649084
4758,MOV,30.0,4758 MOV,3.0,14,0.07571387,0.47589231
4758,MOV,40.0,4758 MOV,5.0,14,0.16344732,0.61235577
4758,MOV,50.0,4758 MOV,5.0,14,0.16344732,0.61235577
4758,MOV,60.0,4758 MOV,4.0,14,0.11721379,0.54649084
4758,MOV,80.0,4758 MOV,5.0,14,0.16344732,0.61235577
4758,MOV,100.0,4758 MOV,6.0,14,0.21380799,0.67409355
4759,AUC,0.0,4759 AUC,8.0,24,0.1797219,0.53293683
4759,AUC,2.5,4759 AUC,6.0,14,0.21380799,0.67409355
4759,AUC,5.0,4759 AUC,7.0,14,0.26799202,0.73200798
4759,AUC,7.5,4759 AUC,5.0,14,0.16344732,0.61235577
4759,AUC,10.0,4759 AUC,3.0,14,0.07571387,0.47589231
4759,AUC,15.0,4759 AUC,5.0,14,0.16344732,0.61235577
4759,AUC,20.0,4759 AUC,5.0,14,0.16344732,0.61235577
4759,AUC,30.0,4759 AUC,4.0,14,0.11721379,0.54649084
4759,AUC,40.0,4759 AUC,8.0,14,0.32590645,0.78619201
4759,AUC,50.0,4759 AUC,4.0,14,0.11721379,0.54649084
4759,AUC,60.0,4759 AUC,1.0,14,0.01272222,0.31468704
4759,AUC,80.0,4759 AUC,3.0,14,0.07571387,0.47589231
4759,AUC,100.0,4759 AUC,5.0,14,0.16344732,0.61235577
4759,MOV,0.0,4759 MOV,4.0,24,0.06678676,0.35853071
4759,MOV,2.5,4759 MOV,0.0,14,0.0,0.2153108
4759,MOV,5.0,4759 MOV,4.0,14,0.11721379,0.54649084
4759,MOV,7.5,4759 MOV,2.0,14,0.04009392,0.39941379
4759,MOV,10.0,4759 MOV,3.0,14,0.07571387,0.47589231
4759,MOV,15.0,4759 MOV,1.0,14,0.01272222,0.31468704
4759,MOV,20.0,4759 MOV,3.0,14,0.07571387,0.47589231
4759,MOV,30.0,4759 MOV,3.0,14,0.07571387,0.47589231
4759,MOV,40.0,4759 MOV,1.0,14,0.01272222,0.31468704
4759,MOV,50.0,4759 MOV,0.0,14,0.0,0.2153108
4759,MOV,60.0,4759 MOV,1.0,14,0.01272222,0.31468704
4759,MOV,80.0,4759 MOV,3.0,14,0.07571387,0.47589231
4759,MOV,100.0,4759 MOV,0.0,14,0.0,0.2153108
4764,AUC,0.0,4764 AUC,6.0,24,0.11999366,0.44899444
4764,AUC,2.5,4764 AUC,3.0,14,0.07571387,0.47589231
4764,AUC,3.5,4764 AUC,4.0,14,0.11721379,0.54649084
4764,AUC,4.89,4764 AUC,1.0,14,0.01272222,0.31468704
4764,AUC,6.84,4764 AUC,3.0,14,0.07571387,0.47589231
4764,AUC,9.56,4764 AUC,5.0,14,0.16344732,0.61235577
4764,AUC,13.4,4764 AUC,3.0,14,0.07571387,0.47589231
4764,AUC,18.7,4764 AUC,2.0,14,0.04009392,0.39941379
4764,AUC,26.1,4764 AUC,5.0,14,0.16344732,0.61235577
4764,AUC,36.6,4764 AUC,0.0,14,0.0,0.2153108
4764,AUC,51.1,4764 AUC,2.0,14,0.04009392,0.39941379
4764,AUC,71.5,4764 AUC,4.0,14,0.11721379,0.54649084
4764,AUC,100.0,4764 AUC,2.0,14,0.04009392,0.39941379
4764,MOV,0.0,4764 MOV,5.0,24,0.09244825,0.40470453
4764,MOV,2.5,4764 MOV,5.0,14,0.16344732,0.61235577
4764,MOV,3.5,4764 MOV,1.0,14,0.01272222,0.31468704
4764,MOV,4.89,4764 MOV,7.0,14,0.26799202,0.73200798
4764,MOV,6.84,4764 MOV,4.0,14,0.11721379,0.54649084
4764,MOV,9.56,4764 MOV,4.0,14,0.11721379,0.54649084
4764,MOV,13.4,4764 MOV,3.0,14,0.07571387,0.47589231
4764,MOV,18.7,4764 MOV,4.0,14,0.11721379,0.54649084
4764,MOV,26.1,4764 MOV,5.0,14,0.16344732,0.61235577
4764,MOV,36.6,4764 MOV,4.0,14,0.11721379,0.54649084
4764,MOV,51.1,4764 MOV,5.0,14,0.16344732,0.61235577
4764,MOV,71.5,4764 MOV,5.0,14,0.16344732,0.61235577
4764,MOV,100.0,4764 MOV,8.0,14,0.32590645,0.78619201
4765,AUC,0.0,4765 AUC,4.0,24,0.06678676,0.35853071
4765,AUC,2.5,4765 AUC,1.0,14,0.01272222,0.31468704
4765,AUC,3.5,4765 AUC,0.0,14,0.0,0.2153108
4765,AUC,4.89,4765 AUC,2.0,14,0.04009392,0.39941379
4765,AUC,6.84,4765 AUC,2.0,14,0.04009392,0.39941379
4765,AUC,9.56,4765 AUC,1.0,14,0.01272222,0.31468704
4765,AUC,13.4,4765 AUC,3.0,14,0.07571387,0.47589231
4765,AUC,18.7,4765 AUC,1.0,14,0.01272222,0.31468704
4765,AUC,26.1,4765 AUC,1.0,14,0.01272222,0.31468704
4765,AUC,36.6,4765 AUC,2.0,14,0.04009392,0.39941379
4765,AUC,51.1,4765 AUC,0.0,14,0.0,0.2153108
4765,AUC,71.5,4765 AUC,1.0,14,0.01272222,0.31468704
4765,AUC,100.0,4765 AUC,0.0,14,0.0,0.2153108
4765,MOV,0.0,4765 MOV,4.0,24,0.06678676,0.35853071
4765,MOV,2.5,4765 MOV,3.0,14,0.07571387,0.47589231
4765,MOV,3.5,4765 MOV,1.0,14,0.01272222,0.31468704
4765,MOV,4.89,4765 MOV,1.0,14,0.01272222,0.31468704
4765,MOV,6.84,4765 MOV,0.0,14,0.0,0.2153108
4765,MOV,9.56,4765 MOV,1.0,14,0.01272222,0.31468704
4765,MOV,13.4,4765 MOV,0.0,14,0.0,0.2153108
4765,MOV,18.7,4765 MOV,1.0,14,0.01272222,0.31468704
4765,MOV,26.1,4765 MOV,0.0,14,0.0,0.2153108
4765,MOV,36.6,4765 MOV,0.0,14,0.0,0.2153108
4765,MOV,51.1,4765 MOV,4.0,14,0.11721379,0.54649084
4765,MOV,71.5,4765 MOV,0.0,14,0.0,0.2153108
4765,MOV,100.0,4765 MOV,3.0,14,0.07571387,0.47589231
4766,AUC,0.0,4766 AUC,0.0,0,,
4766,AUC,2.5,4766 AUC,0.0,0,,
4766,AUC,3.5,4766 AUC,0.0,0,,
4766,AUC,4.89,4766 AUC,0.0,0,,
4766,AUC,6.84,4766 AUC,0.0,0,,
4766,AUC,9.56,4766 AUC,0.0,0,,
4766,AUC,13.4,4766 AUC,0.0,0,,
4766,AUC,18.7,4766 AUC,0.0,0,,
4766,AUC,26.1,4766 AUC,0.0,0,,
4766,AUC,36.6,4766 AUC,0.0,0,,
4766,AUC,51.1,4766 AUC,0.0,0,,
4766,AUC,71.5,4766 AUC,0.0,0,,
4766,AUC,100.0,4766 AUC,0.0,0,,
4766,MOV,0.0,4766 MOV,0.0,0,,
4766,MOV,2.5,4766 MOV,0.0,0,,
4766,MOV,3.5,4766 MOV,0.0,0,,
4766,MOV,4.89,4766 MOV,0.0,0,,
4766,MOV,6.84,4766 MOV,0.0,0,,
4766,MOV,9.56,4766 MOV,0.0,0,,
4766,MOV,13.4,4766 MOV,0.0,0,,
4766,MOV,18.7,4766 MOV,0.0,0,,
4766,MOV,26.1,4766 MOV,0.0,0,,
4766,MOV,36.6,4766 MOV,0.0,0,,
4766,MOV,51.1,4766 MOV,0.0,0,,
4766,MOV,71.5,4766 MOV,0.0,0,,
4766,MOV,100.0,4766 MOV,0.0,0,,
4767,AUC,0.0,4767 AUC,3.0,24,0.04344334,0.31003881
4767,AUC,2.5,4767 AUC,0.0,14,0.0,0.2153108
4767,AUC,3.5,4767 AUC,0.0,14,0.0,0.2153108
4767,AUC,4.89,4767 AUC,1.0,14,0.01272222,0.31468704
4767,AUC,6.84,4767 AUC,3.0,14,0.07571387,0.47589231
4767,AUC,9.56,4767 AUC,1.0,14,0.01272222,0.31468704
4767,AUC,13.4,4767 AUC,2.0,14,0.04009392,0.39941379
4767,AUC,18.7,4767 AUC,0.0,14,0.0,0.2153108
4767,AUC,26.1,4767 AUC,1.0,14,0.01272222,0.31468704
4767,AUC,36.6,4767 AUC,3.0,14,0.07571387,0.47589231
4767,AUC,51.1,4767 AUC,1.0,14,0.01272222,0.31468704
4767,AUC,71.5,4767 AUC,0.0,14,0.0,0.2153108
4767,AUC,100.0,4767 AUC,1.0,14,0.01272222,0.31468704
4767,MOV,0.0,4767 MOV,9.0,24,0.21159368,0.57290038
4767,MOV,2.5,4767 MOV,7.0,14,0.26799202,0.73200798
4767,MOV,3.5,4767 MOV,8.0,14,0.32590645,0.78619201
4767,MOV,4.89,4767 MOV,5.0,14,0.16344732,0.61235577
4767,MOV,6.84,4767 MOV,4.0,14,0.11721379,0.54649084
4767,MOV,9.56,4767 MOV,2.0,14,0.04009392,0.39941379
4767,MOV,13.4,4767 MOV,5.0,14,0.16344732,0.61235577
4767,MOV,18.7,4767 MOV,4.0,14,0.11721379,0.54649084
4767,MOV,26.1,4767 MOV,6.0,14,0.21380799,0.67409355
4767,MOV,36.6,4767 MOV,5.0,14,0.16344732,0.61235577
4767,MOV,51.1,4767 MOV,6.0,14,0.21380799,0.67409355
4767,MOV,71.5,4767 MOV,5.0,14,0.16344732,0.61235577
4767,MOV,100.0,4767 MOV,5.0,14,0.16344732,0.61235577
4768,AUC,0.0,4768 AUC,0.0,0,,
4768,AUC,2.5,4768 AUC,0.0,0,,
4768,AUC,3.5,4768 AUC,0.0,0,,
4768,AUC,4.89,4768 AUC,0.0,0,,
4768,AUC,6.84,4768 AUC,0.0,0,,
4768,AUC,9.56,4768 AUC,0.0,0,,
4768,AUC,13.4,4768 AUC,0.0,0,,
4768,AUC,18.7,4768 AUC,0.0,0,,
4768,AUC,26.1,4768 AUC,0.0,0,,
4768,AUC,36.6,4768 AUC,0.0,0,,
4768,AUC,51.1,4768 AUC,0.0,0,,
4768,AUC,71.5,4768 AUC,0.0,0,,
4768,AUC,100.0,4768 AUC,0.0,0,,
4768,MOV,0.0,4768 MOV,0.0,0,,
4768,MOV,2.5,4768 MOV,0.0,0,,
4768,MOV,3.5,4768 MOV,0.0,0,,
4768,MOV,4.89,4768 MOV,0.0,0,,
4768,MOV,6.84,4768 MOV,0.0,0,,
4768,MOV,9.56,4768 MOV,0.0,0,,
4768,MOV,13.4,4768 MOV,0.0,0,,
4768,MOV,18.7,4768 MOV,0.0,0,,
4768,MOV,26.1,4768 MOV,0.0,0,,
4768,MOV,36.6,4768 MOV,0.0,0,,
4768,MOV,51.1,4768 MOV,0.0,0,,
4768,MOV,71.5,4768 MOV,0.0,0,,
4768,MOV,100.0,4768 MOV,0.0,0,,
4769,AUC,0.0,4769 AUC,0.0,0,,
4769,AUC,2.5,4769 AUC,0.0,0,,
4769,AUC,3.5,4769 AUC,0.0,0,,
4769,AUC,4.89,4769 AUC,0.0,0,,
4769,AUC,6.84,4769 AUC,0.0,0,,
4769,AUC,9.56,4769 AUC,0.0,0,,
4769,AUC,13.4,4769 AUC,0.0,0,,
4769,AUC,18.7,4769 AUC,0.0,0,,
4769,AUC,26.1,4769 AUC,0.0,0,,
4769,AUC,36.6,4769 AUC,0.0,0,,
4769,AUC,51.1,4769 AUC,0.0,0,,
4769,AUC,71.5,4769 AUC,0.0,0,,
4769,AUC,100.0,4769 AUC,0.0,0,,
4769,MOV,0.0,4769 MOV,0.0,0,,
4769,MOV,2.5,4769 MOV,0.0,0,,
4769,MOV,3.5,4769 MOV,0.0,0,,
4769,MOV,4.89,4769 MOV,0.0,0,,
4769,MOV,6.84,4769 MOV,0.0,0,,
4769,MOV,9.56,4769 MOV,0.0,0,,
4769,MOV,13.4,4769 MOV,0.0,0,,
4769,MOV,18.7,4769 MOV,0.0,0,,
4769,MOV,26.1,4769 MOV,0.0,0,,
4769,MOV,36.6,4769 MOV,0.0,0,,
4769,MOV,51.1,4769 MOV,0.0,0,,
4769,MOV,71.5,4769 MOV,0.0,0,,
4769,MOV,100.0,4769 MOV,0.0,0,,
4770,AUC,0.0,4770 AUC,5.0,24,0.09244825,0.40470453
4770,AUC,2.5,4770 AUC,3.0,14,0.07571387,0.47589231
4770,AUC,3.5,4770 AUC,3.0,14,0.07571387,0.47589231
4770,AUC,4.89,4770 AUC,6.0,14,0.21380799,0.67409355
4770,AUC,6.84,4770 AUC,2.0,14,0.04009392,0.39941379
4770,AUC,9.56,4770 AUC,1.0,14,0.01272222,0.31468704
4770,AUC,13.4,4770 AUC,4.0,14,0.11721379,0.54649084
4770,AUC,18.7,4770 AUC,4.0,14,0.11721379,0.54649084
4770,AUC,26.1,4770 AUC,4.0,14,0.11721379,0.54649084
4770,AUC,36.6,4770 AUC,3.0,14,0.07571387,0.47589231
4770,AUC,51.1,4770 AUC,7.0,14,0.26799202,0.73200798
4770,AUC,71.5,4770 AUC,4.0,14,0.11721379,0.54649084
4770,AUC,100.0,4770 AUC,6.0,14,0.21380799,0.67409355
4770,MOV,0.0,4770 MOV,2.0,24,0.02315882,0.25848802
4770,MOV,2.5,4770 MOV,2.0,14,0.04009392,0.39941379
4770,MOV,3.5,4770 MOV,2.0,14,0.04009392,0.39941379
4770,MOV,4.89,4770 MOV,4.0,14,0.11721379,0.54649084
4770,MOV,6.84,4770 MOV,2.0,14,0.04009392,0.39941379
4770,MOV,9.56,4770 MOV,1.0,14,0.01272222,0.31468704
4770,MOV,13.4,4770 MOV,1.0,14,0.01272222,0.31468704
4770,MOV,18.7,4770 MOV,2.0,14,0.04009392,0.39941379
4770,MOV,26.1,4770 MOV,3.0,14,0.07571387,0.47589231
4770,MOV,36.6,4770 MOV,5.0,14,0.16344732,0.61235577
4770,MOV,51.1,4770 MOV,2.0,14,0.04009392,0.39941379
4770,MOV,71.5,4770 MOV,4.0,14,0.11721379,0.54649084
4770,MOV,100.0,4770 MOV,2.0,14,0.04009392,0.39941379
4771,AUC,0.0,4771 AUC,2.0,24,0.02315882,0.25848802
4771,AUC,2.5,4771 AUC,2.0,14,0.04009392,0.39941379
4771,AUC,3.5,4771 AUC,5.0,14,0.16344732,0.61235577
4771,AUC,4.89,4771 AUC,4.0,14,0.11721379,0.54649084
4771,AUC,6.84,4771 AUC,1.0,14,0.01272222,0.31468704
4771,AUC,9.56,4771 AUC,3.0,14,0.07571387,0.47589231
4771,AUC,13.4,4771 AUC,3.0,14,0.07571387,0.47589231
4771,AUC,18.7,4771 AUC,2.0,14,0.04009392,0.39941379
4771,AUC,26.1,4771 AUC,3.0,14,0.07571387,0.47589231
4771,AUC,36.6,4771 AUC,1.0,14,0.01272222,0.31468704
4771,AUC,51.1,4771 AUC,2.0,14,0.04009392,0.39941379
4771,AUC,71.5,4771 AUC,2.0,14,0.04009392,0.39941379
4771,AUC,100.0,4771 AUC,2.0,14,0.04009392,0.39941379
4771,MOV,0.0,4771 MOV,2.0,24,0.02315882,0.25848802
4771,MOV,2.5,4771 MOV,4.0,14,0.11721379,0.54649084
4771,MOV,3.5,4771 MOV,3.0,14,0.07571387,0.47589231
4771,MOV,4.89,4771 MOV,2.0,14,0.04009392,0.39941379
4771,MOV,6.84,4771 MOV,2.0,14,0.04009392,0.39941379
4771,MOV,9.56,4771 MOV,1.0,14,0.01272222,0.31468704
4771,MOV,13.4,4771 MOV,0.0,14,0.0,0.2153108
4771,MOV,18.7,4771 MOV,1.0,14,0.01272222,0.31468704
4771,MOV,26.1,4771 MOV,1.0,14,0.01272222,0.31468704
4771,MOV,36.6,4771 MOV,3.0,14,0.07571387,0.47589231
4771,MOV,51.1,4771 MOV,3.0,14,0.07571387,0.47589231
4771,MOV,71.5,4771 MOV,1.0,14,0.01272222,0.31468704
4771,MOV,100.0,4771 MOV,1.0,14,0.01272222,0.31468704
4772,AUC,0.0,4772 AUC,3.0,24,0.04344334,0.31003881
4772,AUC,2.5,4772 AUC,1.0,14,0.01272222,0.31468704
4772,AUC,3.5,4772 AUC,4.0,14,0.11721379,0.54649084
4772,AUC,4.89,4772 AUC,0.0,14,0.0,0.2153108
4772,AUC,6.84,4772 AUC,1.0,14,0.01272222,0.31468704
4772,AUC,9.56,4772 AUC,2.0,14,0.04009392,0.39941379
4772,AUC,13.4,4772 AUC,2.0,14,0.04009392,0.39941379
4772,AUC,18.7,4772 AUC,1.0,14,0.01272222,0.31468704
4772,AUC,26.1,4772 AUC,3.0,14,0.07571387,0.47589231
4772,AUC,36.6,4772 AUC,5.0,14,0.16344732,0.61235577
4772,AUC,51.1,4772 AUC,1.0,14,0.01272222,0.31468704
4772,AUC,71.5,4772 AUC,2.0,14,0.04009392,0.39941379
4772,AUC,100.0,4772 AUC,1.0,14,0.01272222,0.31468704
4772,MOV,0.0,4772 MOV,6.0,24,0.11999366,0.44899444
4772,MOV,2.5,4772 MOV,1.0,14,0.01272222,0.31468704
4772,MOV,3.5,4772 MOV,4.0,14,0.11721379,0.54649084
4772,MOV,4.89,4772 MOV,3.0,14,0.07571387,0.47589231
4772,MOV,6.84,4772 MOV,3.0,14,0.07571387,0.47589231
4772,MOV,9.56,4772 MOV,2.0,14,0.04009392,0.39941379
4772,MOV,13.4,4772 MOV,2.0,14,0.04009392,0.39941379
4772,MOV,18.7,4772 MOV,1.0,14,0.01272222,0.31468704
4772,MOV,26.1,4772 MOV,2.0,14,0.04009392,0.39941379
4772,MOV,36.6,4772 MOV,3.0,14,0.07571387,0.47589231
4772,MOV,51.1,4772 MOV,4.0,14,0.11721379,0.54649084
4772,MOV,71.5,4772 MOV,5.0,14,0.16344732,0.61235577
4772,MOV,100.0,4772 MOV,4.0,14,0.11721379,0.54649084
4773,AUC,0.0,4773 AUC,1.0,24,0.00739346,0.20241806
4773,AUC,2.5,4773 AUC,1.0,14,0.01272222,0.31468704
4773,AUC,3.5,4773 AUC,2.0,14,0.04009392,0.39941379
4773,AUC,4.89,4773 AUC,2.0,14,0.04009392,0.39941379
4773,AUC,6.84,4773 AUC,1.0,14,0.01272222,0.31468704
4773,AUC,9.56,4773 AUC,1.0,14,0.01272222,0.31468704
4773,AUC,13.4,4773 AUC,0.0,14,0.0,0.2153108
4773,AUC,18.7,4773 AUC,0.0,14,0.0,0.2153108
4773,AUC,26.1,4773 AUC,1.0,14,0.01272222,0.31468704
4773,AUC,36.6,4773 AUC,3.0,14,0.07571387,0.47589231
4773,AUC,51.1,4773 AUC,0.0,14,0.0,0.2153108
4773,AUC,71.5,4773 AUC,1.0,14,0.01272222,0.31468704
4773,AUC,100.0,4773 AUC,3.0,14,0.07571387,0.47589231
4773,MOV,0.0,4773 MOV,3.0,24,0.04344334,0.31003881
4773,MOV,2.5,4773 MOV,2.0,14,0.04009392,0.39941379
4773,MOV,3.5,4773 MOV,2.0,14,0.04009392,0.39941379
4773,MOV,4.89,4773 MOV,1.0,14,0.01272222,0.31468704
4773,MOV,6.84,4773 MOV,3.0,14,0.07571387,0.47589231
4773,MOV,9.56,4773 MOV,2.0,14,0.04009392,0.39941379
4773,MOV,13.4,4773 MOV,2.0,14,0.04009392,0.39941379
4773,MOV,18.7,4773 MOV,0.0,14,0.0,0.2153108
4773,MOV,26.1,4773 MOV,3.0,14,0.07571387,0.47589231
4773,MOV,36.6,4773 MOV,3.0,14,0.07571387,0.47589231
4773,MOV,51.1,4773 MOV,3.0,14,0.07571387,0.47589231
4773,MOV,71.5,4773 MOV,1.0,14,0.01272222,0.31468704
4773,MOV,100.0,4773 MOV,2.0,14,0.04009392,0.39941379
4774,AUC,0.0,4774 AUC,1.0,24,0.00739346,0.20241806
4774,AUC,2.5,4774 AUC,0.0,14,0.0,0.2153108
4774,AUC,3.5,4774 AUC,0.0,14,0.0,0.2153108
4774,AUC,4.89,4774 AUC,3.0,14,0.07571387,0.47589231
4774,AUC,6.84,4774 AUC,2.0,14,0.04009392,0.39941379
4774,AUC,9.56,4774 AUC,0.0,14,0.0,0.2153108
4774,AUC,13.4,4774 AUC,3.0,14,0.07571387,0.47589231
4774,AUC,18.7,4774 AUC,0.0,14,0.0,0.2153108
4774,AUC,26.1,4774 AUC,1.0,14,0.01272222,0.31468704
4774,AUC,36.6,4774 AUC,2.0,14,0.04009392,0.39941379
4774,AUC,51.1,4774 AUC,1.0,14,0.01272222,0.31468704
4774,AUC,71.5,4774 AUC,1.0,14,0.01272222,0.31468704
4774,AUC,100.0,4774 AUC,2.0,14,0.04009392,0.39941379
4774,MOV,0.0,4774 MOV,8.0,24,0.1797219,0.53293683
4774,MOV,2.5,4774 MOV,6.0,14,0.21380799,0.67409355
4774,MOV,3.5,4774 MOV,5.0,14,0.16344732,0.61235577
4774,MOV,4.89,4774 MOV,4.0,14,0.11721379,0.54649084
4774,MOV,6.84,4774 MOV,4.0,14,0.11721379,0.54649084
4774,MOV,9.56,4774 MOV,4.0,14,0.11721379,0.54649084
4774,MOV,13.4,4774 MOV,0.0,14,0.0,0.2153108
4774,MOV,18.7,4774 MOV,2.0,14,0.04009392,0.39941379
4774,MOV,26.1,4774 MOV,1.0,14,0.01272222,0.31468704
4774,MOV,36.6,4774 MOV,3.0,14,0.07571387,0.47589231
4774,MOV,51.1,4774 MOV,2.0,14,0.04009392,0.39941379
4774,MOV,71.5,4774 MOV,4.0,14,0.11721379,0.54649084
4774,MOV,100.0,4774 MOV,1.0,14,0.01272222,0.31468704
4775,AUC,0.0,4775 AUC,0.0,0,,
4775,AUC,2.5,4775 AUC,0.0,0,,
4775,AUC,3.5,4775 AUC,0.0,0,,
4775,AUC,4.89,4775 AUC,0.0,0,,
4775,AUC,6.84,4775 AUC,0.0,0,,
4775,AUC,9.56,4775 AUC,0.0,0,,
4775,AUC,13.4,4775 AUC,0.0,0,,
4775,AUC,18.7,4775 AUC,0.0,0,,
4775,AUC,26.1,4775 AUC,0.0,0,,
4775,AUC,36.6,4775 AUC,0.0,0,,
4775,AUC,51.1,4775 AUC,0.0,0,,
4775,AUC,71.5,4775 AUC,0.0,0,,
4775,AUC,100.0,4775 AUC,0.0,0,,
4775,MOV,0.0,4775 MOV,0.0,0,,
4775,MOV,2.5,4775 MOV,0.0,0,,
4775,MOV,3.5,4775 MOV,0.0,0,,
4775,MOV,4.89,4775 MOV,0.0,0,,
4775,MOV,6.84,4775 MOV,0.0,0,,
4775,MOV,9.56,4775 MOV,0.0,0,,
4775,MOV,13.4,4775 MOV,0.0,0,,
4775,MOV,18.7,4775 MOV,0.0,0,,
4775,MOV,26.1,4775 MOV,0.0,0,,
4775,MOV,36.6,4775 MOV,0.0,0,,
4775,MOV,51.1,4775 MOV,0.0,0,,
4775,MOV,71.5,4775 MOV,0.0,0,,
4775,MOV,100.0,4775 MOV,0.0,0,,
4776,AUC,0.0,4776 AUC,0.0,0,,
4776,AUC,2.5,4776 AUC,0.0,0,,
4776,AUC,3.5,4776 AUC,0.0,0,,
4776,AUC,4.89,4776 AUC,0.0,0,,
4776,AUC,6.84,4776 AUC,0.0,0,,
4776,AUC,9.56,4776 AUC,0.0,0,,
4776,AUC,13.4,4776 AUC,0.0,0,,
4776,AUC,18.7,4776 AUC,0.0,0,,
4776,AUC,26.1,4776 AUC,0.0,0,,
4776,AUC,36.6,4776 AUC,0.0,0,,
4776,AUC,51.1,4776 AUC,0.0,0,,
4776,AUC,71.5,4776 AUC,0.0,0,,
4776,AUC,100.0,4776 AUC,0.0,0,,
4776,MOV,0.0,4776 MOV,0.0,0,,
4776,MOV,2.5,4776 MOV,0.0,0,,
4776,MOV,3.5,4776 MOV,0.0,0,,
4776,MOV,4.89,4776 MOV,0.0,0,,
4776,MOV,6.84,4776 MOV,0.0,0,,
4776,MOV,9.56,4776 MOV,0.0,0,,
4776,MOV,13.4,4776 MOV,0.0,0,,
4776,MOV,18.7,4776 MOV,0.0,0,,
4776,MOV,26.1,4776 MOV,0.0,0,,
4776,MOV,36.6,4776 MOV,0.0,0,,
4776,MOV,51.1,4776 MOV,0.0,0,,
4776,MOV,71.5,4776 MOV,0.0,0,,
4776,MOV,100.0,4776 MOV,0.0,0,,
4777,AUC,0.0,4777 AUC,3.0,24,0.04344334,0.31003881
4777,AUC,2.5,4777 AUC,4.0,14,0.11721379,0.54649084
4777,AUC,3.5,4777 AUC,6.0,14,0.21380799,0.67409355
4777,AUC,4.89,4777 AUC,6.0,14,0.21380799,0.67409355
