Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi,Response
4814,AUC,16.0,4814 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4814,AUC,18.7,4814 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4814,AUC,21.3,4814 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4814,AUC,24.0,4814 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4814,AUC,26.6,4814 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4814,AUC,29.3,4814 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4814,MOV,0.0,4814 MOV,4.0,24,0.06678676,0.35853071,0.16666667
4814,MOV,0.1,4814 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4814,MOV,2.75,4814 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4814,MOV,5.41,4814 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4814,MOV,8.06,4814 MOV,0.0,13,0.0,0.22809537,0.0
4814,MOV,10.7,4814 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4814,MOV,13.4,4814 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4814,MOV,16.0,4814 MOV,1.0,11,0.01623217,0.37735844,0.09090909
4814,MOV,18.7,4814 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4814,MOV,21.3,4814 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4814,MOV,24.0,4814 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4814,MOV,26.6,4814 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4814,MOV,29.3,4814 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4815,AUC,0.0,4815 AUC,6.0,19,0.15364379,0.53989592,0.31578947
4815,AUC,0.5,4815 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4815,AUC,0.75,4815 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4815,AUC,1.0,4815 AUC,5.0,13,0.17709708,0.64477108,0.38461538
4815,AUC,1.5,4815 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4815,AUC,2.0,4815 AUC,5.0,14,0.16344732,0.61235577,0.35714286
4815,AUC,2.5,4815 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4815,AUC,5.0,4815 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4815,AUC,7.5,4815 AUC,4.0,12,0.13812009,0.60937791,0.33333333
4815,AUC,10.0,4815 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4815,AUC,15.0,4815 AUC,4.0,10,0.16818033,0.68732623,0.4
4815,AUC,20.0,4815 AUC,0.0,12,0.0,0.24249401,0.0
4815,AUC,21.3,4815 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4815,MOV,0.0,4815 MOV,4.0,19,0.08507677,0.43334278,0.21052632
4815,MOV,0.5,4815 MOV,5.0,13,0.17709708,0.64477108,0.38461538
4815,MOV,0.75,4815 MOV,5.0,13,0.17709708,0.64477108,0.38461538
4815,MOV,1.0,4815 MOV,4.0,13,0.12680704,0.57630657,0.30769231
4815,MOV,1.5,4815 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4815,MOV,2.0,4815 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4815,MOV,2.5,4815 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4815,MOV,5.0,4815 MOV,5.0,13,0.17709708,0.64477108,0.38461538
4815,MOV,7.5,4815 MOV,3.0,12,0.08894167,0.53230533,0.25
4815,MOV,10.0,4815 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4815,MOV,15.0,4815 MOV,2.0,10,0.05668215,0.50983753,0.2
4815,MOV,20.0,4815 MOV,4.0,12,0.13812009,0.60937791,0.33333333
4815,MOV,21.3,4815 MOV,4.0,13,0.12680704,0.57630657,0.30769231
4816,AUC,0.0,4816 AUC,2.0,22,0.02529543,0.27814947,0.09090909
4816,AUC,0.1,4816 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4816,AUC,2.61,4816 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4816,AUC,5.12,4816 AUC,3.0,13,0.08179529,0.50256376,0.23076923
