Chemical_ID,End_Point,X_vals,Y_vals,bmdrc.Endpoint.ID
102,AXIS,0.0006,0.09802659,102 AXIS
102,AXIS,0.0007,0.25259911,102 AXIS
102,AXIS,0.0008,0.47452905,102 AXIS
102,AXIS,0.0009,0.68242786,102 AXIS
102,AXIS,0.001,0.82352938,102 AXIS
102,AXIS,0.0012,0.94696966,102 AXIS
102,AXIS,0.0013,0.96986732,102 AXIS
102,AXIS,0.0015,0.9892796,102 AXIS
102,AXIS,0.0017,0.99570534,102 AXIS
102,AXIS,0.0018,0.99717604,102 AXIS
102,AXIS,0.002,0.99869765,102 AXIS
102,AXIS,0.0022,0.99935383,102 AXIS
102,AXIS,0.0023,0.99953406,102 AXIS
102,AXIS,0.0025,0.99974772,102 AXIS
102,AXIS,0.0028,0.99989043,102 AXIS
102,AXIS,0.0031,0.9999482,102 AXIS
102,AXIS,0.0033,0.9999673,102 AXIS
102,AXIS,0.0036,0.99998277,102 AXIS
102,AXIS,0.0039,0.99999044,102 AXIS
102,AXIS,0.0042,0.99999446,102 AXIS
102,AXIS,0.0044,0.99999607,102 AXIS
102,AXIS,0.0047,0.99999758,102 AXIS
102,AXIS,0.005,0.99999846,102 AXIS
102,AXIS,0.0056,0.99999933,102 AXIS
102,AXIS,0.0061,0.99999964,102 AXIS
102,AXIS,0.0067,0.99999982,102 AXIS
102,AXIS,0.0072,0.9999999,102 AXIS
102,AXIS,0.0078,0.99999994,102 AXIS
102,AXIS,0.0083,0.99999996,102 AXIS
102,AXIS,0.0089,0.99999998,102 AXIS
102,AXIS,0.0094,0.99999999,102 AXIS
102,AXIS,0.01,0.99999999,102 AXIS
102,BRN_,,,102 BRN_
102,CRAN,,,102 CRAN
102,EDEM,,,102 EDEM
102,LTRK,,,102 LTRK
102,MO24,0.0,0.04299031,102 MO24
102,MO24,0.0,0.04299031,102 MO24
102,MO24,0.0,0.04299031,102 MO24
102,MO24,0.0,0.04299031,102 MO24
102,MO24,0.0,0.04299031,102 MO24
102,MO24,0.0001,0.04507317,102 MO24
102,MO24,0.0001,0.04507317,102 MO24
102,MO24,0.0001,0.04507317,102 MO24
102,MO24,0.0001,0.04507317,102 MO24
102,MO24,0.0001,0.04507317,102 MO24
102,MO24,0.0002,0.04706404,102 MO24
102,MO24,0.0003,0.04901659,102 MO24
102,MO24,0.0004,0.05094198,102 MO24
102,MO24,0.0005,0.05284552,102 MO24
102,MO24,0.0006,0.05473033,102 MO24
102,MO24,0.0007,0.05659852,102 MO24
102,MO24,0.0008,0.05845157,102 MO24
102,MO24,0.0009,0.06029063,102 MO24
102,MO24,0.001,0.06211658,102 MO24
102,MO24,0.0012,0.06573191,102 MO24
102,MO24,0.0013,0.0675224,102 MO24
102,MO24,0.0015,0.07107121,102 MO24
102,MO24,0.0017,0.07457943,102 MO24
102,MO24,0.0018,0.07631904,102 MO24
102,MO24,0.002,0.07977048,102 MO24
102,MO24,0.0022,0.08318625,102 MO24
102,MO24,0.0023,0.08488121,102 MO24
102,MO24,0.0025,0.08824611,102 MO24
102,MO24,0.0028,0.09323296,102 MO24
102,MO24,0.0031,0.0981502,102 MO24
102,MO24,0.0033,0.10139112,102 MO24
102,MO24,0.0036,0.10619858,102 MO24
102,MO24,0.0039,0.11094335,102 MO24
102,MO24,0.0042,0.11562752,102 MO24
102,MO24,0.0044,0.11871756,102 MO24
102,MO24,0.0047,0.12330483,102 MO24
102,MO24,0.005,0.12783617,102 MO24
102,MO24,0.0056,0.136737,102 MO24
102,MO24,0.0061,0.1439959,102 MO24
102,MO24,0.0067,0.15252488,102 MO24
102,MO24,0.0072,0.15948692,102 MO24
102,MO24,0.0078,0.16767381,102 MO24
102,MO24,0.0083,0.17436161,102 MO24
102,MO24,0.0089,0.18223141,102 MO24
102,MO24,0.0094,0.1886643,102 MO24
102,MO24,0.01,0.19623861,102 MO24
102,NC24,,,102 NC24
102,TOT_MORT,0.0,0.03531286,102 TOT_MORT
102,TOT_MORT,0.0,0.03531286,102 TOT_MORT
102,TOT_MORT,0.0,0.03531286,102 TOT_MORT
102,TOT_MORT,0.0,0.03531286,102 TOT_MORT
102,TOT_MORT,0.0,0.03531286,102 TOT_MORT
102,TOT_MORT,0.0001,0.04824324,102 TOT_MORT
102,TOT_MORT,0.0001,0.04824324,102 TOT_MORT
102,TOT_MORT,0.0001,0.04824324,102 TOT_MORT
102,TOT_MORT,0.0001,0.04824324,102 TOT_MORT
102,TOT_MORT,0.0001,0.04824324,102 TOT_MORT
102,TOT_MORT,0.0002,0.06558639,102 TOT_MORT
102,TOT_MORT,0.0003,0.088584,102 TOT_MORT
102,TOT_MORT,0.0004,0.11862192,102 TOT_MORT
102,TOT_MORT,0.0005,0.15708983,102 TOT_MORT
102,TOT_MORT,0.0006,0.20512916,102 TOT_MORT
102,TOT_MORT,0.0007,0.26327084,102 TOT_MORT
102,TOT_MORT,0.0008,0.33102911,102 TOT_MORT
102,TOT_MORT,0.0009,0.40660178,102 TOT_MORT
102,TOT_MORT,0.001,0.48687086,102 TOT_MORT
102,TOT_MORT,0.0012,0.64530778,102 TOT_MORT
102,TOT_MORT,0.0013,0.71585231,102 TOT_MORT
102,TOT_MORT,0.0015,0.82849315,102 TOT_MORT
102,TOT_MORT,0.0017,0.90255935,102 TOT_MORT
102,TOT_MORT,0.0018,0.9276738,102 TOT_MORT
102,TOT_MORT,0.002,0.96092822,102 TOT_MORT
102,TOT_MORT,0.0022,0.97923504,102 TOT_MORT
102,TOT_MORT,0.0023,0.98491728,102 TOT_MORT
102,TOT_MORT,0.0025,0.99207686,102 TOT_MORT
102,TOT_MORT,0.0028,0.99700115,102 TOT_MORT
102,TOT_MORT,0.0031,0.99886844,102 TOT_MORT
