"Dose","Response","CI_Lo","CI_Hi","End Point Name","endPointLink","Sample_ID"
4e-04,0.085,0.0312542498225244,0.0468958707156557,"Any effect in 24 hours",NA,"2235-4"
4e-04,0.085,0.0312542498225244,0.0468958707156557,"Any effect in 24 hours",NA,"2235-5"
0.002,0.095,0.0333368972826135,0.0486016116481994,"Any effect in 24 hours",NA,"2235-1"
0.002,0.095,0.0333368972826135,0.0486016116481994,"Any effect in 24 hours",NA,"2235-2"
0.002,0.095,0.0333368972826135,0.0486016116481994,"Any effect in 24 hours",NA,"2235-3"
0.002,0.095,0.0333368972826135,0.0486016116481994,"Any effect in 24 hours",NA,"2235-4"
0.002,0.095,0.0333368972826135,0.0486016116481994,"Any effect in 24 hours",NA,"2235-5"
0.01,0.485,0.0683261482812249,0.0688915080725429,"Any effect in 24 hours",NA,"2235-1"
0.01,0.485,0.0683261482812249,0.0688915080725429,"Any effect in 24 hours",NA,"2235-2"
0.01,0.485,0.0683261482812249,0.0688915080725429,"Any effect in 24 hours",NA,"2235-3"
0.01,0.485,0.0683261482812249,0.0688915080725429,"Any effect in 24 hours",NA,"2235-4"
0.01,0.485,0.0683261482812249,0.0688915080725429,"Any effect in 24 hours",NA,"2235-5"
0,0.0416666666666667,0.0273958591997415,0.0738261007464945,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-1"
0,0.0416666666666667,0.0273958591997415,0.0738261007464945,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-2"
0,0.0416666666666667,0.0273958591997415,0.0738261007464945,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-3"
0,0.0416666666666667,0.0273958591997415,0.0738261007464945,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-4"
0,0.0416666666666667,0.0273958591997415,0.0738261007464945,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-5"
8e-05,0.0427807486631016,0.0209462102149561,0.0393529960034625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-1"
8e-05,0.0427807486631016,0.0209462102149561,0.0393529960034625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-2"
8e-05,0.0427807486631016,0.0209462102149561,0.0393529960034625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-3"
8e-05,0.0427807486631016,0.0209462102149561,0.0393529960034625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-4"
8e-05,0.0427807486631016,0.0209462102149561,0.0393529960034625,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-5"
4e-04,0.0702702702702703,0.0287473112621989,0.0462306443299889,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-1"
4e-04,0.0702702702702703,0.0287473112621989,0.0462306443299889,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-2"
4e-04,0.0702702702702703,0.0287473112621989,0.0462306443299889,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-3"
4e-04,0.0702702702702703,0.0287473112621989,0.0462306443299889,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-4"
4e-04,0.0702702702702703,0.0287473112621989,0.0462306443299889,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-5"
0.002,0.0540540540540541,0.0244312465017928,0.0425743279872352,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-1"
0.002,0.0540540540540541,0.0244312465017928,0.0425743279872352,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-2"
0.002,0.0540540540540541,0.0244312465017928,0.0425743279872352,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-3"
0.002,0.0540540540540541,0.0244312465017928,0.0425743279872352,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-4"
0.002,0.0540540540540541,0.0244312465017928,0.0425743279872352,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-5"
0.01,0.168831168831169,0.050933134853238,0.0670527454693264,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-1"
0.01,0.168831168831169,0.050933134853238,0.0670527454693264,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-2"
0.01,0.168831168831169,0.050933134853238,0.0670527454693264,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-3"
0.01,0.168831168831169,0.050933134853238,0.0670527454693264,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-4"
0.01,0.168831168831169,0.050933134853238,0.0670527454693264,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","2235-5"
0,0.0833333333333333,0.0445809083763836,0.0867902188734318,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-1"
0,0.0833333333333333,0.0445809083763836,0.0867902188734318,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-2"
0,0.0833333333333333,0.0445809083763836,0.0867902188734318,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-3"
0,0.0833333333333333,0.0445809083763836,0.0867902188734318,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-4"
0,0.0833333333333333,0.0445809083763836,0.0867902188734318,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-5"
8e-05,0.155080213903743,0.0448810353964238,0.0587668562544199,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-1"
8e-05,0.155080213903743,0.0448810353964238,0.0587668562544199,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-2"
8e-05,0.155080213903743,0.0448810353964238,0.0587668562544199,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-3"
8e-05,0.155080213903743,0.0448810353964238,0.0587668562544199,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-4"
8e-05,0.155080213903743,0.0448810353964238,0.0587668562544199,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-5"
4e-04,0.162162162162162,0.0461468675014426,0.0598916262025354,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-1"
4e-04,0.162162162162162,0.0461468675014426,0.0598916262025354,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-2"
4e-04,0.162162162162162,0.0461468675014426,0.0598916262025354,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-3"
4e-04,0.162162162162162,0.0461468675014426,0.0598916262025354,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-4"
4e-04,0.162162162162162,0.0461468675014426,0.0598916262025354,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-5"
0.002,0.189189189189189,0.0498949068222628,0.0625400848272681,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-1"
0.002,0.189189189189189,0.0498949068222628,0.0625400848272681,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-2"
0.002,0.189189189189189,0.0498949068222628,0.0625400848272681,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-3"
0.002,0.189189189189189,0.0498949068222628,0.0625400848272681,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-4"
0.002,0.189189189189189,0.0498949068222628,0.0625400848272681,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-5"
0.01,0.103896103896104,0.0389272253202641,0.0582075439002914,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-1"
0.01,0.103896103896104,0.0389272253202641,0.0582075439002914,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-2"
0.01,0.103896103896104,0.0389272253202641,0.0582075439002914,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-3"
0.01,0.103896103896104,0.0389272253202641,0.0582075439002914,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-4"
0.01,0.103896103896104,0.0389272253202641,0.0582075439002914,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2235-5"
0,0.0625,0.035510624329158,0.0756014876727442,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0,0.0625,0.035510624329158,0.0756014876727442,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0,0.0625,0.035510624329158,0.0756014876727442,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0,0.0625,0.035510624329158,0.0756014876727442,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0,0.0625,0.035510624329158,0.0756014876727442,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
8e-05,0.045,0.021147456998507,0.0382967040018196,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
8e-05,0.045,0.021147456998507,0.0382967040018196,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
8e-05,0.045,0.021147456998507,0.0382967040018196,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
8e-05,0.045,0.021147456998507,0.0382967040018196,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
8e-05,0.045,0.021147456998507,0.0382967040018196,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
4e-04,0.05,0.0226173543992361,0.039578148138776,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
4e-04,0.05,0.0226173543992361,0.039578148138776,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
4e-04,0.05,0.0226173543992361,0.039578148138776,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
4e-04,0.05,0.0226173543992361,0.039578148138776,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
4e-04,0.05,0.0226173543992361,0.039578148138776,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0.002,0.055,0.0240146582965412,0.0407869987723084,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0.002,0.055,0.0240146582965412,0.0407869987723084,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0.002,0.055,0.0240146582965412,0.0407869987723084,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0.002,0.055,0.0240146582965412,0.0407869987723084,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0.002,0.055,0.0240146582965412,0.0407869987723084,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0.01,0.175,0.0463948493372667,0.05864431148249,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0.01,0.175,0.0463948493372667,0.05864431148249,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0.01,0.175,0.0463948493372667,0.05864431148249,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0.01,0.175,0.0463948493372667,0.05864431148249,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0.01,0.175,0.0463948493372667,0.05864431148249,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0,0.1,0.0484523844326192,0.0851068880610409,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
8e-05,0.065,0.026623645350847,0.0430190792990689,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
8e-05,0.065,0.026623645350847,0.0430190792990689,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
8e-05,0.065,0.026623645350847,0.0430190792990689,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
8e-05,0.065,0.026623645350847,0.0430190792990689,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
8e-05,0.065,0.026623645350847,0.0430190792990689,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
4e-04,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
4e-04,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
4e-04,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
4e-04,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
4e-04,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0.002,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0.002,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0.002,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0.002,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0.002,0.075,0.029025082815618,0.0450436102362946,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0.01,0.23,0.0529065674093119,0.0630830436530359,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-1"
0.01,0.23,0.0529065674093119,0.0630830436530359,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-2"
0.01,0.23,0.0529065674093119,0.0630830436530359,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-3"
0.01,0.23,0.0529065674093119,0.0630830436530359,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-4"
0.01,0.23,0.0529065674093119,0.0630830436530359,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2235-5"
0,0,0,0.193607680534436,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2236"
8e-05,0,0,0.0896668537075714,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2236"
4e-04,0.0540540540540541,0.0391030772208964,0.122992489454077,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2236"
0.002,0.114285714285714,0.0689339209547407,0.145228972176424,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2236"
0.01,0.0256410256410256,0.0211003225400355,0.106168876057475,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2236"
0,0,0,0.193607680534436,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2236"
8e-05,0,0,0.0896668537075714,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2236"
4e-04,0.027027027027027,0.0222400525750866,0.111213671610278,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2236"
0.002,0.0571428571428571,0.0413296952857485,0.128927717058792,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2236"
0.01,0.0256410256410256,0.0211003225400355,0.106168876057475,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2236"
0,0,0,0.193607680534436,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
8e-05,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
4e-04,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0.002,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0.01,0,0,0.0876216011972866,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0,0,0,0.193607680534436,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
8e-05,0.025,0.0205731684973186,0.103813689634741,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
4e-04,0.075,0.0491639742254118,0.123642335243105,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0.002,0.125,0.070404997490546,0.136121198388511,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0.01,0.025,0.0205731684973186,0.103813689634741,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","2236"
0,0,0,0.193607680534436,"Any effect in 24 hours",NA,NA
8e-05,0.1,0.0604204713173937,0.130517752275223,"Any effect in 24 hours",NA,NA
4e-04,0.1,0.0604204713173937,0.130517752275223,"Any effect in 24 hours",NA,NA
0.002,0.1,0.0604204713173937,0.130517752275223,"Any effect in 24 hours",NA,NA
0.01,0.1,0.0604204713173937,0.130517752275223,"Any effect in 24 hours",NA,NA
0,0.0625,0.0513806552353575,0.220787375702989,"Any effect except mortality",NA,NA
8e-05,0.135135135135135,0.076002190877815,0.144638982704963,"Any effect except mortality",NA,NA
4e-04,0.108108108108108,0.0652562087039934,0.138977207333152,"Any effect except mortality",NA,NA
0.002,0.105263157894737,0.0635605844192016,0.136042059334136,"Any effect except mortality",NA,NA
0.01,0.108108108108108,0.0652562087039934,0.138977207333152,"Any effect except mortality",NA,NA
0,0,0,0.193607680534436,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
8e-05,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
4e-04,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.002,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.01,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0,0.03125,0.0257121398359969,0.126192638200126,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-1"
0,0.03125,0.0257121398359969,0.126192638200126,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-2"
8e-05,0,0,0.0542261393913018,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-1"
8e-05,0,0,0.0542261393913018,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-2"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-1"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-2"
0.002,0.0704225352112676,0.0399689327715567,0.0840675959266315,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-1"
0.002,0.0704225352112676,0.0399689327715567,0.0840675959266315,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-2"
0.01,0.567164179104478,0.119076814196548,0.111792705920105,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-1"
0.01,0.567164179104478,0.119076814196548,0.111792705920105,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2792-2"
0,0.03125,0.0257121398359969,0.126192638200126,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-1"
0,0.03125,0.0257121398359969,0.126192638200126,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-2"
8e-05,0.0149253731343284,0.0122858014002495,0.0648932500634527,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-1"
8e-05,0.0149253731343284,0.0122858014002495,0.0648932500634527,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-2"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-1"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-2"
0.002,0.0704225352112676,0.0399689327715567,0.0840675959266315,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-1"
0.002,0.0704225352112676,0.0399689327715567,0.0840675959266315,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-2"
0.01,0.537313432835821,0.118148856789522,0.114102129969275,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-1"
0.01,0.537313432835821,0.118148856789522,0.114102129969275,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2792-2"
0,0.03125,0.0257121398359969,0.126192638200126,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-1"
0,0.03125,0.0257121398359969,0.126192638200126,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-2"
8e-05,0,0,0.0542261393913018,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-1"
8e-05,0,0,0.0542261393913018,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-2"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-1"
4e-04,0.0138888888888889,0.0114329370059831,0.0606771325858726,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-2"
0.002,0.0422535211267606,0.0277802605062852,0.0747706392780862,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-1"
0.002,0.0422535211267606,0.0277802605062852,0.0747706392780862,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-2"
0.01,0.597014925373134,0.11960163656199,0.109080146829349,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-1"
0.01,0.597014925373134,0.11960163656199,0.109080146829349,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2792-2"
0,0,0,0.107179198255071,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
0,0,0,0.107179198255071,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
8e-05,0.1625,0.0650018059704963,0.0959290434069771,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
8e-05,0.1625,0.0650018059704963,0.0959290434069771,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-2"
4e-04,0.1,0.0484523844326192,0.0851068880610409,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","2792-1"
