Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag
2590,MO24,,,,,0.123607143,0.0,100.0,0.001236071,1,,,
2590,MORT,quantal_linear,454.91056439999994,88.30967992,2992.771753,2.508681319,0.0,100.0,0.025086813,4,0.0,1.0,1.0
2590,MUSC,,,,,0.0,0.0,100.0,0.0,1,,,
2590,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2590,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2590,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2590,TCHR,,,,,0.0,0.0,100.0,0.0,1,,,
2590,TOT_MORT,,,,,2.62325,0.0,100.0,0.0262325,1,,,
2594,ANY24,log_logistic,10.7593909,,12.36455877,81.87632143,0.0,100.0,0.8187632140000001,3,0.0,0.0,0.0
2594,ANY120,log_logistic,10.7593909,,12.36455877,81.87632143,0.0,100.0,0.8187632140000001,3,0.0,0.0,0.0
2594,AXIS,,,,,0.0,0.0,3.7,0.0,1,,,
2594,ALL_BUT_MORT,log_logistic,10.64712001,,12.11626518,81.69605952,0.0,100.0,0.816960595,3,0.0,0.0,0.0
2594,BRN_,,,,,0.561641414,0.0,3.7,0.151794977,1,,,
2594,CRAN,logistic,2.36529077,1.71275333,3.74444557,0.45429924200000005,0.0,3.7,0.122783579,4,0.0,0.0,1.0
2594,DP24,log_logistic,10.64712001,,12.11626518,81.69605952,0.0,100.0,0.816960595,3,0.0,0.0,0.0
2594,EDEM,logistic,4.25823875,2.49290458,6.90142108,0.117481061,0.0,3.7,0.031751638,4,0.0,1.0,1.0
2594,LTRK,,,,,0.0,0.0,3.7,0.0,1,,,
2594,MO24,logistic,343.9936292,80.73740855,665.9245584,3.3574285710000003,0.0,100.0,0.033574286,4,0.0,1.0,1.0
2594,MORT,log_logistic,3.50589117,,4.2533172,93.68350595,0.0,100.0,0.93683506,3,0.0,0.0,0.0
2594,MUSC,,,,,0.0,0.0,3.7,0.0,1,,,
2594,NC__,,,,,0.0,0.0,3.7,0.0,1,,,
2594,SKIN,,,,,0.0,0.0,3.7,0.0,1,,,
2594,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2594,TCHR,logistic,3.72224034,2.86050672,4.06197366,0.11227272699999999,0.0,3.7,0.03034398,4,0.0,1.0,1.0
2594,TOT_MORT,log_logistic,3.58991474,,4.37046545,93.86376786,0.0,100.0,0.9386376790000001,3,0.0,0.0,0.0
2595,ANY24,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2595,ANY120,quantal_linear,20.39094722,13.11304429,134.1482384,28.98789286,0.0,100.0,0.289878929,4,2.0,0.0,1.0
2595,AXIS,quantal_linear,19.88818178,12.91208399,130.84063840000002,28.98776129,0.0,100.0,0.28987761300000003,4,2.0,0.0,1.0
2595,ALL_BUT_MORT,quantal_linear,19.87967973,12.90874821,130.784705,28.98763492,0.0,100.0,0.289876349,4,2.0,0.0,1.0
2595,BRN_,log_logistic,42.84144045,24.08170605,95.55256745,21.47142857,0.0,100.0,0.214714286,4,0.0,0.0,0.0
2595,CRAN,log_probit,15.24698979,12.92134459,38.10714755,57.98061844,0.0,100.0,0.579806184,3,0.0,0.0,0.0
2595,DP24,,,,,0.0,0.0,100.0,0.0,1,,,
2595,EDEM,log_probit,15.24698979,12.92134459,38.10714755,57.98061844,0.0,100.0,0.579806184,3,0.0,0.0,0.0
2595,LTRK,,,,,2.382420635,0.0,100.0,0.023824206,1,,,
2595,MO24,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2595,MORT,,,,,0.0016428570000000002,0.0,100.0,1.64e-05,1,,,
2595,MUSC,,,,,18.65561844,0.0,100.0,0.18655618399999999,1,,,
2595,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2595,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2595,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2595,TCHR,,,,,26.23776129,0.0,100.0,0.262377613,1,,,
2595,TOT_MORT,,,,,0.001910714,0.0,100.0,1.91e-05,1,,,
2596,ANY24,log_logistic,13778.861990000001,,7369930000000.0,5.109107143,0.0,100.0,0.051091070999999995,4,0.0,1.0,1.0
2596,ANY120,,,,,5.109375,0.0,100.0,0.05109375,1,,,
2596,AXIS,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2596,ALL_BUT_MORT,,,,,2.35845467,0.0,100.0,0.023584547,1,,,
2596,BRN_,,,,,0.0,0.0,100.0,0.0,1,,,
2596,CRAN,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2596,DP24,quantal_linear,4112.097986,,27052.725660000004,2.358186813,0.0,100.0,0.023581868,4,0.0,1.0,1.0
2596,EDEM,,,,,0.41151785700000004,0.0,100.0,0.004115179,1,,,
2596,LTRK,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2596,MO24,,,,,2.7780357139999996,0.0,100.0,0.027780357000000002,1,,,
2596,MORT,,,,,4.467258242,0.0,100.0,0.044672582,1,,,
2596,MUSC,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2596,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2596,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2596,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2596,TCHR,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2596,TOT_MORT,log_logistic,388.3368059,,954043000000.0,7.218178571,0.0,100.0,0.072181786,4,0.0,1.0,1.0
2597,ANY24,,,,,8.357125,0.0,100.0,0.08357125,1,,,
2597,ANY120,,,,,9.568196429,0.0,100.0,0.09568196400000001,1,,,
2597,AXIS,,,,,1.5654670330000002,0.0,100.0,0.01565467,1,,,
2597,ALL_BUT_MORT,,,,,4.125571928,0.0,100.0,0.041255718999999996,1,,,
2597,BRN_,,,,,0.354269231,0.0,100.0,0.003542692,1,,,
2597,CRAN,,,,,4.083648851,0.0,100.0,0.040836489,1,,,
2597,DP24,,,,,2.9143741260000002,0.0,100.0,0.029143741,1,,,
2597,EDEM,,,,,4.08187962,0.0,100.0,0.040818796,1,,,
2597,LTRK,logistic,101.0384062,87.427915,105.5850596,1.196428571,0.0,100.0,0.011964286000000001,4,0.0,1.0,1.0
2597,MO24,,,,,5.985482143,0.0,100.0,0.059854820999999996,1,,,
2597,MORT,,,,,2.546774267,0.0,100.0,0.025467742999999998,1,,,
2597,MUSC,,,,,1.5636978019999999,0.0,100.0,0.015636978,1,,,
2597,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2597,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2597,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2597,TCHR,,,,,1.550697802,0.0,100.0,0.015506978000000001,1,,,
2597,TOT_MORT,,,,,8.528517857,0.0,100.0,0.085285179,1,,,
2598,ANY24,logistic,297901.975,,454221.1123,1.057142857,0.0,50.0,0.021142857,4,0.0,1.0,1.0
2598,ANY120,,,,,1.070142857,0.0,50.0,0.021402857,1,,,
2598,AXIS,,,,,0.013000000000000001,0.0,50.0,0.00026000000000000003,1,,,
2598,ALL_BUT_MORT,,,,,0.013000000000000001,0.0,50.0,0.00026000000000000003,1,,,
2598,BRN_,,,,,0.013267857,0.0,50.0,0.00026535700000000003,1,,,
2598,CRAN,,,,,0.017732143,0.0,50.0,0.000354643,1,,,
2598,DP24,,,,,0.0,0.0,50.0,0.0,1,,,
2598,EDEM,,,,,2.8454793960000004,0.0,50.0,0.056909588,1,,,
2598,LTRK,,,,,0.0,0.0,50.0,0.0,1,,,
2598,MO24,logistic,297901.975,,454221.1123,1.057142857,0.0,50.0,0.021142857,4,0.0,1.0,1.0
2598,MORT,,,,,0.1175,0.0,50.0,0.00235,1,,,
2598,MUSC,,,,,0.0,0.0,50.0,0.0,1,,,
2598,NC__,,,,,0.0,0.0,50.0,0.0,1,,,
2598,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,
2598,SM24,,,,,0.0,0.0,50.0,0.0,1,,,
2598,TCHR,,,,,0.013267857,0.0,50.0,0.00026535700000000003,1,,,
2598,TOT_MORT,,,,,1.174642857,0.0,50.0,0.023492857000000002,1,,,
2599,ANY24,logistic,37.79331139,29.28618325,63.56935532,3.529142857,0.0,50.0,0.070582857,3,0.0,0.0,1.0
2599,ANY120,logistic,37.79331139,29.28618325,63.56935532,3.529142857,0.0,50.0,0.070582857,3,0.0,0.0,1.0
2599,AXIS,,,,,0.0,0.0,50.0,0.0,1,,,
2599,ALL_BUT_MORT,quantal_linear,32.03706648,17.49807708,210.7658848,2.9769505489999997,0.0,50.0,0.059539010999999996,3,0.0,0.0,1.0
2599,BRN_,,,,,0.0,0.0,50.0,0.0,1,,,
2599,CRAN,,,,,1.228688645,0.0,50.0,0.024573772999999997,1,,,
2599,DP24,quantal_linear,32.03706648,17.49807708,210.7658848,2.9769505489999997,0.0,50.0,0.059539010999999996,3,0.0,0.0,1.0
2599,EDEM,quantal_linear,79.5087453,29.97640812,523.0732053,1.695673077,0.0,50.0,0.033913462000000005,4,0.0,1.0,1.0
2599,LTRK,,,,,0.0,0.0,50.0,0.0,1,,,
2599,MO24,,,,,0.598071429,0.0,50.0,0.011961428999999999,1,,,
2599,MORT,log_logistic,44.98125422,38.16158653,51.24242387,4.964612637,0.0,50.0,0.09929225300000001,4,0.0,0.0,1.0
2599,MUSC,,,,,0.0,0.0,50.0,0.0,1,,,
2599,NC__,,,,,0.0,0.0,50.0,0.0,1,,,
2599,SKIN,,,,,0.0,0.0,50.0,0.0,1,,,
2599,SM24,,,,,0.0,0.0,50.0,0.0,1,,,
2599,TCHR,,,,,0.0,0.0,50.0,0.0,1,,,
2599,TOT_MORT,log_logistic,41.92828594,33.32270614,52.20590843,5.516678571,0.0,50.0,0.11033357099999999,4,0.0,0.0,1.0
2600,ANY24,,,,,7.204696429,0.0,100.0,0.072046964,1,,,
2600,ANY120,,,,,7.584311812999999,0.0,100.0,0.075843118,1,,,
2600,AXIS,,,,,0.393615385,0.0,100.0,0.003936154,1,,,
2600,ALL_BUT_MORT,,,,,1.9214182069999999,0.0,100.0,0.019214182,1,,,
2600,BRN_,,,,,0.0,0.0,100.0,0.0,1,,,
2600,CRAN,,,,,3.4302412589999998,0.0,100.0,0.034302413,1,,,
2600,DP24,,,,,1.541802822,0.0,100.0,0.015418028,1,,,
2600,EDEM,,,,,3.4302412589999998,0.0,100.0,0.034302413,1,,,
2600,LTRK,,,,,0.0,0.0,100.0,0.0,1,,,
2600,MO24,,,,,5.990535714,0.0,100.0,0.059905357,1,,,
2600,MORT,logistic,56.50816618,43.88462331,93.24604714,12.86367483,0.0,100.0,0.128636748,3,0.0,0.0,0.0
2600,MUSC,,,,,0.0,0.0,100.0,0.0,1,,,
2600,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2600,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2600,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2600,TCHR,,,,,0.0,0.0,100.0,0.0,1,,,
2600,TOT_MORT,gamma,59.18261886,39.00854859,94.473487,16.85610714,0.0,100.0,0.168561071,3,0.0,0.0,0.0
2685,ANY24,,,,,0.0005357140000000001,0.0,100.0,5.36e-06,1,,,
2685,ANY120,,,,,1.5494642859999999,0.0,100.0,0.015494643,1,,,
2685,AXIS,logistic,130.2807748,80.06872414,198.1032393,1.668076923,0.0,100.0,0.016680768999999998,4,0.0,1.0,1.0
2685,ALL_BUT_MORT,,,,,1.549206349,0.0,100.0,0.015492063,1,,,
2685,BRN_,log_logistic,94.17649464,84.5141208,99.6371798,10.07637363,0.0,100.0,0.10076373599999999,4,0.0,0.0,0.0
2685,CRAN,logistic,149.9215173,78.12911346,248.3538444,2.72521978,0.0,100.0,0.027252198,4,0.0,1.0,1.0
2685,DP24,,,,,0.000277778,0.0,100.0,2.78e-06,1,,,
2685,EDEM,logistic,149.9215173,78.12911346,248.3538444,2.72521978,0.0,100.0,0.027252198,4,0.0,1.0,1.0
2685,LTRK,,,,,0.0,0.0,100.0,0.0,1,,,
2685,MO24,,,,,0.00026785700000000003,0.0,100.0,2.68e-06,1,,,
2685,MORT,,,,,1.562206349,0.0,100.0,0.015622063,1,,,
2685,MUSC,,,,,0.0,0.0,100.0,0.0,1,,,
2685,NC__,,,,,0.0,0.0,100.0,0.0,1,,,
2685,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
2685,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2685,TCHR,quantal_linear,151.31126899999998,57.030791,995.4486162999999,2.345604396,0.0,100.0,0.023456044,4,0.0,1.0,1.0
2685,TOT_MORT,,,,,1.562464286,0.0,100.0,0.015624643,1,,,
2686,ANY24,,,,,2.7835,0.0,100.0,0.027835000000000002,1,,,
2686,ANY120,,,,,4.762071429,0.0,100.0,0.047620714,1,,,
2686,AXIS,,,,,0.0,0.0,11.1,0.0,1,,,
2686,ALL_BUT_MORT,,,,,4.719595238,0.0,100.0,0.047195952,1,,,
2686,BRN_,,,,,0.0,0.0,11.1,0.0,1,,,
2686,CRAN,quantal_linear,9.43864865,3.25317681,62.09510894,1.07625,0.0,11.1,0.096959459,4,0.0,0.0,1.0
2686,DP24,,,,,2.74102381,0.0,100.0,0.027410237999999996,1,,,
2686,EDEM,,,,,0.507019231,0.0,11.1,0.045677407999999996,1,,,
2686,LTRK,,,,,0.0,0.0,11.1,0.0,1,,,
2686,MO24,,,,,0.04275,0.0,100.0,0.00042750000000000004,1,,,
2686,MORT,log_logistic,11.69326215,6.07062585,23.71589176,70.89625,0.0,100.0,0.7089625,3,0.0,0.0,0.0
2686,MUSC,,,,,0.0,0.0,11.1,0.0,1,,,
2686,NC__,,,,,0.0,0.0,11.1,0.0,1,,,
2686,SKIN,,,,,0.0,0.0,11.1,0.0,1,,,
2686,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
2686,TCHR,,,,,0.0,0.0,11.1,0.0,1,,,
2686,TOT_MORT,log_logistic,13.61736692,7.63242445,25.49523578,70.939,0.0,100.0,0.70939,3,0.0,0.0,0.0
3766,ANY24,logistic,15.62639223,11.97697536,35.14776773,55.62182143,0.0,100.0,0.5562182139999999,3,0.0,0.0,0.0
3766,ANY120,logistic,15.14041026,11.61384702,34.74721082,55.62628571,0.0,100.0,0.556262857,3,0.0,0.0,0.0
3766,AXIS,,,,,0.005681818000000001,0.0,11.1,0.000511876,1,,,
3766,ALL_BUT_MORT,logistic,21.08286378,15.87799961,41.45029136,49.52605633,0.0,100.0,0.495260563,3,0.0,0.0,0.0
3766,BRN_,,,,,0.011363636000000002,0.0,11.1,0.001023751,1,,,
3766,CRAN,,,,,0.011363636000000002,0.0,11.1,0.001023751,1,,,
3766,DP24,logistic,22.29909621,16.76579951,42.18091414,49.52124864,0.0,100.0,0.495212486,3,0.0,0.0,0.0
3766,EDEM,,,,,0.8429020979999999,0.0,11.1,0.075937126,1,,,
3766,LTRK,,,,,0.011363636000000002,0.0,11.1,0.001023751,1,,,
3766,MO24,quantal_linear,76.62618564,31.6824303,504.1093829,13.49401786,0.0,100.0,0.134940179,4,0.0,0.0,1.0
3766,MORT,log_logistic,9.68317697,,11.30614781,84.67986874,0.0,100.0,0.846798687,3,0.0,0.0,0.0
3766,MUSC,,,,,0.0,0.0,11.1,0.0,1,,,
