Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag,BMD10_call
776,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
776,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
776,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
776,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
776,TCHR,NULL,NULL,NULL,NULL,0.4935483870967742,0.0,50.0,0.009870967741935483,1,NULL,NULL,NULL,0
776,TOT_MORT,NULL,NULL,NULL,NULL,2.3406249999999997,0.0,50.0,0.04681249999999999,1,NULL,NULL,NULL,0
777,MO24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
777,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
777,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
777,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
777,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
777,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
778,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,5.0,0.0,1,NULL,NULL,NULL,0
778,NC__,NULL,NULL,NULL,NULL,0.0,0.0,5.0,0.0,1,NULL,NULL,NULL,0
778,NC24,NULL,NULL,NULL,NULL,0.0,0.0,5.0,0.0,1,NULL,NULL,NULL,0
778,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,5.0,0.0,1,NULL,NULL,NULL,0
778,SM24,NULL,NULL,NULL,NULL,0.0,0.0,5.0,0.0,1,NULL,NULL,NULL,0
946,ANY24,NULL,NULL,NULL,NULL,4.26875,0.0,50.0,0.08537499999999999,1,NULL,NULL,NULL,0
946,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
946,MO24,NULL,NULL,NULL,NULL,4.26875,0.0,50.0,0.08537499999999999,1,NULL,NULL,NULL,0
946,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
946,SKIN,NULL,NULL,NULL,NULL,0.18888888888888888,0.0,50.0,0.0037777777777777775,1,NULL,NULL,NULL,0
946,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,ANY24,NULL,NULL,NULL,NULL,0.715625,0.0,50.0,0.014312499999999999,1,NULL,NULL,NULL,0
947,ANY120,NULL,NULL,NULL,NULL,2.2937499999999997,0.0,50.0,0.04587499999999999,1,NULL,NULL,NULL,0
947,AXIS,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,ALL_BUT_MORT,NULL,NULL,NULL,NULL,0.8841397849462365,0.0,50.0,0.01768279569892473,1,NULL,NULL,NULL,0
947,BRN_,NULL,NULL,NULL,NULL,0.03333333333333333,0.0,50.0,0.0006666666666666666,1,NULL,NULL,NULL,0
947,CRAN,NULL,NULL,NULL,NULL,0.03333333333333333,0.0,50.0,0.0006666666666666666,1,NULL,NULL,NULL,0
947,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,EDEM,NULL,NULL,NULL,NULL,0.6591397849462366,0.0,50.0,0.013182795698924731,1,NULL,NULL,NULL,0
947,LTRK,NULL,NULL,NULL,NULL,0.8674731182795699,0.0,50.0,0.017349462365591397,1,NULL,NULL,NULL,0
947,MO24,NULL,NULL,NULL,NULL,0.715625,0.0,50.0,0.014312499999999999,1,NULL,NULL,NULL,0
947,MORT,NULL,NULL,NULL,NULL,0.7181451612903226,0.0,50.0,0.014362903225806451,1,NULL,NULL,NULL,0
947,MUSC,NULL,NULL,NULL,NULL,0.016666666666666666,0.0,50.0,0.0003333333333333333,1,NULL,NULL,NULL,0
947,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
947,TOT_MORT,NULL,NULL,NULL,NULL,1.43125,0.0,50.0,0.028624999999999998,1,NULL,NULL,NULL,0
948,AXIS,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,ALL_BUT_MORT,NULL,NULL,NULL,NULL,0.2651477832512315,0.0,50.0,0.00530295566502463,1,NULL,NULL,NULL,0
948,BRN_,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,CRAN,NULL,NULL,NULL,NULL,0.2714285714285714,0.0,50.0,0.0054285714285714284,1,NULL,NULL,NULL,0
948,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
948,EDEM,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,LTRK,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,MUSC,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,NC__,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
948,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
948,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
948,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
948,TCHR,NULL,NULL,NULL,NULL,0.1821428571428571,0.0,50.0,0.003642857142857142,1,NULL,NULL,NULL,0
949,CRAN,NULL,NULL,NULL,NULL,1.025094549499444,0.0,50.0,0.020501890989988877,1,NULL,NULL,NULL,0
949,DP24,NULL,NULL,NULL,NULL,1.7865725806451611,0.0,50.0,0.035731451612903226,1,NULL,NULL,NULL,0
949,LTRK,NULL,NULL,NULL,NULL,0.6044048943270299,0.0,50.0,0.012088097886540599,1,NULL,NULL,NULL,0
949,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
949,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
949,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
951,ANY24,NULL,NULL,NULL,NULL,2.2089,0.0,64.0,0.0345140625,1,NULL,NULL,NULL,0
951,AXIS,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,BRN_,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,DP24,NULL,NULL,NULL,NULL,0.20438709677419356,0.0,64.0,0.0031935483870967744,1,NULL,NULL,NULL,0
951,EDEM,NULL,NULL,NULL,NULL,0.9300989247311828,0.0,64.0,0.014532795698924732,1,NULL,NULL,NULL,0
951,LTRK,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,MO24,NULL,NULL,NULL,NULL,2.0109,0.0,64.0,0.0314203125,1,NULL,NULL,NULL,0
951,MORT,NULL,NULL,NULL,NULL,4.0998,0.0,64.0,0.064059375,1,NULL,NULL,NULL,0
951,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,NC__,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,NC24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,SM24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
951,TOT_MORT,NULL,NULL,NULL,NULL,4.0998,0.0,64.0,0.064059375,1,NULL,NULL,NULL,0
952,ANY24,NULL,NULL,NULL,NULL,3.3666666666666667,0.0,67.0,0.050248756218905476,1,NULL,NULL,NULL,0
952,DP24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,LTRK,NULL,NULL,NULL,NULL,2.0473230286738353,0.0,67.0,0.030557060129460228,1,NULL,NULL,NULL,0
952,MO24,NULL,NULL,NULL,NULL,3.3666666666666667,0.0,67.0,0.050248756218905476,1,NULL,NULL,NULL,0
952,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,NC__,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
952,TOT_MORT,NULL,NULL,NULL,NULL,6.447222222222222,0.0,67.0,0.09622719734660033,1,NULL,NULL,NULL,0
961,ANY24,NULL,NULL,NULL,NULL,3.9375,0.0,67.0,0.058768656716417914,1,NULL,NULL,NULL,0
961,ANY120,NULL,NULL,NULL,NULL,10.069444444444446,0.0,67.0,0.15029021558872308,1,NULL,NULL,NULL,0
961,DP24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,MO24,NULL,NULL,NULL,NULL,3.9375,0.0,67.0,0.058768656716417914,1,NULL,NULL,NULL,0
961,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,NC__,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
961,TOT_MORT,NULL,NULL,NULL,NULL,7.715277777777778,0.0,67.0,0.11515339966832504,1,NULL,NULL,NULL,0
965,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
965,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
965,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
965,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
966,ALL_BUT_MORT,NULL,NULL,NULL,NULL,3.0025381632538073,0.0,67.0,0.04481400243662399,1,NULL,NULL,NULL,0
966,BRN_,NULL,NULL,NULL,NULL,1.7656349060000176,0.0,67.0,0.02635275979104504,1,NULL,NULL,NULL,0
966,DP24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
966,EDEM,NULL,NULL,NULL,NULL,2.677359914707785,0.0,67.0,0.03996059574190724,1,NULL,NULL,NULL,0
966,LTRK,NULL,NULL,NULL,NULL,0.7910353535353536,0.0,67.0,0.0118064978139605,1,NULL,NULL,NULL,0
966,MUSC,NULL,NULL,NULL,NULL,0.1206896551724138,0.0,67.0,0.0018013381369016985,1,NULL,NULL,NULL,0
966,NC__,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
966,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
966,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
966,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
966,TCHR,NULL,NULL,NULL,NULL,0.3030228758169935,0.0,67.0,0.0045227294898058734,1,NULL,NULL,NULL,0
998,DP24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
998,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
998,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
998,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1030,ANY120,NULL,NULL,NULL,NULL,2.775,0.0,50.0,0.0555,1,NULL,NULL,NULL,0
1030,AXIS,NULL,NULL,NULL,NULL,0.2536290322580645,0.0,50.0,0.00507258064516129,1,NULL,NULL,NULL,0
1030,ALL_BUT_MORT,NULL,NULL,NULL,NULL,1.2558467741935484,0.0,50.0,0.025116935483870968,1,NULL,NULL,NULL,0
1030,BRN_,NULL,NULL,NULL,NULL,0.19163306451612902,0.0,50.0,0.0038326612903225804,1,NULL,NULL,NULL,0
1030,CRAN,NULL,NULL,NULL,NULL,0.6529233870967741,0.0,50.0,0.013058467741935482,1,NULL,NULL,NULL,0
1030,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1030,EDEM,NULL,NULL,NULL,NULL,0.6851814516129032,0.0,50.0,0.013703629032258064,1,NULL,NULL,NULL,0
1030,LTRK,NULL,NULL,NULL,NULL,1.1464717741935484,0.0,50.0,0.02292943548387097,1,NULL,NULL,NULL,0
1030,MORT,NULL,NULL,NULL,NULL,0.24788306451612901,0.0,50.0,0.004957661290322581,1,NULL,NULL,NULL,0
1030,MUSC,NULL,NULL,NULL,NULL,0.159375,0.0,50.0,0.0031875,1,NULL,NULL,NULL,0
1030,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1030,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1030,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1030,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1030,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1031,MO24,NULL,NULL,NULL,NULL,0.24062499999999998,0.0,50.0,0.0048125,1,NULL,NULL,NULL,0
1031,SKIN,NULL,NULL,NULL,NULL,0.478125,0.0,50.0,0.0095625,1,NULL,NULL,NULL,0
1031,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1031,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1105,BRN_,NULL,NULL,NULL,NULL,0.7431818181818182,0.0,100.0,0.007431818181818182,1,NULL,NULL,NULL,0
1105,CRAN,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,EDEM,NULL,NULL,NULL,NULL,1.65675443855366,0.0,100.0,0.0165675443855366,1,NULL,NULL,NULL,0
1105,MO24,NULL,NULL,NULL,NULL,22.3125,0.0,100.0,0.223125,1,NULL,NULL,NULL,0
1105,MORT,NULL,NULL,NULL,NULL,0.815440188172043,0.0,100.0,0.00815440188172043,1,NULL,NULL,NULL,0
1105,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,NC__,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,NC24,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,SM24,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1105,TCHR,NULL,NULL,NULL,NULL,0.7776645768025079,0.0,100.0,0.007776645768025079,1,NULL,NULL,NULL,0
1105,TOT_MORT,NULL,NULL,NULL,NULL,23.020833333333336,0.0,100.0,0.23020833333333335,1,NULL,NULL,NULL,0
1114,ALL_BUT_MORT,NULL,NULL,NULL,NULL,3.391888422035481,0.0,18.0,0.18843824566863784,1,NULL,NULL,NULL,0
1114,DP24,NULL,NULL,NULL,NULL,0.0,0.0,18.0,0.0,1,NULL,NULL,NULL,0
1114,NC__,NULL,NULL,NULL,NULL,0.0,0.0,4.5,0.0,1,NULL,NULL,NULL,0
1114,NC24,NULL,NULL,NULL,NULL,0.0,0.0,18.0,0.0,1,NULL,NULL,NULL,0
1114,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,4.5,0.0,1,NULL,NULL,NULL,0
1114,SM24,NULL,NULL,NULL,NULL,0.0,0.0,18.0,0.0,1,NULL,NULL,NULL,0
1119,BRN_,NULL,NULL,NULL,NULL,0.00011851851851851852,0.0,64.0,1.8518518518518519e-06,1,NULL,NULL,NULL,0
1119,EDEM,NULL,NULL,NULL,NULL,8.076575661375664,0.0,64.0,0.12619649470899474,1,NULL,NULL,NULL,0
1119,LTRK,NULL,NULL,NULL,NULL,1.1521185185185188,0.0,64.0,0.018001851851851856,1,NULL,NULL,NULL,0
1119,MO24,NULL,NULL,NULL,NULL,7.990200000000001,0.0,64.0,0.12484687500000001,1,NULL,NULL,NULL,0
1119,MUSC,NULL,NULL,NULL,NULL,0.00011851851851851852,0.0,64.0,1.8518518518518519e-06,1,NULL,NULL,NULL,0
1119,NC__,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1119,NC24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1119,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1119,SM24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1119,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1161,DP24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1161,LTRK,NULL,NULL,NULL,NULL,1.3955847473088852,0.0,67.0,0.020829623094162465,1,NULL,NULL,NULL,0
1161,MUSC,NULL,NULL,NULL,NULL,0.02857142857142857,0.0,67.0,0.00042643923240938164,1,NULL,NULL,NULL,0
1161,NC__,NULL,NULL,NULL,NULL,0.02857142857142857,0.0,67.0,0.00042643923240938164,1,NULL,NULL,NULL,0
1161,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1161,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1161,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1163,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1163,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1163,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1163,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1166,DP24,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1166,NC__,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1166,NC24,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1166,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1166,SM24,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1166,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,11.2,0.0,1,NULL,NULL,NULL,0
1167,ANY24,NULL,NULL,NULL,NULL,1.0009000000000001,0.0,64.0,0.015639062500000002,1,NULL,NULL,NULL,0
1167,BRN_,NULL,NULL,NULL,NULL,4.9890086021505375,0.0,64.0,0.07795325940860215,1,NULL,NULL,NULL,0
1167,EDEM,NULL,NULL,NULL,NULL,4.9890086021505375,0.0,64.0,0.07795325940860215,1,NULL,NULL,NULL,0
1167,MO24,NULL,NULL,NULL,NULL,0.010900000000000002,0.0,64.0,0.00017031250000000003,1,NULL,NULL,NULL,0
1167,MORT,NULL,NULL,NULL,NULL,1.2098,0.0,64.0,0.018903125,1,NULL,NULL,NULL,0
1167,MUSC,NULL,NULL,NULL,NULL,3.96697311827957,0.0,64.0,0.06198395497311828,1,NULL,NULL,NULL,0
1167,NC__,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1167,NC24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1167,SM24,NULL,NULL,NULL,NULL,0.0,0.0,64.0,0.0,1,NULL,NULL,NULL,0
1167,TOT_MORT,NULL,NULL,NULL,NULL,1.2098,0.0,64.0,0.018903125,1,NULL,NULL,NULL,0
1171,ANY24,NULL,NULL,NULL,NULL,1.146875,0.0,50.0,0.022937500000000003,1,NULL,NULL,NULL,0
1171,DP24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,MO24,NULL,NULL,NULL,NULL,1.146875,0.0,50.0,0.022937500000000003,1,NULL,NULL,NULL,0
1171,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,NC__,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,NC24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,SM24,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1171,TCHR,NULL,NULL,NULL,NULL,0.0,0.0,50.0,0.0,1,NULL,NULL,NULL,0
1172,ANY24,NULL,NULL,NULL,NULL,1.5710000000000002,0.0,100.0,0.015710000000000002,1,NULL,NULL,NULL,0
1172,AXIS,NULL,NULL,NULL,NULL,1.2302857142857142,0.0,100.0,0.012302857142857141,1,NULL,NULL,NULL,0
1172,MO24,NULL,NULL,NULL,NULL,0.825,0.0,100.0,0.00825,1,NULL,NULL,NULL,0
1172,MORT,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1172,NC__,NULL,NULL,NULL,NULL,0.19799999999999998,0.0,100.0,0.00198,1,NULL,NULL,NULL,0
1172,NC24,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1172,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1172,SM24,NULL,NULL,NULL,NULL,0.0,0.0,100.0,0.0,1,NULL,NULL,NULL,0
1172,TOT_MORT,NULL,NULL,NULL,NULL,0.825,0.0,100.0,0.00825,1,NULL,NULL,NULL,0
1174,ANY24,NULL,NULL,NULL,NULL,4.566430950088268,0.0,67.0,0.06815568582221296,1,NULL,NULL,NULL,0
1174,ANY120,NULL,NULL,NULL,NULL,7.448019897154014,0.0,67.0,0.11116447607692558,1,NULL,NULL,NULL,0
1174,AXIS,NULL,NULL,NULL,NULL,0.671777958495226,0.0,67.0,0.010026536693958598,1,NULL,NULL,NULL,0
1174,ALL_BUT_MORT,NULL,NULL,NULL,NULL,2.1591066862200226,0.0,67.0,0.03222547292865705,1,NULL,NULL,NULL,0
1174,CRAN,NULL,NULL,NULL,NULL,0.5544697448872022,0.0,67.0,0.008275667834137346,1,NULL,NULL,NULL,0
1174,DP24,NULL,NULL,NULL,NULL,0.07758620689655173,0.0,67.0,0.0011580030880082347,1,NULL,NULL,NULL,0
1174,LTRK,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,MO24,NULL,NULL,NULL,NULL,4.496118450088268,0.0,67.0,0.06710624552370549,1,NULL,NULL,NULL,0
1174,MORT,NULL,NULL,NULL,NULL,1.0535846896229757,0.0,67.0,0.015725144621238443,1,NULL,NULL,NULL,0
1174,MUSC,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,NC__,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1174,TCHR,NULL,NULL,NULL,NULL,0.7368523949169111,0.0,67.0,0.010997796939058375,1,NULL,NULL,NULL,0
1174,TOT_MORT,NULL,NULL,NULL,NULL,5.517799109292248,0.0,67.0,0.08235521058645147,1,NULL,NULL,NULL,0
1175,AXIS,NULL,NULL,NULL,NULL,0.44674688057040995,0.0,67.0,0.006667863889110596,1,NULL,NULL,NULL,0
1175,DP24,NULL,NULL,NULL,NULL,0.5814516129032258,0.0,67.0,0.008678382282137699,1,NULL,NULL,NULL,0
1175,MUSC,NULL,NULL,NULL,NULL,0.34545454545454546,0.0,67.0,0.005156037991858887,1,NULL,NULL,NULL,0
1175,NC__,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1175,NC24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1175,SKIN,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1175,SM24,NULL,NULL,NULL,NULL,0.0,0.0,67.0,0.0,1,NULL,NULL,NULL,0
1175,TCHR,NULL,NULL,NULL,NULL,0.48225108225108226,0.0,67.0,0.007197777347031078,1,NULL,NULL,NULL,0
1176,ANY24,NULL,NULL,NULL,NULL,1.765625,0.0,50.0,0.0353125,1,NULL,NULL,NULL,0
1176,CRAN,NULL,NULL,NULL,NULL,0.6869612068965517,0.0,50.0,0.013739224137931034,1,NULL,NULL,NULL,0
1176,DP24,NULL,NULL,NULL,NULL,0.7656451612903226,0.0,50.0,0.015312903225806451,1,NULL,NULL,NULL,0
1176,LTRK,NULL,NULL,NULL,NULL,0.08333333333333333,0.0,50.0,0.0016666666666666666,1,NULL,NULL,NULL,0
