Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag,BMD10_call
1618,CRAN,,,,,0.018666666666666668,0.0,5.0,0.0037333333333333337,1,,,,0
1618,DP24,,,,,0.06635483870967743,0.0,5.0,0.013270967741935485,1,,,,0
1618,EDEM,,,,,0.018666666666666668,0.0,5.0,0.0037333333333333337,1,,,,0
1618,LTRK,,,,,0.08675862068965517,0.0,5.0,0.017351724137931034,1,,,,0
1618,MO24,,,,,0.234375,0.0,5.0,0.046875,1,,,,0
1618,MORT,,,,,0.09870967741935484,0.0,5.0,0.01974193548387097,1,,,,0
1618,MUSC,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,NC__,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,NC24,,,,,0.0,0.0,5.0,0.0,1,,,,0
1618,SKIN,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,SM24,,,,,0.0,0.0,5.0,0.0,1,,,,0
1618,TCHR,,,,,0.017,0.0,5.0,0.0034,1,,,,0
1618,TOT_MORT,,,,,0.33,0.0,5.0,0.066,1,,,,0
2098,ANY24,,,,,9.9091,0.0,64.0,0.1548296875,1,,,,0
2098,ANY120,,,,,11.9994,0.0,64.0,0.187490625,1,,,,0
2098,AXIS,,,,,1.1327470899470902,0.0,64.0,0.01769917328042328,1,,,,0
2098,ALL_BUT_MORT,,,,,2.3147017304534545,0.0,64.0,0.036167214538335234,1,,,,0
2098,BRN_,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,CRAN,,,,,0.001185185185185185,0.0,64.0,1.8518518518518515e-05,1,,,,0
2098,DP24,,,,,1.104831527093596,0.0,64.0,0.017262992610837437,1,,,,0
2098,EDEM,,,,,0.12316467236467238,0.0,64.0,0.001924448005698006,1,,,,0
2098,LTRK,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,MO24,,,,,8.908199999999997,0.0,64.0,0.13919062499999998,1,,,,0
2098,MORT,,,,,10.9093,0.0,64.0,0.1704578125,1,,,,0
2098,MUSC,,,,,0.001185185185185185,0.0,64.0,1.8518518518518515e-05,1,,,,0
2098,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2098,TCHR,,,,,0.0013185185185185186,0.0,64.0,2.060185185185185e-05,1,,,,0
2098,TOT_MORT,,,,,10.9093,0.0,64.0,0.1704578125,1,,,,0
2137,ANY24,,,,,3.7134,0.0,64.0,0.058021875,1,,,,0
2137,ANY120,,,,,4.6145,0.0,64.0,0.0721015625,1,,,,0
2137,AXIS,,,,,1.0286857142857142,0.0,64.0,0.016073214285714284,1,,,,0
2137,ALL_BUT_MORT,,,,,2.0865783251231527,0.0,64.0,0.03260278633004926,1,,,,0
2137,BRN_,,,,,1.0286857142857142,0.0,64.0,0.016073214285714284,1,,,,0
2137,CRAN,,,,,1.029828571428571,0.0,64.0,0.016091071428571427,1,,,,0
2137,DP24,,,,,1.0922177339901478,0.0,64.0,0.01706590209359606,1,,,,0
2137,EDEM,,,,,1.029942857142857,0.0,64.0,0.01609285714285714,1,,,,0
2137,LTRK,,,,,0.00011428571428571428,0.0,64.0,1.7857142857142857e-06,1,,,,0
2137,MO24,,,,,2.7143,0.0,64.0,0.0424109375,1,,,,0
2137,MORT,,,,,3.6143,0.0,64.0,0.0564734375,1,,,,0
2137,MUSC,,,,,1.0286857142857142,0.0,64.0,0.016073214285714284,1,,,,0
2137,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
2137,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2137,SKIN,,,,,0.0,0.0,64.0,0.0,1,,,,0
2137,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2137,TCHR,,,,,0.00011428571428571428,0.0,64.0,1.7857142857142857e-06,1,,,,0
2137,TOT_MORT,,,,,3.6143,0.0,64.0,0.0564734375,1,,,,0
2324,ANY24,,,,,0.0415625,0.0,5.0,0.0083125,1,,,,0
2324,ANY120,,,,,0.3140625,0.0,5.0,0.06281250000000001,1,,,,0
2324,AXIS,,,,,0.16884744623655915,0.0,5.0,0.03376948924731183,1,,,,0
