"Project","cas_number","Conc","Link","nGenes"
"HEPG2","57-63-6","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression",88
"HEPG2","57-63-6","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression",46
"HEPG2","57-63-6","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression",88
"HEPG2","57-63-6","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression",1485
"HEPG2","57-63-6","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-63-6&stat=gene_expression",63
"HEPG2","57-97-6","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",69
"HEPG2","57-97-6","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",102
"HEPG2","57-97-6","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",114
"HEPG2","57-97-6","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",243
"HEPG2","57-97-6","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",656
"HEPG2","57-97-6","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=57-97-6&stat=gene_expression",67
"HEPG2","58-08-2","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",43
"HEPG2","58-08-2","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",58
"HEPG2","58-08-2","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",41
"HEPG2","58-08-2","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",59
"HEPG2","58-08-2","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",117
"HEPG2","58-08-2","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-08-2&stat=gene_expression",47
"HEPG2","58-14-0","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",1202
"HEPG2","58-14-0","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",310
"HEPG2","58-14-0","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",186
"HEPG2","58-14-0","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",341
"HEPG2","58-14-0","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",374
"HEPG2","58-14-0","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-14-0&stat=gene_expression",279
"HEPG2","58-55-9","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",61
"HEPG2","58-55-9","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",117
"HEPG2","58-55-9","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",42
"HEPG2","58-55-9","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",108
"HEPG2","58-55-9","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",39
"HEPG2","58-55-9","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-55-9&stat=gene_expression",1314
"HEPG2","58-93-5","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",67
"HEPG2","58-93-5","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",50
"HEPG2","58-93-5","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",52
"HEPG2","58-93-5","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",67
"HEPG2","58-93-5","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",43
"HEPG2","58-93-5","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=58-93-5&stat=gene_expression",66
"HEPG2","59-05-2","0.625uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",588
"HEPG2","59-05-2","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",625
"HEPG2","59-05-2","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",659
"HEPG2","59-05-2","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",585
"HEPG2","59-05-2","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",573
"HEPG2","59-05-2","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=59-05-2&stat=gene_expression",794
"HEPG2","60-35-5","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",234
"HEPG2","60-35-5","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",34
"HEPG2","60-35-5","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",78
"HEPG2","60-35-5","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",120
"HEPG2","60-35-5","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",45
"HEPG2","60-35-5","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-35-5&stat=gene_expression",40
"HEPG2","60-51-5","0.625uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",53
"HEPG2","60-51-5","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",159
"HEPG2","60-51-5","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",42
"HEPG2","60-51-5","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",78
"HEPG2","60-51-5","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",116
"HEPG2","60-51-5","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=60-51-5&stat=gene_expression",58
"HEPG2","606-20-2","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",121
"HEPG2","606-20-2","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",213
"HEPG2","606-20-2","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",83
"HEPG2","606-20-2","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",107
"HEPG2","606-20-2","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",168
"HEPG2","606-20-2","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=606-20-2&stat=gene_expression",183
"HEPG2","607-57-8","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",61
"HEPG2","607-57-8","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",42
"HEPG2","607-57-8","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",41
"HEPG2","607-57-8","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",76
"HEPG2","607-57-8","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",72
"HEPG2","607-57-8","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=607-57-8&stat=gene_expression",53
"HEPG2","62-75-9","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",66
"HEPG2","62-75-9","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",130
"HEPG2","62-75-9","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",67
"HEPG2","62-75-9","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",47
"HEPG2","62-75-9","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",55
"HEPG2","62-75-9","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=62-75-9&stat=gene_expression",1118
"HEPG2","621-64-7","0.625uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",82
"HEPG2","621-64-7","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",102
"HEPG2","621-64-7","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",134
"HEPG2","621-64-7","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",90
"HEPG2","621-64-7","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",99
"HEPG2","621-64-7","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=621-64-7&stat=gene_expression",176
"HEPG2","637-07-0","0.625uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",112
"HEPG2","637-07-0","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",38
"HEPG2","637-07-0","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",55
"HEPG2","637-07-0","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",140
"HEPG2","637-07-0","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",67
"HEPG2","637-07-0","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=637-07-0&stat=gene_expression",40
"HEPG2","68-12-2","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",63
"HEPG2","68-12-2","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",70
"HEPG2","68-12-2","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",78
"HEPG2","68-12-2","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",56
"HEPG2","68-12-2","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",56
"HEPG2","68-12-2","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=68-12-2&stat=gene_expression",67
"HEPG2","69-65-8","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",36
"HEPG2","69-65-8","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",53
"HEPG2","69-65-8","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",27
"HEPG2","69-65-8","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",58
"HEPG2","69-65-8","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",49
"HEPG2","69-65-8","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=69-65-8&stat=gene_expression",58
"HEPG2","70-30-4","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",66
"HEPG2","70-30-4","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",1225
"HEPG2","70-30-4","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",412
"HEPG2","70-30-4","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",1359
"HEPG2","70-30-4","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",1271
"HEPG2","70-30-4","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=70-30-4&stat=gene_expression",979
"HEPG2","72-20-8","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",61
"HEPG2","72-20-8","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",47
"HEPG2","72-20-8","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",127
"HEPG2","72-20-8","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",41
"HEPG2","72-20-8","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",41
"HEPG2","72-20-8","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-20-8&stat=gene_expression",42
"HEPG2","72-43-5","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",85
"HEPG2","72-43-5","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",47
"HEPG2","72-43-5","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",153
"HEPG2","72-43-5","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",64
"HEPG2","72-43-5","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",130
"HEPG2","72-43-5","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=72-43-5&stat=gene_expression",92
"HEPG2","73-22-3","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",441
"HEPG2","73-22-3","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",65
"HEPG2","73-22-3","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",60
"HEPG2","73-22-3","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",36
"HEPG2","73-22-3","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",71
"HEPG2","73-22-3","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=73-22-3&stat=gene_expression",51
"HEPG2","7632-00-0","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",76
"HEPG2","7632-00-0","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",37
"HEPG2","7632-00-0","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",32
"HEPG2","7632-00-0","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",33
"HEPG2","7632-00-0","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",39
"HEPG2","7632-00-0","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=7632-00-0&stat=gene_expression",55
"HEPG2","77-47-4","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=77-47-4&stat=gene_expression",65
"HEPG2","77-47-4","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=77-47-4&stat=gene_expression",1563
"HEPG2","77-47-4","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=77-47-4&stat=gene_expression",1600
"HEPG2","77-47-4","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=77-47-4&stat=gene_expression",1488
"HEPG2","77-47-4","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=77-47-4&stat=gene_expression",233
"HEPG2","79-43-6","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",109
"HEPG2","79-43-6","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",450
"HEPG2","79-43-6","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",50
"HEPG2","79-43-6","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",94
"HEPG2","79-43-6","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",83
"HEPG2","79-43-6","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-43-6&stat=gene_expression",57
"HEPG2","79-94-7","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",40
"HEPG2","79-94-7","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",146
"HEPG2","79-94-7","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",54
"HEPG2","79-94-7","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",87
"HEPG2","79-94-7","40uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",110
"HEPG2","79-94-7","5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=79-94-7&stat=gene_expression",45
"HEPG2","80-05-7","1.25uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=80-05-7&stat=gene_expression",1006
"HEPG2","80-05-7","10uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=80-05-7&stat=gene_expression",37
"HEPG2","80-05-7","2.5uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=80-05-7&stat=gene_expression",38
"HEPG2","80-05-7","20uM","https://montilab.bu.edu/Xposome/?page=HEPG2&tab=chemical_explorer&chemical_id=80-05-7&stat=gene_expression",45
