chem_lims_num,date_deployed,date_sampled,latitude,longitude,primary_loc,psds_per_ml,sample_matrix,sample_name,sample_parent,secondary_loc,technology,zaap_cid,extract_exp,zf_lims_id,measurement_value,unit,cas_number
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,100,pg/uL,243-17-4
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,140,pg/uL,28804-88-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,1300,pg/uL,483-65-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,40,pg/uL,50-32-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,0,pg/uL,53-70-3
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,0,pg/uL,5385-22-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,230,pg/uL,56-55-3
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,0,pg/uL,569-41-5
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,0,pg/uL,57-97-6
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,39,pg/uL,571-58-4
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,43,pg/uL,571-61-9
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,42,pg/uL,573-98-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,200,pg/uL,575-43-9
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,0,pg/uL,613-06-9
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,77,pg/uL,613-12-7
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,110,pg/uL,779-02-2
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,190,pg/uL,83-32-9
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,900,pg/uL,85-01-8
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,160,pg/uL,86-73-7
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,87,pg/uL,90-12-0
A130502,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.57781,-122.75232,St. John's Bridge,5,PSD-Water,PH13_RM 6.5W_10/17/13,None,RM 6.5W,LFT - Unfortified,794,99,P14182,97,pg/uL,91-57-6
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,71,pg/uL,120-12-7
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,630,pg/uL,129-00-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,9.7,pg/uL,132-65-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,52,pg/uL,1576-67-6
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,1705-85-7
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,189-55-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,189-64-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,191-07-1
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,6.6,pg/uL,191-24-2
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,191-26-4
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,191-30-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,19,pg/uL,192-97-2
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,193-09-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,193-39-5
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,13,pg/uL,205-82-3
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,205-83-4
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,24,pg/uL,205-99-2
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,780,pg/uL,206-44-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,7.4,pg/uL,207-08-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,207-18-1
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,8.2,pg/uL,208-96-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,55,pg/uL,217-59-4
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,95,pg/uL,218-01-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,32,pg/uL,243-17-4
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,57,pg/uL,28804-88-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,1000,pg/uL,483-65-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,11,pg/uL,50-32-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,53-70-3
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,5385-22-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,58,pg/uL,56-55-3
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,569-41-5
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,57-97-6
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,17,pg/uL,571-58-4
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,15,pg/uL,571-61-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,14,pg/uL,573-98-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,89,pg/uL,575-43-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,0,pg/uL,613-06-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,30,pg/uL,613-12-7
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,120,pg/uL,779-02-2
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,29,pg/uL,83-32-9
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,340,pg/uL,85-01-8
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,57,pg/uL,86-73-7
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,39,pg/uL,90-12-0
A130527,2013-10-17 00:00:00+00:00,2013-11-07 12:00:00+00:00,45.536533,-122.67715,RM 11E,5,PSD-Water,PH13_RM11E_10/17/13,None,RM11E,LFT - Unfortified,796,101,P61398,46,pg/uL,91-57-6
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,130,pg/uL,120-12-7
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,1600,pg/uL,129-00-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,20,pg/uL,132-65-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,77,pg/uL,1576-67-6
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,1705-85-7
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,189-55-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,189-64-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,191-07-1
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,11,pg/uL,191-24-2
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,191-26-4
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,191-30-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,35,pg/uL,192-97-2
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,193-09-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,193-39-5
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,19,pg/uL,205-82-3
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,205-83-4
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,45,pg/uL,205-99-2
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,1700,pg/uL,206-44-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,14,pg/uL,207-08-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,207-18-1
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,18,pg/uL,208-96-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,110,pg/uL,217-59-4
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,200,pg/uL,218-01-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,72,pg/uL,243-17-4
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,85,pg/uL,28804-88-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,1400,pg/uL,483-65-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,21,pg/uL,50-32-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,53-70-3
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,5385-22-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,150,pg/uL,56-55-3
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,569-41-5
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,57-97-6
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,18,pg/uL,571-58-4
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,20,pg/uL,571-61-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,19,pg/uL,573-98-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,120,pg/uL,575-43-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,0,pg/uL,613-06-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,50,pg/uL,613-12-7
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,100,pg/uL,779-02-2
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,85,pg/uL,83-32-9
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,450,pg/uL,85-01-8
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,84,pg/uL,86-73-7
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,65,pg/uL,90-12-0
A130512,2013-09-30 00:00:00+00:00,2013-10-17 00:00:00+00:00,45.6419,-122.7796667,RM 1 NW,5,PSD-Water,PH13_RM1NW_10/17/13,None,RM1NW,LFT - Unfortified,795,100,P26408,75,pg/uL,91-57-6
A140385,None,2014-09-17 00:00:00+00:00,None,None,St. John's Bridge,5,PSD-Water,PH14_RM 11E_09/17/14,None,RM 11E,LFT - Unfortified,799,104,P69352,0,pg/uL,111189-32-3
A140385,None,2014-09-17 00:00:00+00:00,None,None,St. John's Bridge,5,PSD-Water,PH14_RM 11E_09/17/14,None,RM 11E,LFT - Unfortified,799,104,P69352,125,pg/uL,120-12-7
A140385,None,2014-09-17 00:00:00+00:00,None,None,St. John's Bridge,5,PSD-Water,PH14_RM 11E_09/17/14,None,RM 11E,LFT - Unfortified,799,104,P69352,1760,pg/uL,129-00-0
A140385,None,2014-09-17 00:00:00+00:00,None,None,St. John's Bridge,5,PSD-Water,PH14_RM 11E_09/17/14,None,RM 11E,LFT - Unfortified,799,104,P69352,16.1,pg/uL,132-65-0
A140385,None,2014-09-17 00:00:00+00:00,None,None,St. John's Bridge,5,PSD-Water,PH14_RM 11E_09/17/14,None,RM 11E,LFT - Unfortified,799,104,P69352,140,pg/uL,1576-67-6
