Chemical_ID,End_Point,Model,BMD10,BMD50,AUC_Norm,BMD10_Flag,BMD50_Flag
1211,LTKR,log_logistic,28.182,36.137,0.116715848,0,1
1211,MUSC,NULL,NULL,NULL,0,NULL,NULL
1211,SKIN,NULL,NULL,NULL,0,NULL,NULL
1211,TCHR,logistic,34.016,34.743,0.022770398,1,1
1221,ANY24,logistic,71.183,130.633,0.046641791,1,1
1221,ANY120,NULL,NULL,NULL,0.121372305,NULL,NULL
1221,TOT_MORT,NULL,NULL,NULL,0.074834163,NULL,NULL
1221,ANY_MORT,NULL,NULL,NULL,0.046538143,NULL,NULL
1221,BRN_,NULL,NULL,NULL,0.023965124,NULL,NULL
1221,CRAN,NULL,NULL,NULL,0.032848265,NULL,NULL
1221,EDEM,NULL,NULL,NULL,0.040228504,NULL,NULL
1221,LTKR,NULL,NULL,NULL,0.023450456,NULL,NULL
1221,MUSC,NULL,NULL,NULL,0,NULL,NULL
1221,SKIN,NULL,NULL,NULL,0,NULL,NULL
1221,TCHR,NULL,NULL,NULL,0.005830224,NULL,NULL
1268,ANY24,NULL,NULL,NULL,0.219667188,NULL,NULL
1268,ANY120,NULL,NULL,NULL,0.314679687,NULL,NULL
1268,TOT_MORT,NULL,NULL,NULL,0.29749375,NULL,NULL
1268,ANY_MORT,NULL,NULL,NULL,0.0326875,NULL,NULL
1268,BRN_,NULL,NULL,NULL,0.020060714,NULL,NULL
1268,CRAN,NULL,NULL,NULL,0.020060714,NULL,NULL
1268,EDEM,NULL,NULL,NULL,0.022535714,NULL,NULL
1268,LTKR,NULL,NULL,NULL,0.000260714,NULL,NULL
1268,MUSC,NULL,NULL,NULL,0.000260714,NULL,NULL
1268,SKIN,NULL,NULL,NULL,0.000260714,NULL,NULL
1268,TCHR,NULL,NULL,NULL,0.000235714,NULL,NULL
1271,ANY24,log_probit,24.549,38.188,0.437875,0,0
1271,ANY120,logistic,3.272,9.085,0.653845313,0,0
1271,TOT_MORT,logistic,15.334,39.467,0.376778125,0,0
1271,ANY_MORT,probit,9.73,35.997,0.516129688,0,0
1271,BRN_,NULL,NULL,NULL,0.049702381,NULL,NULL
1271,CRAN,NULL,NULL,NULL,0.250834249,NULL,NULL
1271,EDEM,NULL,NULL,NULL,0.05143956,NULL,NULL
1271,LTKR,NULL,NULL,NULL,0.016517857,NULL,NULL
1271,MUSC,NULL,NULL,NULL,0.033017857,NULL,NULL
1271,SKIN,NULL,NULL,NULL,1.79E-05,NULL,NULL
1271,TCHR,NULL,NULL,NULL,0.016535714,NULL,NULL
1273,ANY24,NULL,NULL,NULL,0.189520313,NULL,NULL
1273,ANY120,NULL,NULL,NULL,0.425096875,NULL,NULL
1273,TOT_MORT,NULL,NULL,NULL,0.22821875,NULL,NULL
1273,ANY_MORT,probit,26.744,92.136,0.23565625,0,1
1273,BRN_,NULL,NULL,NULL,0,NULL,NULL
1273,CRAN,NULL,NULL,NULL,0,NULL,NULL
1273,EDEM,NULL,NULL,NULL,2.94E-05,NULL,NULL
1273,LTKR,NULL,NULL,NULL,0,NULL,NULL
1273,MUSC,NULL,NULL,NULL,2.94E-05,NULL,NULL
1273,SKIN,NULL,NULL,NULL,0,NULL,NULL
1273,TCHR,logistic,6.504,6.768,0.025,1,1
1307,ANY24,NULL,NULL,NULL,0.024046434,NULL,NULL
1307,ANY120,NULL,NULL,NULL,0.079279199,NULL,NULL
1307,TOT_MORT,NULL,NULL,NULL,0.058354063,NULL,NULL
1307,ANY_MORT,NULL,NULL,NULL,0.020925136,NULL,NULL
1307,BRN_,NULL,NULL,NULL,0.01738342,NULL,NULL
1307,CRAN,NULL,NULL,NULL,0.017157278,NULL,NULL
1307,EDEM,NULL,NULL,NULL,0.017609562,NULL,NULL
1307,LTKR,NULL,NULL,NULL,0.013165082,NULL,NULL
1307,MUSC,logistic,68.284,69.839,0.007036247,1,1
1307,SKIN,NULL,NULL,NULL,0,NULL,NULL
1307,TCHR,NULL,NULL,NULL,0.000791497,NULL,NULL
1310,ANY24,NULL,NULL,NULL,0.047034375,NULL,NULL
1310,ANY120,NULL,NULL,NULL,0.1701625,NULL,NULL
1310,TOT_MORT,NULL,NULL,NULL,0.154553125,NULL,NULL
1310,ANY_MORT,NULL,NULL,NULL,0.015614063,NULL,NULL
1310,BRN_,NULL,NULL,NULL,0.001767857,NULL,NULL
1310,CRAN,NULL,NULL,NULL,0.001767857,NULL,NULL
1310,EDEM,logistic,108.813,169.444,0.018434524,1,1
1310,LTKR,NULL,NULL,NULL,0.001767857,NULL,NULL
1310,MUSC,NULL,NULL,NULL,0,NULL,NULL
1310,SKIN,NULL,NULL,NULL,0,NULL,NULL
1310,TCHR,NULL,NULL,NULL,0,NULL,NULL
1316,ANY24,probit,17.383,48.084,0.26275,0,0
1316,ANY120,log_logistic,8.001,17.925,0.5818125,0,0
1316,TOT_MORT,log_probit,14.789,1770.473,0.155125,0,1
1316,ANY_MORT,log_probit,15.327,28.968,0.4433125,0,0
1316,BRN_,logistic,59.416,79.708,0.019703704,1,1
1316,CRAN,logistic,41.516,70.715,0.07102509,0,1
1316,EDEM,log_logistic,14.01,24.889,0.499156511,0,0
1316,LTKR,NULL,NULL,NULL,0,NULL,NULL
1316,MUSC,NULL,NULL,NULL,0,NULL,NULL
1316,SKIN,NULL,NULL,NULL,0,NULL,NULL
1316,TCHR,logistic,59.416,79.708,0.019703704,1,1
1327,ANY24,NULL,NULL,NULL,0.121879688,NULL,NULL
1327,ANY120,NULL,NULL,NULL,0.180959375,NULL,NULL
1327,TOT_MORT,NULL,NULL,NULL,0.151428125,NULL,NULL
1327,ANY_MORT,NULL,NULL,NULL,0.057967188,NULL,NULL
1327,BRN_,NULL,NULL,NULL,0,NULL,NULL
1327,CRAN,NULL,NULL,NULL,0,NULL,NULL
1327,EDEM,NULL,NULL,NULL,0.017678571,NULL,NULL
1327,LTKR,logistic,65.688,68.347,0.017307692,1,1
1327,MUSC,NULL,NULL,NULL,0,NULL,NULL
1327,SKIN,NULL,NULL,NULL,0,NULL,NULL
1327,TCHR,NULL,NULL,NULL,0,NULL,NULL
1354,ANY24,NULL,NULL,NULL,0.049052734,NULL,NULL
1354,ANY120,NULL,NULL,NULL,0.108457031,NULL,NULL
1354,TOT_MORT,NULL,NULL,NULL,0.073164063,NULL,NULL
1354,ANY_MORT,NULL,NULL,NULL,0.0540625,NULL,NULL
1354,BRN_,NULL,NULL,NULL,0.023648172,NULL,NULL
1354,CRAN,NULL,NULL,NULL,0.028544006,NULL,NULL
1354,EDEM,NULL,NULL,NULL,0.037403304,NULL,NULL
1354,LTKR,NULL,NULL,NULL,0.0046875,NULL,NULL
1354,MUSC,NULL,NULL,NULL,0,NULL,NULL
1354,SKIN,NULL,NULL,NULL,0,NULL,NULL
1354,TCHR,NULL,NULL,NULL,0,NULL,NULL
1363,ANY24,logistic,20.063,46.027,0.306634375,0,0
1363,ANY120,logistic,7.999,21.034,0.514275,0,0
1363,TOT_MORT,logistic,21.858,53.213,0.267710937,0,0
1363,ANY_MORT,probit,18.835,57.869,0.332345313,0,0
1363,BRN_,logistic,27.625,51.113,0.269833127,0,0
1363,CRAN,logistic,14.736,31.699,0.430935868,0,0
1363,EDEM,logistic,36.57,70.89,0.157334739,0,1
1363,LTKR,log_logistic,19.133,123.042,0.157125,0,1
1363,MUSC,logistic,99.675,177.564,0.044831514,1,1
1363,SKIN,NULL,NULL,NULL,0,NULL,NULL
1363,TCHR,NULL,NULL,NULL,0,NULL,NULL
1370,ANY24,NULL,NULL,NULL,0.0415,NULL,NULL
1370,ANY120,NULL,NULL,NULL,0.1040625,NULL,NULL
1370,TOT_MORT,NULL,NULL,NULL,0.05425,NULL,NULL
1370,ANY_MORT,NULL,NULL,NULL,0.0498125,NULL,NULL
1370,BRN_,NULL,NULL,NULL,0.039982647,NULL,NULL
1370,CRAN,NULL,NULL,NULL,0.039649314,NULL,NULL
1370,EDEM,NULL,NULL,NULL,0.026715981,NULL,NULL
1370,LTKR,NULL,NULL,NULL,0.016451613,NULL,NULL
1370,MUSC,NULL,NULL,NULL,0.016451613,NULL,NULL
1370,SKIN,NULL,NULL,NULL,0,NULL,NULL
1370,TCHR,NULL,NULL,NULL,0,NULL,NULL
1371,ANY24,log_logistic,58.646,79.258,0.10359218,0,1
1371,ANY120,log_probit,54.261,71.85,0.167381231,0,1
1371,TOT_MORT,log_probit,63.823,68.565,0.10120659,0,1
1371,ANY_MORT,NULL,NULL,NULL,0.066174641,NULL,NULL
1371,BRN_,NULL,NULL,NULL,0.02729428,NULL,NULL
1371,CRAN,NULL,NULL,NULL,0.021417414,NULL,NULL
1371,EDEM,log_logistic,332.48,17857.92,0.0269375,1,1
1371,LTKR,logistic,84.678,125.661,0.017452929,1,1
1371,MUSC,NULL,NULL,NULL,0,NULL,NULL
1371,SKIN,NULL,NULL,NULL,0,NULL,NULL
1371,TCHR,NULL,NULL,NULL,0,NULL,NULL
1383,ANY24,logistic,11.783,28.423,0.442698438,0,0
1383,ANY120,logistic,8.082,21.842,0.5225375,0,0
1383,TOT_MORT,probit,22.829,89.34,0.29395,0,1
1383,ANY_MORT,logistic,22.244,44.782,0.3129625,0,0
1383,BRN_,logistic,62.041,64.58,0.125,0,1
1383,CRAN,logistic,40.345,62.371,0.175018519,0,0
1383,EDEM,logistic,60.524,63.07,0.225,0,0
1383,LTKR,logistic,27.42,51.291,0.269632462,0,0
1383,MUSC,logistic,62.041,64.58,0.125,0,1
1383,SKIN,NULL,NULL,NULL,0,NULL,NULL
1383,TCHR,logistic,63.811,66.399,0.05,0,1
1391,ANY24,NULL,NULL,NULL,0.050485938,NULL,NULL
1391,ANY120,log_logistic,1.072,4.362,0.814546875,0,0
1391,TOT_MORT,NULL,NULL,NULL,0.15034375,NULL,NULL
1391,ANY_MORT,log_logistic,0.442,7.438,0.664357813,0,0
1391,BRN_,logistic,45.915,70.902,0.121155769,0,1
1391,CRAN,log_probit,0.798,27.599,0.508247802,0,0
1391,EDEM,log_logistic,4.574,28.603,0.419099176,0,0
1391,LTKR,log_logistic,25.303,16468.928,0.12447967,0,1
1391,MUSC,logistic,42.126,64.981,0.155771154,0,1
1391,SKIN,NULL,NULL,NULL,0,NULL,NULL
1391,TCHR,weibull,6.438,42.497,0.348918407,0,0
1449,ANY24,NULL,NULL,NULL,0.0191875,NULL,NULL
1449,ANY120,NULL,NULL,NULL,0.0358125,NULL,NULL
1449,TOT_MORT,NULL,NULL,NULL,0.031,NULL,NULL
1449,ANY_MORT,NULL,NULL,NULL,0.0048125,NULL,NULL
1449,BRN_,logistic,5.052,5.124,0.0048,1,1
1449,CRAN,NULL,NULL,NULL,0,NULL,NULL
1449,EDEM,NULL,NULL,NULL,0,NULL,NULL
1449,LTKR,NULL,NULL,NULL,0,NULL,NULL
1449,MUSC,NULL,NULL,NULL,0,NULL,NULL
1449,SKIN,NULL,NULL,NULL,0,NULL,NULL
1449,TCHR,NULL,NULL,NULL,0,NULL,NULL
1450,ANY24,NULL,NULL,NULL,0.179854688,NULL,NULL
1450,ANY120,NULL,NULL,NULL,0.230426563,NULL,NULL
1450,TOT_MORT,NULL,NULL,NULL,0.2114,NULL,NULL
1450,ANY_MORT,NULL,NULL,NULL,0.061215625,NULL,NULL
1450,BRN_,NULL,NULL,NULL,0.003844228,NULL,NULL
1450,CRAN,NULL,NULL,NULL,0.003844228,NULL,NULL
1450,EDEM,NULL,NULL,NULL,0.004059445,NULL,NULL
1450,LTKR,NULL,NULL,NULL,0.022667472,NULL,NULL
1450,MUSC,NULL,NULL,NULL,0.003413793,NULL,NULL
1450,SKIN,NULL,NULL,NULL,0.003844228,NULL,NULL
1450,TCHR,NULL,NULL,NULL,0.001922114,NULL,NULL
1454,ANY24,NULL,NULL,NULL,0.229114063,NULL,NULL
1454,ANY120,NULL,NULL,NULL,0.27306875,NULL,NULL
1454,TOT_MORT,NULL,NULL,NULL,0.227909375,NULL,NULL
1454,ANY_MORT,NULL,NULL,NULL,0.059221875,NULL,NULL
1454,BRN_,NULL,NULL,NULL,0.038627083,NULL,NULL
1454,CRAN,NULL,NULL,NULL,0.056650906,NULL,NULL
1454,EDEM,NULL,NULL,NULL,0.038627083,NULL,NULL
1454,LTKR,NULL,NULL,NULL,0.001706897,NULL,NULL
1454,MUSC,NULL,NULL,NULL,0.038627083,NULL,NULL
1454,SKIN,NULL,NULL,NULL,0,NULL,NULL
1454,TCHR,NULL,NULL,NULL,0,NULL,NULL
1455,ANY24,NULL,NULL,NULL,0.259112399,NULL,NULL
1455,ANY120,NULL,NULL,NULL,0.297760938,NULL,NULL
1455,TOT_MORT,NULL,NULL,NULL,0.244003024,NULL,NULL
1455,ANY_MORT,NULL,NULL,NULL,0.079978125,NULL,NULL
1455,BRN_,NULL,NULL,NULL,0.029620813,NULL,NULL
1455,CRAN,NULL,NULL,NULL,0.029620813,NULL,NULL
1455,EDEM,NULL,NULL,NULL,0.029620813,NULL,NULL
1455,LTKR,NULL,NULL,NULL,0.029267241,NULL,NULL
1455,MUSC,NULL,NULL,NULL,0.023590456,NULL,NULL
1455,SKIN,NULL,NULL,NULL,0.029090456,NULL,NULL
1455,TCHR,NULL,NULL,NULL,0.025422003,NULL,NULL
1532,ANY24,NULL,NULL,NULL,NULL,NULL,NULL
1532,ANY120,NULL,NULL,NULL,NULL,NULL,NULL
1532,TOT_MORT,NULL,NULL,NULL,NULL,NULL,NULL
1532,ANY_MORT,NULL,NULL,NULL,0.045001563,NULL,NULL
1532,BRN_,NULL,NULL,NULL,NULL,NULL,NULL
1532,CRAN,NULL,NULL,NULL,NULL,NULL,NULL
1532,EDEM,NULL,NULL,NULL,NULL,NULL,NULL
1532,LTKR,NULL,NULL,NULL,NULL,NULL,NULL
1532,MUSC,NULL,NULL,NULL,NULL,NULL,NULL
1532,SKIN,NULL,NULL,NULL,NULL,NULL,NULL
1532,TCHR,NULL,NULL,NULL,NULL,NULL,NULL
1535,ANY24,logistic,1.042,2.644,0.905289063,0,0
1535,ANY120,log_logistic,0.69,0.903,0.961832813,0,0
1535,TOT_MORT,log_logistic,1.225,1.551,0.957190625,0,0
1535,ANY_MORT,NULL,NULL,NULL,0.561817188,NULL,NULL
1535,BRN_,logistic,0.656,0.683,0.018,1,1
1535,CRAN,NULL,NULL,NULL,0.054227273,NULL,NULL
1535,EDEM,NULL,NULL,NULL,0.036227273,NULL,NULL
1535,LTKR,NULL,NULL,NULL,0.018227273,NULL,NULL
1535,MUSC,NULL,NULL,NULL,0,NULL,NULL
1535,SKIN,logistic,0.644,0.67,0.036,1,1
1535,TCHR,logistic,0.644,0.67,0.036,1,1
1540,ANY24,NULL,NULL,NULL,0.09683125,NULL,NULL
1540,ANY120,NULL,NULL,NULL,0.115734375,NULL,NULL
1540,TOT_MORT,NULL,NULL,NULL,0.079984375,NULL,NULL
1540,ANY_MORT,NULL,NULL,NULL,0.06544375,NULL,NULL
1540,BRN_,NULL,NULL,NULL,0.019087438,NULL,NULL
1540,CRAN,NULL,NULL,NULL,0.019087438,NULL,NULL
1540,EDEM,NULL,NULL,NULL,0.019087438,NULL,NULL
1540,LTKR,NULL,NULL,NULL,0.035570197,NULL,NULL
1540,MUSC,NULL,NULL,NULL,0.019070197,NULL,NULL
1540,SKIN,NULL,NULL,NULL,0.019070197,NULL,NULL
1540,TCHR,NULL,NULL,NULL,0.019070197,NULL,NULL
1595,ANY24,NULL,NULL,NULL,0.080534826,NULL,NULL
1595,ANY120,log_logistic,0,0,0.983416252,-1,-1
1595,TOT_MORT,NULL,NULL,NULL,0.225746269,NULL,NULL
1595,ANY_MORT,log_probit,0,0.003,0.757669983,-1,-1
1595,BRN_,log_logistic,0.004,0.083,0.974766809,-1,-1
1595,CRAN,log_logistic,0.278,0.576,0.976837499,-1,-1
1595,EDEM,log_logistic,0.278,0.576,0.976837499,-1,-1
1595,LTKR,log_logistic,0.168,2.395,0.952903597,-1,0
1595,MUSC,NULL,NULL,NULL,0,NULL,NULL
1595,SKIN,NULL,NULL,NULL,0,NULL,NULL
1595,TCHR,log_logistic,4.075,6.656,0.883622646,0,0
1600,ANY24,NULL,NULL,NULL,0.09505,NULL,NULL
1600,ANY120,NULL,NULL,NULL,0.241784375,NULL,NULL
1600,TOT_MORT,NULL,NULL,NULL,0.079426563,NULL,NULL
1600,ANY_MORT,probit,44.428,141.705,0.162357813,0,1
1600,BRN_,log_logistic,114.934,4609.463,0.046710829,1,1
1600,CRAN,probit,43.082,138.474,0.17286293,0,1
1600,EDEM,NULL,NULL,NULL,0.050077161,NULL,NULL
1600,LTKR,NULL,NULL,NULL,0.05005679,NULL,NULL
1600,MUSC,NULL,NULL,NULL,0.050040124,NULL,NULL
1600,SKIN,NULL,NULL,NULL,0,NULL,NULL
1600,TCHR,NULL,NULL,NULL,0.029052628,NULL,NULL
1603,ANY24,NULL,NULL,NULL,0.078254561,NULL,NULL
1603,ANY120,logistic,56.618,155.346,0.234349088,0,1
1603,TOT_MORT,log_probit,62.034,74.434,0.200248756,0,1
1603,ANY_MORT,NULL,NULL,NULL,0.034100332,NULL,NULL
1603,BRN_,NULL,NULL,NULL,0.033232079,NULL,NULL
1603,CRAN,NULL,NULL,NULL,0.016357079,NULL,NULL
1603,EDEM,NULL,NULL,NULL,0.033232079,NULL,NULL
1603,LTKR,NULL,NULL,NULL,0.016116347,NULL,NULL
1603,MUSC,NULL,NULL,NULL,0,NULL,NULL
1603,SKIN,NULL,NULL,NULL,0.003358209,NULL,NULL
1603,TCHR,NULL,NULL,NULL,0.015300116,NULL,NULL
1606,ANY24,weibull,0.523,180.815,0.266515625,0,1
1606,ANY120,logistic,4.951,12.637,0.56978125,0,0
1606,TOT_MORT,probit,9.268,33.747,0.525875,0,0
1606,ANY_MORT,logistic,40.821,85.12,0.134328125,0,1
1606,BRN_,NULL,NULL,NULL,0.001890805,NULL,NULL
1606,CRAN,NULL,NULL,NULL,0.001890805,NULL,NULL
1606,EDEM,NULL,NULL,NULL,0.01922237,NULL,NULL
1606,LTKR,NULL,NULL,NULL,0.000166667,NULL,NULL
1606,MUSC,NULL,NULL,NULL,0.000183908,NULL,NULL
1606,SKIN,NULL,NULL,NULL,0,NULL,NULL
1606,TCHR,NULL,NULL,NULL,0.000166667,NULL,NULL
1608,ANY24,NULL,NULL,NULL,0.17889375,NULL,NULL
1608,ANY120,NULL,NULL,NULL,0.279048438,NULL,NULL
1608,TOT_MORT,NULL,NULL,NULL,0.193095313,NULL,NULL
1608,ANY_MORT,logistic,40.081,73.132,0.142203125,0,1
1608,BRN_,NULL,NULL,NULL,0.015969825,NULL,NULL
1608,CRAN,NULL,NULL,NULL,0.015969825,NULL,NULL
1608,EDEM,NULL,NULL,NULL,0.015969825,NULL,NULL
1608,LTKR,NULL,NULL,NULL,0.061167825,NULL,NULL
1608,MUSC,NULL,NULL,NULL,0.015967742,NULL,NULL
1608,SKIN,NULL,NULL,NULL,0.015967742,NULL,NULL
1608,TCHR,NULL,NULL,NULL,0.015967742,NULL,NULL
1610,ANY24,logistic,16.579,38.661,0.2573125,0,0
1610,ANY120,log_probit,23.931,45.38,0.295625,0,0
1610,TOT_MORT,logistic,16.324,38.703,0.2605,0,0
1610,ANY_MORT,NULL,NULL,NULL,0.0884375,NULL,NULL
1610,BRN_,NULL,NULL,NULL,0.035498781,NULL,NULL
1610,CRAN,NULL,NULL,NULL,0.019179894,NULL,NULL
1610,EDEM,NULL,NULL,NULL,0.019179894,NULL,NULL
1610,LTKR,NULL,NULL,NULL,0,NULL,NULL
1610,MUSC,NULL,NULL,NULL,0.002861007,NULL,NULL
1610,SKIN,NULL,NULL,NULL,0,NULL,NULL
1610,TCHR,NULL,NULL,NULL,0,NULL,NULL
1611,ANY24,logistic,56.66,112.823,0.066346428,0,1
1611,ANY120,probit,15.133,57.723,0.37330316,0,0
1611,TOT_MORT,log_logistic,63.794,69.536,0.096307133,0,1
1611,ANY_MORT,log_probit,3.833,385.539,0.27757905,0,1
1611,BRN_,logistic,35.567,67.247,0.155122251,0,1
1611,CRAN,probit,36.85,86.671,0.133028796,0,1
1611,EDEM,logistic,34.361,63.839,0.164462852,0,0
1611,LTKR,log_probit,4.157,99.725,0.31552131,0,1
1611,MUSC,log_logistic,65.189,70.542,0.050336016,0,1
1611,SKIN,NULL,NULL,NULL,0.011305318,NULL,NULL
1611,TCHR,logistic,52.709,86.537,0.071455419,0,1
1612,ANY24,NULL,NULL,NULL,0.0736875,NULL,NULL
1612,ANY120,logistic,5.701,13.819,0.12,1,1
1612,TOT_MORT,logistic,7.747,18.242,0.109125,1,1
1612,ANY_MORT,NULL,NULL,NULL,0.0204375,NULL,NULL
1612,BRN_,NULL,NULL,NULL,0.012735632,NULL,NULL
1612,CRAN,NULL,NULL,NULL,0.007402299,NULL,NULL
1612,EDEM,NULL,NULL,NULL,0.012735632,NULL,NULL
1612,LTKR,NULL,NULL,NULL,0.005678161,NULL,NULL
1612,MUSC,NULL,NULL,NULL,0.000344828,NULL,NULL
1612,SKIN,NULL,NULL,NULL,0.000344828,NULL,NULL
1612,TCHR,NULL,NULL,NULL,0.000344828,NULL,NULL
1613,ANY24,NULL,NULL,NULL,0.015875,NULL,NULL
1613,ANY120,weibull,1.42E+27,7.98E+196,0.0631875,1,1
1613,TOT_MORT,NULL,NULL,NULL,0.0171875,NULL,NULL
1613,ANY_MORT,log_logistic,13.013,3308.566,0.0491875,1,1
1613,BRN_,logistic,6.207,9.536,0.024932564,1,1
1613,CRAN,logistic,6.207,9.536,0.024932564,1,1
1613,EDEM,logistic,6.207,9.536,0.024932564,1,1
1613,LTKR,logistic,6.207,9.536,0.024932564,1,1
1613,MUSC,logistic,6.207,9.536,0.024932564,1,1
1613,SKIN,NULL,NULL,NULL,0,NULL,NULL
1613,TCHR,logistic,6.207,9.536,0.024932564,1,1
1614,ANY24,logistic,23.289,39.002,0.2198125,0,0
1614,ANY120,weibull,2.05,10.021,0.727875,0,0
1614,TOT_MORT,logistic,22.718,40.161,0.220375,0,0
1614,ANY_MORT,log_logistic,2.113,11.893,0.6285625,0,0
1614,BRN_,logistic,22.475,46.325,0.130750466,0,1
1614,CRAN,logistic,23.417,42.755,0.113226411,0,1
1614,EDEM,logistic,25.598,53.092,0.115850613,0,1
1614,LTKR,log_logistic,5.574,34.22,0.281067726,0,0
1614,MUSC,NULL,NULL,NULL,0,NULL,NULL
1614,SKIN,NULL,NULL,NULL,0,NULL,NULL
1614,TCHR,logistic,17.003,32.927,0.189910975,0,0
1615,ANY24,NULL,NULL,NULL,0.06459375,NULL,NULL
1615,ANY120,NULL,NULL,NULL,0.08696875,NULL,NULL
1615,TOT_MORT,NULL,NULL,NULL,0.05521875,NULL,NULL
1615,ANY_MORT,NULL,NULL,NULL,0.0350625,NULL,NULL
1615,BRN_,NULL,NULL,NULL,0.016940948,NULL,NULL
1615,CRAN,NULL,NULL,NULL,0.000551724,NULL,NULL
1615,EDEM,NULL,NULL,NULL,0.018492672,NULL,NULL
1615,LTKR,NULL,NULL,NULL,0.001551724,NULL,NULL
1615,MUSC,NULL,NULL,NULL,0,NULL,NULL
1615,SKIN,NULL,NULL,NULL,0,NULL,NULL
1615,TCHR,NULL,NULL,NULL,0,NULL,NULL
1616,ANY24,logistic,23.289,39.002,0.2198125,0,0
1616,ANY120,weibull,2.05,10.021,0.727875,0,0
1616,TOT_MORT,logistic,22.718,40.161,0.220375,0,0
1616,ANY_MORT,log_logistic,2.113,11.893,0.6285625,0,0
1616,BRN_,logistic,22.475,46.325,0.130750466,0,1
1616,CRAN,logistic,23.417,42.755,0.113226411,0,1
1616,EDEM,logistic,25.598,53.092,0.115850613,0,1
1616,LTKR,log_logistic,5.574,34.22,0.281067726,0,0
1616,MUSC,NULL,NULL,NULL,0,NULL,NULL
1616,SKIN,NULL,NULL,NULL,0,NULL,NULL
1616,TCHR,logistic,17.003,32.927,0.189910975,0,0
1617,ANY24,NULL,NULL,NULL,0.0541875,NULL,NULL
1617,ANY120,logistic,2.157,4.947,0.19175,0,0
1617,TOT_MORT,NULL,NULL,NULL,0.067875,NULL,NULL
1617,ANY_MORT,logistic,2.84,4.874,0.1270625,0,0
1617,BRN_,logistic,5.209,7.271,0.035156989,1,1
1617,CRAN,NULL,NULL,NULL,0,NULL,NULL
1617,EDEM,NULL,NULL,NULL,0,NULL,NULL
1617,LTKR,logistic,3.569,5.387,0.084006452,0,1
1617,MUSC,NULL,NULL,NULL,0,NULL,NULL
1617,SKIN,logistic,3.36,5.181,0.099851613,0,1
1617,TCHR,NULL,NULL,NULL,0,NULL,NULL
1618,ANY24,NULL,NULL,NULL,0.059625,NULL,NULL
1618,ANY120,NULL,NULL,NULL,0.08225,NULL,NULL
1618,TOT_MORT,NULL,NULL,NULL,0.066,NULL,NULL
1618,ANY_MORT,NULL,NULL,NULL,0.0258125,NULL,NULL
1618,BRN_,NULL,NULL,NULL,0.0034,NULL,NULL
1618,CRAN,NULL,NULL,NULL,0.003733333,NULL,NULL
1618,EDEM,NULL,NULL,NULL,0.003733333,NULL,NULL
1618,LTKR,NULL,NULL,NULL,0.017351724,NULL,NULL
1618,MUSC,NULL,NULL,NULL,0.0034,NULL,NULL
1618,SKIN,NULL,NULL,NULL,0.0034,NULL,NULL
1618,TCHR,NULL,NULL,NULL,0.0034,NULL,NULL
1619,ANY24,NULL,NULL,NULL,0.057182813,NULL,NULL
1619,ANY120,logistic,67.756,150.854,0.130328125,0,1
1619,TOT_MORT,logistic,76.093,131.487,0.076910938,0,1
1619,ANY_MORT,NULL,NULL,NULL,0.072203125,NULL,NULL
1619,BRN_,NULL,NULL,NULL,0.040233569,NULL,NULL
1619,CRAN,NULL,NULL,NULL,0.01820131,NULL,NULL
1619,EDEM,NULL,NULL,NULL,0.04916214,NULL,NULL
1619,LTKR,NULL,NULL,NULL,0.009533259,NULL,NULL
1619,MUSC,NULL,NULL,NULL,0.000604688,NULL,NULL
1619,SKIN,NULL,NULL,NULL,0,NULL,NULL
1619,TCHR,NULL,NULL,NULL,0.037991633,NULL,NULL
1620,ANY24,NULL,NULL,NULL,0.02775,NULL,NULL
1620,ANY120,logistic,22.926,52.093,0.1725625,0,1
1620,TOT_MORT,logistic,29.057,60.118,0.1201875,0,1
1620,ANY_MORT,logistic,64.717,121.836,0.052375,1,1
1620,BRN_,logistic,97.206,166.893,0.026157204,1,1
1620,CRAN,NULL,NULL,NULL,0.022962543,NULL,NULL
1620,EDEM,logistic,115.589,209.56,0.035719704,1,1
1620,LTKR,logistic,56.786,93.821,0.040541021,1,1
1620,MUSC,NULL,NULL,NULL,0,NULL,NULL
1620,SKIN,NULL,NULL,NULL,0,NULL,NULL
1620,TCHR,logistic,69.757,108.654,0.024433066,1,1
1627,ANY24,NULL,NULL,NULL,0.201078125,NULL,NULL
1627,ANY120,NULL,NULL,NULL,0.23390625,NULL,NULL
1627,TOT_MORT,NULL,NULL,NULL,0.171560938,NULL,NULL
1627,ANY_MORT,probit,169.854,533.441,0.09203125,1,1
1627,BRN_,NULL,NULL,NULL,0.037844048,NULL,NULL
1627,CRAN,NULL,NULL,NULL,0.037844048,NULL,NULL
1627,EDEM,NULL,NULL,NULL,0.05570119,NULL,NULL
1627,LTKR,NULL,NULL,NULL,0.018044048,NULL,NULL
1627,MUSC,NULL,NULL,NULL,0.018044048,NULL,NULL
1627,SKIN,NULL,NULL,NULL,0.018044048,NULL,NULL
1627,TCHR,NULL,NULL,NULL,0.018042262,NULL,NULL
1629,ANY24,weibull,140.006,395057.632,0.061567164,1,1
1629,ANY120,log_logistic,7.641,16.864,0.727300995,0,0
1629,TOT_MORT,weibull,6.16,10763.711,0.169361526,0,1
1629,ANY_MORT,log_logistic,6.549,24.743,0.557939469,0,0
